Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652344	tts_down_50k_SRR13652344	ratio_SRR13652344	last_exon_SRR13652345	tts_down_50k_SRR13652345	ratio_SRR13652345	last_exon_SRR13652346	tts_down_50k_SRR13652346	ratio_SRR13652346
XM_078019546.1	Qrsl1	8	-	157	56381446	56381602	0.7051816592666852	0.004785592797459216	0.008246360470198083	12	10	0.8182	11	12	1.1	20	21	1.0526	23	33	1.4545	2	13	12.0	35	39	1.1176
XM_005316537.5	Dut	5	-	264	32757411	32757674	1.1681897131576529	0.005097127597935246	0.008758444604902818	11	41	4.0	4	37	12.0	7	37	6.0	3	39	19.0	1	4	NA	2	34	33.0
XM_040280294.2	Bbs10	6	+	3330	39918978	39922307	0.3918433764757865	0.0053595031873479365	0.009183418382815285	32	45	1.4194	19	17	0.8889	41	49	1.2	117	236	2.0259	26	56	2.2	148	150	1.0136
XM_040291778.2	Cbx3	2	-	147	148826891	148827037	1.7950269825517542	0.005411710475614834	0.009246900252451116	1	61	NA	1	31	NA	2	69	68.0	1	189	NA	1	70	NA	1	237	NA
XM_078014929.1	Resf1	6	-	70	76779216	76779285	-1.1261001453412987	0.005801224606933447	0.009884768184998331	1	49	NA	2	25	24.0	6	86	17.0	3	68	33.5	1	11	NA	10	42	4.5556
XM_005337602.5	Fbxw7	9	+	1971	122945941	122947911	-0.5562825588483058	0.005971062117130328	0.010145815853619778	12	29	2.5455	13	24	1.9167	22	55	2.5714	19	60	3.2778	22	9	0.381	20	38	1.9474
XM_078051262.1	Asb7	5	+	3451	148620650	148624100	-0.4925810056115144	0.006826821304800619	0.011567669433134382	11	44	4.3	17	20	1.1875	53	71	1.3462	42	52	1.2439	11	12	1.1	36	47	1.3143
XR_013431301.1	LOC144371155	1	+	1947	29723603	29725549	0.8040655700484155	0.006985693430787888	0.011804080312411667	23	11	0.4545	9	6	0.625	30	9	0.2759	13	15	1.1667	9	5	0.5	16	10	0.6
XM_005324360.5	Nabp1	7	+	1344	157223391	157224734	-0.47746464578543785	0.007093821544373284	0.01195367718803233	28	255	9.4074	72	511	7.1831	95	460	4.883	10	84	9.2222	7	13	2.0	16	62	4.0667
XM_005334031.3	LOC101975713	6	-	311	74921930	74922240	-0.7277495772798123	0.007850096891725375	0.013191622875902144	9	11	1.25	6	7	1.2	27	15	0.5385	43	23	0.5238	2	3	2.0	67	24	0.3485
XM_005317051.5	Rasl11a	6	-	3143	177459561	177462703	0.44743813865666726	0.008635712964011335	0.014471936560568445	71	11	0.1429	75	16	0.2027	138	32	0.2263	255	79	0.3071	22	8	0.3333	102	21	0.198
XM_078028779.1	Map4k4	12	-	255	44798513	44798767	1.2416459494963286	0.008798581388742774	0.014704478485296142	3	80	39.5	3	65	32.0	2	95	94.0	2	207	206.0	1	20	NA	2	215	214.0
XM_040274548.2;XM_005333899.3;XM_040274554.2;XM_040274555.2	Vrk1	5	+	421	116406036	116406456	-1.3570494034585583	0.00912265054101423	0.01520441756835705	2	16	15.0	2	11	10.0	3	44	21.5	5	15	3.5	1	3	NA	2	9	8.0
XM_005328905.5	Kcnj8	6	+	1639	86890253	86891891	-0.5617836691563703	0.009210527177676833	0.015309050622296644	188	194	1.0321	49	21	0.4167	267	230	0.8609	28	16	0.5556	4	1	0.0	21	11	0.5
XM_005315795.5	Arl6ip6	7	+	6092	123722138	123728229	0.33567370608568353	0.00941627835184107	0.015608504876693078	56	37	0.6545	47	32	0.6739	132	85	0.6412	80	61	0.7595	31	42	1.3667	94	61	0.6452
XM_005315786.5;XM_013363243.4	Gpd2	7	+	3348	126930071	126933418	-0.3738722064674391	0.010763695230843905	0.017793642522533282	20	36	1.8421	23	19	0.8182	61	62	1.0167	116	78	0.6696	25	32	1.2917	111	101	0.9091
XM_005340159.5	Efnb1	x	+	1838	72235215	72237052	-0.4894369262972536	0.012686731133616808	0.020915962139206087	19	38	2.0556	29	28	0.9643	47	99	2.1304	18	19	1.0588	18	6	0.2941	16	40	2.6
XR_005737037.2;XR_013425759.1;XR_013425757.1	LOC120892384	9	-	2552	29189539	29192090	1.0974194173703986	0.013143876823192084	0.021611226043523373	44	1	0.0	18	3	0.1176	60	2	0.0169	41	4	0.075	8	2	0.1429	46	5	0.0889
XM_078049674.1;XM_078049672.1	Sqor	5	-	332	35190614	35190945	-0.5346971847924091	0.013284293723907077	0.021783384869847627	50	30	0.5918	41	32	0.775	76	67	0.88	23	14	0.5909	2	4	3.0	42	15	0.3415
XM_078014923.1	LOC144364878	6	+	1380	76700455	76701834	-1.0394613471962908	0.013448717260243243	0.021993880774124338	3	10	4.5	23	51	2.2727	8	32	4.4286	2	4	3.0	4	2	0.3333	4	9	2.6667
XM_040283509.2	Fndc1	8	-	555	8201102	8201656	0.5163594730276869	0.013771177002552504	0.022461010619136437	36	13	0.3429	41	10	0.225	122	25	0.1983	61	17	0.2667	2	4	3.0	104	36	0.3398
XR_013436533.1;XR_013436534.1;XR_013436535.1;XM_078043374.1	Il20rb	3	+	330	83857793	83858122	-1.2139485381040918	0.014102476868402858	0.022940029039268648	2	13	12.0	2	13	12.0	1	36	NA	1	13	NA	6	10	1.8	2	17	16.0
XM_078021368.1	LOC144366698	9	-	90	51754286	51754375	-0.8989875246004343	0.016766939455067444	0.02720168369040197	13	96	7.9167	2	29	28.0	15	427	30.4286	4	25	8.0	1	8	NA	4	30	9.6667
XM_078049291.1	LOC110598451	5	-	58	9538460	9538517	1.214211840938164	0.020672301391909134	0.033448551323778705	2	17	16.0	4	21	6.6667	12	49	4.3636	1	23	NA	1	10	NA	2	17	16.0
XM_078017160.1	Sub1	1	+	331	241056467	241056797	-0.677583343059558	0.020813834818766683	0.033588463596422424	2	57	56.0	2	55	54.0	9	139	17.25	14	272	20.8462	8	48	6.7143	17	253	15.75
XM_005324782.5	Spry2	6	+	1769	130880497	130882265	0.24896895636894625	0.020901801135374758	0.033641421352450136	47	135	2.913	50	85	1.7143	154	431	2.8105	45	206	4.6591	14	52	3.9231	105	208	1.9904
XM_005317339.4;XM_005317338.4	Pdcd6ip	2	-	353	27722574	27722926	-0.5595230558374696	0.020970477677372205	0.03366313521893959	15	36	2.5	19	49	2.6667	24	78	3.3478	9	31	3.75	1	5	NA	23	23	1.0
XM_040269916.2	Dipk2a	3	+	2825	89759287	89762111	-0.4712011424382269	0.022936175487197483	0.036721960753780744	15	28	1.9286	12	27	2.3636	24	80	3.4348	30	50	1.6897	7	20	3.1667	22	33	1.5238
XM_005318554.5	Gclc	8	+	1634	98914806	98916439	-0.2714067249126117	0.023230458451688512	0.03709575826054972	13	56	4.5833	43	122	2.881	107	435	4.0943	52	164	3.1961	32	66	2.0968	61	223	3.7
XR_013427531.1	LOC144367912	11	-	1742	12233764	12235505	-0.48366259574873277	0.023466620548638892	0.03737503533856325	13	8	0.5833	22	25	1.1429	26	34	1.32	43	43	1.0	10	7	0.6667	47	27	0.5652
XM_040280809.2	Kif21a	6	+	1265	74078045	74079309	0.5808006717596521	0.025760616674131587	0.040921812945886114	7	10	1.5	15	25	1.7143	8	38	5.2857	14	57	4.3077	6	20	3.8	12	36	3.1818
XM_078022220.1	LOC144367079	10	-	195	181601	181795	-0.8400883449579739	0.02613677297310525	0.04141151042492001	6	28	5.4	4	13	4.0	6	37	7.2	6	13	2.4	2	6	5.0	6	17	3.2
XM_078046187.1;XM_078046186.1	Cd82	4	-	160	21763615	21763774	0.44753095149191374	0.026394607001476292	0.04149667595592922	60	17	0.2712	43	19	0.4286	139	23	0.1594	54	18	0.3208	2	4	3.0	81	25	0.3
XM_040281467.2;XM_040281475.2;XM_005339673.5	Akap11	6	+	3938	156441334	156445271	-0.39176878204454524	0.026286767440017286	0.04149667595592922	21	41	2.0	32	41	1.2903	73	86	1.1806	35	32	0.9118	16	14	0.8667	24	34	1.4348
XM_021727049.3	Cops8	7	+	977	195335439	195336415	-0.4356644410682495	0.026357635174583123	0.04149667595592922	12	66	5.9091	8	67	9.4286	20	149	7.7895	33	170	5.2812	7	37	6.0	25	128	5.2917
XR_005733909.2	C4H9orf85	4	-	473	140000939	140001411	0.39035008524189396	0.027994131392767404	0.043898252312565854	59	27	0.4483	38	20	0.5135	119	85	0.7119	37	22	0.5833	2	15	14.0	53	26	0.4808
XM_078021443.1	Cnot6l	9	-	101	59030192	59030292	1.0364587502521871	0.028380723486989612	0.044390362377086316	2	126	125.0	6	56	11.0	7	141	23.3333	1	77	NA	1	10	NA	2	91	90.0
XM_005320311.5	Asb13	10	-	155	70873732	70873886	0.2811952714029004	0.029032393073522393	0.045287844316559384	68	117	1.7313	87	51	0.5814	190	178	0.9365	33	76	2.3438	2	11	10.0	93	58	0.6196
XM_078047480.1	Ostf1	4	-	228	137138520	137138747	-0.4480263299618666	0.02910300815096931	0.045287844316559384	33	33	1.0	18	35	2.0	60	83	1.3898	14	27	2.0	2	6	5.0	44	22	0.4884
XM_021726645.3	Slc39a8	9	+	1516	100825221	100826736	0.5057546373323881	0.02919599403994062	0.045316937313902746	11	26	2.5	11	16	1.5	34	49	1.4545	13	41	3.3333	9	16	1.875	15	33	2.2857
XR_013423076.1	LOC144364924	6	-	866	94555088	94555953	-0.6347553448132903	0.029913374539987388	0.04631258494769621	8	4	0.4286	13	6	0.4167	12	11	0.9091	52	18	0.3333	3	7	3.0	69	11	0.1471
XM_005342507.5	Thap1	14	-	140	67804118	67804257	1.1397865012650843	0.03428739306989389	0.05295015132312727	1	49	NA	2	12	11.0	3	73	36.0	2	83	82.0	1	44	NA	2	94	93.0
XM_005334273.5	Cdnf	10	+	2019	96682582	96684600	-1.1288779286617494	0.03579811219263184	0.055004656013867566	9	30	3.625	7	5	0.6667	25	31	1.25	1	1	NA	6	1	0.0	1	3	NA
XM_078021344.1	LOC144366693	9	-	996	50205482	50206477	0.8407431179026016	0.03574490410085563	0.055004656013867566	2	3	2.0	6	28	5.4	24	52	2.2174	3	16	7.5	1	9	NA	6	21	4.0
XM_078029336.1	LOC144369401	12	-	697	91181665	91182361	1.0930303624567559	0.036545148384278754	0.056011408327663416	4	2	0.3333	3	3	1.0	11	3	0.2	4	7	2.0	2	3	2.0	8	4	0.4286
XM_013362789.4	Fastkd2	7	+	321	170626271	170626591	-0.8254683498117538	0.03685613150764391	0.056346466715946834	3	41	20.0	2	34	33.0	2	67	66.0	4	55	18.0	5	20	4.75	5	119	29.5
XR_005737823.2;XR_013423937.1	LOC120892965	7	-	263	52815887	52816149	0.6376807050551325	0.03741351793507161	0.05705561485098421	9	45	5.5	8	80	11.2857	10	59	6.4444	7	60	9.8333	2	16	15.0	5	72	17.75
XM_013356765.4;XM_040286211.2	Tlr4	4	+	4042	194040666	194044707	0.24613626066793948	0.03812641127188035	0.057997782732785566	48	51	1.0638	84	57	0.6747	175	199	1.1379	69	84	1.2206	20	38	1.9474	85	69	0.8095
XM_021723064.3	Wdr37	10	+	2927	66774435	66777361	-0.25407500998716365	0.04092210616023647	0.06209573322821952	116	173	1.4957	54	57	1.0566	141	157	1.1143	76	82	1.08	13	17	1.3333	58	51	0.8772
XM_078047487.1	C4H9orf40	4	+	1600	137252623	137254222	-0.5661158681429357	0.04391574706243963	0.06647296701758852	4	18	5.6667	8	18	2.4286	12	45	4.0	13	37	3.0	6	11	2.0	15	30	2.0714
XM_078029630.1	Rdh14	12	+	1034	107690128	107691161	0.3944084604003598	0.047244269770486826	0.07133416970296279	14	41	3.0769	8	8	1.0	20	33	1.6842	41	146	3.625	11	23	2.2	69	139	2.0294
XM_078049580.1	Rfx7	5	+	6099	25937460	25943558	0.37302388325915375	0.04820877584040294	0.07261074879665629	29	41	1.4286	42	30	0.7073	59	38	0.6379	31	24	0.7667	7	10	1.5	28	39	1.4074
XM_078050015.1	Mnat1	5	+	198	56389379	56389576	-1.25377855798274	0.05074189406747077	0.07623782113585509	1	25	NA	1	30	NA	1	53	NA	3	40	19.5	1	11	NA	3	53	26.0
XR_013439030.1	LOC144377844	5	+	1085	79343012	79344096	1.721728696775072	0.051137059193251067	0.07664276684983574	1	1	NA	1	1	NA	1	1	NA	2	15	14.0	1	5	NA	3	4	1.5
XM_005324219.4	Yipf5	1	-	159	124256316	124256474	0.378819569139892	0.051663865639385034	0.07705368713942512	21	80	3.95	12	55	4.9091	33	120	3.7188	10	102	11.2222	1	28	NA	40	103	2.6154
XM_078050267.1	Scfd1	5	-	154	83567472	83567625	0.32552268165542053	0.05155777636639444	0.07705368713942512	22	53	2.4762	22	42	1.9524	24	60	2.5652	34	99	2.9697	3	50	24.5	66	105	1.6
XM_005327318.5	Wdr36	1	+	3096	116860641	116863736	-0.39135758066558074	0.054282266770215915	0.08076142129227246	9	23	2.75	13	42	3.4167	29	49	1.7143	28	49	1.7778	10	17	1.7778	33	59	1.8125
XM_005327771.4;XM_005327773.5	Cct6b	3	+	264	37649337	37649600	-1.24819410651962	0.054946158842883674	0.08155026008311203	1	12	NA	1	9	NA	4	26	8.3333	2	8	7.0	1	1	NA	2	10	9.0
XM_005330313.5	Snrpe	10	+	245	32142113	32142357	-0.7673143901945204	0.05532479531115973	0.08181118864519027	1	52	NA	3	40	19.5	3	89	44.0	1	51	NA	6	18	3.4	2	120	119.0
XM_040286935.2;XM_005334166.5	C3H3orf38	3	-	135	179144942	179145076	-0.7872569384677969	0.055390198213874725	0.08181118864519027	1	63	NA	3	44	21.5	4	133	44.0	11	94	9.3	1	28	NA	3	128	63.5
XM_078023132.1;XM_078023131.1	Larp4b	10	-	140	66497815	66497954	0.8783845587691962	0.05579540817998132	0.08221062557919953	2	99	98.0	4	98	32.3333	2	244	243.0	2	311	310.0	1	68	NA	4	289	96.0
XM_040294020.2	Prex2	7	+	283	69005519	69005801	1.118097662628509	0.05688513814332257	0.08361429943958258	2	8	7.0	1	4	NA	1	10	NA	2	59	58.0	3	18	8.5	3	39	19.0
XR_013431381.1;XR_013431373.1	LOC120891422	16	-	18756	53403159	53421914	-0.4316028980660189	0.0571200995711252	0.08375783831342878	77	15	0.1842	32	8	0.2258	80	14	0.1646	89	25	0.2727	47	2	0.0217	104	11	0.0971
XM_078046843.1	Ctsc	4	-	298	74969327	74969624	-0.30400144549496294	0.05831535963873499	0.08530544215738212	111	85	0.7636	60	47	0.7797	178	211	1.1864	42	29	0.6829	4	8	2.3333	44	28	0.6279
XR_013434699.1;XR_013434700.1;XR_013434698.1;XM_078039081.1	LOC101963847	2	-	163	84029908	84030070	-0.41211624199308583	0.059701623823639076	0.08704840415464074	20	73	3.7895	12	196	17.7273	50	242	4.9184	11	50	4.9	2	7	6.0	14	65	4.9231
XR_013426206.1	LOC144366972	1	+	148	72308873	72309020	-1.01181356389446	0.059792264493105686	0.08704840415464074	2	3	2.0	1	3	NA	8	6	0.7143	12	4	0.2727	3	4	1.5	5	3	0.5
XM_078047583.1	Smarca2	4	+	915	145087568	145088482	-0.4262488753568061	0.06132628242739407	0.08906912447788186	10	54	5.8889	10	25	2.6667	34	114	3.4242	14	48	3.6154	8	6	0.7143	12	44	3.9091
XM_005317277.5	Oxsm	2	-	217	34427009	34427225	0.8586104474038684	0.06258165067224979	0.09067650097404363	6	9	1.6	10	9	0.8889	4	30	9.6667	2	9	8.0	2	5	4.0	2	8	7.0
XM_005324454.5	Ccdc59	6	+	394	34743294	34743687	0.7905631554422506	0.06522371222321154	0.09428072146009252	2	45	44.0	3	48	23.5	3	119	59.0	3	208	103.5	2	53	52.0	5	213	53.0
XM_005332436.5	Mrps33	2	-	116	218041223	218041338	-1.0991883405721945	0.06570095354642565	0.094746055941654	3	35	17.0	3	30	14.5	1	53	NA	1	13	NA	1	2	NA	2	15	14.0
XM_005323037.5	Fech	13	+	1428	17273541	17274968	-0.40754029972950234	0.06625342779466797	0.0953174314970459	12	17	1.4545	8	19	2.5714	22	63	2.9524	27	56	2.1154	11	8	0.7	23	48	2.1364
XM_078047405.1	LOC110597334	4	+	1558	128613463	128615020	-0.364270645032584	0.07046395997184846	0.1011365072537119	9	30	3.625	18	27	1.5294	42	82	1.9756	28	52	1.8889	9	14	1.625	25	34	1.375
XM_078018957.1	Epm2a	8	+	686	20106576	20107261	-0.8851303335384978	0.07178138289154144	0.10278554827192554	3	15	7.0	2	9	8.0	5	33	8.0	5	9	2.0	1	3	NA	3	15	7.0
XM_021724313.3	Etaa1	12	-	140	66652170	66652309	-0.8978557322307313	0.07301758563154538	0.1043108366164934	1	84	NA	1	51	NA	4	183	60.6667	4	114	37.6667	1	53	NA	6	144	28.6
XM_005335445.5	Cox4i1	15	+	242	58249587	58249828	-0.21682143424742895	0.07546599873858968	0.10755668044518622	21	92	4.55	15	95	6.7143	32	213	6.8387	47	541	11.7391	61	69	1.1333	73	764	10.5972
XM_005340928.5;XM_005340927.5	Rmi1	4	-	197	128861020	128861216	0.3952768946895947	0.07759788325680812	0.11033731651900455	17	33	2.0	33	26	0.7812	119	38	0.3136	26	19	0.72	5	5	1.0	11	16	1.5
XM_005317067.4	Ubl3	6	+	2944	175352936	175355879	0.14789802342612507	0.07797881119870106	0.11062110425862244	48	107	2.2553	139	300	2.1667	99	147	1.4898	235	356	1.5171	72	153	2.1408	86	292	3.4235
XM_005329292.5	Dok2	14	+	1864	13313041	13314904	-0.8816263834337565	0.0805639723239235	0.114023255493256	2	9	8.0	7	5	0.6667	13	10	0.75	4	5	1.3333	2	1	0.0	6	2	0.2
XR_013429343.1	LOC144369555	12	-	517	21702780	21703296	1.0275012061114768	0.08075994546801221	0.11403603410992466	4	4	1.0	2	1	0.0	6	9	1.6	3	8	3.5	2	2	1.0	2	6	5.0
XM_005341780.5	Ccdc50	3	+	7304	136127391	136134694	-0.17154822607087994	0.08112036840244438	0.11428042661776229	118	74	0.6239	99	39	0.3878	307	128	0.415	220	101	0.4566	99	32	0.3163	230	100	0.4323
XR_013438794.1;XR_013438793.1	LOC144377749	5	+	292	34224230	34224521	0.6206755447156631	0.08363195277052125	0.1175472147235437	5	110	27.25	9	38	4.625	6	148	29.4	5	43	10.5	1	40	NA	2	63	62.0
XR_013434896.1	LOC144375276	2	-	4388	99702573	99706960	1.1434806237784456	0.08562828537163455	0.12007644615332662	10	1	0.0	44	2	0.0233	575	1	0.0	23	1	0.0	8	1	0.0	10	1	0.0
XM_005319822.5	Gorab	10	+	2154	5296465	5298618	0.24864189824788643	0.08716721800085718	0.12195413527642862	22	35	1.619	23	23	1.0	59	51	0.8621	91	129	1.4222	42	32	0.7561	78	127	1.6364
XR_013430002.1	LOC144370068	2	-	187	125281193	125281379	-0.28946827667208996	0.08915717830915153	0.12445281182741975	15	35	2.4286	11	11	1.0	79	208	2.6538	47	62	1.3261	3	31	15.0	50	69	1.3878
XM_078021677.1;XM_078021676.1	LOC144366834	9	-	1989	80938599	80940587	-0.589089373298177	0.09031846680351029	0.12578599258023124	10	5	0.4444	14	4	0.2308	53	15	0.2692	28	5	0.1481	9	3	0.25	34	7	0.1818
XM_040285387.2;XM_078034279.1;XM_040285393.2;XM_078034280.1	Enox2	x	+	1527	20957524	20959050	-0.6610051521609552	0.09548386131692597	0.13267689157932766	4	11	3.3333	2	7	6.0	4	12	3.6667	8	19	2.5714	7	8	1.1667	12	28	2.4545
XM_078021466.1	Rasgef1b	9	-	164	62296493	62296656	0.12655122016656806	0.10154434782545788	0.1407773913034757	208	183	0.8792	161	131	0.8125	413	315	0.7621	188	208	1.107	6	34	6.6	321	182	0.5656
XM_005319604.3	Plk2	1	+	795	218721447	218722241	0.2783920536922158	0.10536111729650856	0.1450796423270208	31	66	2.1667	16	18	1.1333	39	61	1.5789	60	105	1.7627	8	15	2.0	30	72	2.4483
XM_013360139.4;XM_005328782.5	Snx13	2	+	3492	156190648	156194139	-0.205325491582126	0.1052697012710421	0.1450796423270208	56	54	0.9636	37	46	1.25	106	138	1.3048	84	73	0.8675	31	31	1.0	67	81	1.2121
XM_078021397.1	Slc4a4	9	+	4118	53832698	53836815	0.24003343912284839	0.104999236284974	0.1450796423270208	64	65	1.0159	17	20	1.1875	87	66	0.7558	53	38	0.7115	16	37	2.4	67	68	1.0152
XM_078021298.1	Chic2	9	-	488	39357396	39357883	-0.14788686461045558	0.11244565305046914	0.1544861449567256	109	78	0.713	103	97	0.9412	337	214	0.6339	131	120	0.9154	6	34	6.6	310	99	0.3172
XR_005735926.2	LOC120891483	16	-	313	45531520	45531832	-0.7404070611283824	0.11308772628661694	0.15501913041536253	2	27	26.0	2	22	21.0	1	110	NA	5	78	19.25	1	24	NA	7	73	12.0
XM_078043421.1	Gcnt4	1	+	4409	84035899	84040307	-0.5311229679932337	0.11352009533703625	0.15526291066276257	35	27	0.7647	12	2	0.0909	26	9	0.32	27	6	0.1923	6	3	0.4	18	6	0.2941
XM_040292523.2	Rbm47	9	-	140	30604570	30604709	-0.2452669997866172	0.11386078361700976	0.1553804877100133	51	232	4.62	22	123	5.8095	30	382	13.1379	28	173	6.3704	1	37	NA	37	146	4.0278
XM_040289812.2;XM_078038347.1;XM_040289813.2;XM_005317240.5;XM_013361539.4;XM_040289809.2;XM_040289804.2;XM_040289811.2;XM_040289805.2;XM_040289806.2;XM_040289810.2;XM_005317238.5;XM_040289808.2;XM_013361515.4;XM_040289803.2;XM_013361532.4;XM_013361525.4;XM_013361519.4;XM_013361523.4;XM_013361520.4;XM_013361526.4;XM_040289807.2;XM_013361513.4;XM_013361518.4	Slmap	2	-	802	43632855	43633656	-0.33985768475538414	0.12103814001993816	0.1648063960092908	7	40	6.5	10	45	4.8889	22	115	5.4286	30	68	2.3103	4	54	17.6667	13	56	4.5833
XM_013358906.4;XM_013358907.4	Ecd	1	+	345	49135201	49135545	0.6016346137763946	0.13000399625221992	0.17622763936412034	1	23	NA	5	10	2.25	5	38	9.25	4	34	11.0	3	21	10.0	5	60	14.75
XM_078032667.1	Wdr59	15	-	168	50085126	50085293	0.4909794284427964	0.12990287421303087	0.17622763936412034	11	32	3.1	5	11	2.5	24	54	2.3043	7	22	3.5	2	7	6.0	7	26	4.1667
XM_078039704.1	Mtmr3	2	+	2171	119744214	119746384	-0.2976299506099254	0.1304285556820751	0.1764111285278621	21	46	2.25	14	23	1.6923	37	67	1.8333	26	54	2.12	7	5	0.6667	37	53	1.4444
XM_005337382.5	Alox15	3	+	564	50744574	50745137	-0.8385936913841299	0.13272908726278393	0.17912553812012874	2	5	4.0	5	6	1.25	5	7	1.5	5	6	1.25	3	2	0.5	3	2	0.5
XM_078019558.1	Hace1	8	+	569	58016475	58017043	0.5906093905788538	0.1396966370797605	0.18811246935685189	5	5	1.0	6	13	2.4	7	27	4.3333	5	16	3.75	3	4	1.5	3	20	9.5
XM_078019476.1	LOC144366111	8	-	241	51903951	51904191	0.3247985922625933	0.14196802316317608	0.19074998706946567	40	16	0.3846	16	6	0.3333	71	25	0.3429	48	25	0.5106	3	6	2.5	86	25	0.2824
XM_040292152.2	Gc	9	-	152	54006686	54006837	-0.17416656298274966	0.1483584264736264	0.19889811021738923	51	367	7.32	80	530	6.6962	91	524	5.8111	66	274	4.2	2	65	64.0	29	188	6.6786
XR_013431360.1	LOC110598950	16	-	655	52181425	52182079	0.487964891757014	0.1537714814199055	0.20570307821522443	18	4	0.1765	8	7	0.8571	12	20	1.7273	12	10	0.8182	1	2	NA	16	19	1.2
XR_013435708.1	LOC120883951	3	+	2142	92965468	92967609	-0.6509288858712862	0.1653896593276732	0.2207608144198701	3	15	7.0	2	2	1.0	4	14	4.3333	5	12	2.75	2	4	3.0	10	17	1.7778
XR_013424564.1	LOC144365824	1	-	632	261754041	261754672	0.6752322171963361	0.17038146330809828	0.22692727645838418	5	16	3.75	2	23	22.0	3	39	19.0	3	39	19.0	1	3	NA	2	37	36.0
XM_078017150.1	Bpnt2	7	+	5760	71480097	71485856	0.1613350742616174	0.17397589450585044	0.2312097944413263	90	34	0.3708	73	27	0.3611	182	77	0.4199	208	83	0.3961	54	31	0.566	199	84	0.4192
XM_040274829.2	Kif26a	5	+	1189	123097043	123098231	-0.5358050043906502	0.17477560749568816	0.2317676534181952	2	9	8.0	5	3	0.5	4	6	1.6667	15	37	2.5714	13	2	0.0833	6	11	2.0
XM_078044262.1	Nectin3	3	-	588	155706128	155706715	0.25348591096380363	0.1781259794297218	0.23569815065538025	42	75	1.8049	34	31	0.9091	100	148	1.4848	13	30	2.4167	3	7	3.0	37	47	1.2778
XM_078022135.1;XM_078022138.1;XM_078022137.1	Ankrd50	9	+	2944	144840468	144843411	-0.3205118000633908	0.1851313750118524	0.244437529777554	22	23	1.0476	15	19	1.2857	41	71	1.75	22	18	0.8095	7	7	1.0	12	19	1.6364
XM_040285171.2	Ddx10	4	+	676	92953584	92954259	-0.5441338662239353	0.1861840855870556	0.24529652744730868	3	8	3.5	3	14	6.5	3	23	11.0	9	35	4.25	3	7	3.0	10	33	3.5556
XM_013364398.4;XM_005338564.5	Naga	6	+	674	5969071	5969744	-0.38098763717987744	0.18765507718631344	0.24670171785269657	3	35	17.0	3	21	10.0	9	46	5.625	24	76	3.2609	5	72	17.75	19	98	5.3889
XM_078040037.1	Agmo	2	+	734	158472216	158472949	-0.2298315500251275	0.19541518584032197	0.2563511040055837	23	94	4.2273	13	72	5.9167	36	178	5.0571	14	67	5.0769	21	30	1.45	13	121	10.0
XR_013429567.1	LOC144369791	2	-	147	57398571	57398717	0.9310334801712649	0.19788502713144346	0.2590340483909453	1	32	NA	1	24	NA	4	113	37.3333	1	50	NA	1	50	NA	1	61	NA
XM_013363631.4;XM_021734393.3;XM_021734395.3	Ankrd12	13	+	1267	57362676	57363942	-0.23689088153889962	0.20547646713373463	0.26839538533528506	16	58	3.8	10	54	5.8889	36	133	3.7714	30	119	4.069	8	18	2.4286	26	91	3.6
XR_005728533.2	LOC120885806	1	-	196	98178080	98178275	0.4166488038341823	0.21611366670919813	0.2816866168645531	26	108	4.28	23	70	3.1364	76	225	2.9867	6	24	4.6	1	6	NA	3	14	6.5
XM_005316323.5	Ptdss1	7	-	318	38843419	38843736	0.22847061986342246	0.2177920611173496	0.2832689920716061	86	34	0.3882	97	39	0.3958	171	34	0.1941	49	24	0.4792	3	3	1.0	76	19	0.24
XM_078015795.1;XM_005319553.5	Erbin	1	-	276	212351969	212352244	-0.27699973186949955	0.22628167224001924	0.2936847235455569	13	114	9.4167	9	88	10.875	16	294	19.5333	17	129	8.0	2	65	64.0	13	104	8.5833
XM_005331833.5	Rpl37a	7	+	403	178829677	178830079	-0.24369173129605115	0.2283338126452275	0.2957189505596365	9	119	14.75	5	113	28.0	14	207	15.8462	24	431	18.6957	23	156	7.0455	19	409	22.6667
XM_005338857.5	LOC101968186	3	+	3464	57891943	57895406	-0.3028909083567388	0.23449219101106072	0.30305134855243016	17	25	1.5	29	21	0.7143	69	69	1.0	21	14	0.65	2	3	2.0	18	16	0.8824
XM_078017632.1	Atf2	7	-	112	143257544	143257655	-0.3371857765956222	0.23653373932926677	0.30504351160856813	3	75	37.0	5	33	8.0	12	110	9.9091	22	114	5.381	1	37	NA	12	124	11.1818
XR_013428948.1	LOC120885001	12	+	297	69332627	69332923	-0.7944182532186224	0.23960336667215382	0.3083503241983414	1	12	NA	1	17	NA	12	56	5.0	2	10	9.0	1	2	NA	1	7	NA
XR_013439497.1	LOC144378035	5	+	1282	154286763	154288044	0.5733296594508371	0.2543478583584005	0.3259499865517318	14	31	2.3077	8	29	4.0	20	47	2.4211	2	12	11.0	1	3	NA	2	5	4.0
