Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652335	tts_down_50k_SRR13652335	ratio_SRR13652335	last_exon_SRR13652336	tts_down_50k_SRR13652336	ratio_SRR13652336	last_exon_SRR13652337	tts_down_50k_SRR13652337	ratio_SRR13652337
XR_013439497.1	LOC144378035	5	+	1282	154286763	154288044	0.15361285461917434	0.5049994056585112	0.6780810073158007	14	31	2.3077	8	29	4.0	20	47	2.4211	12	36	3.1818	16	42	2.7333	23	69	3.0909
XR_013434537.1	LOC144375104	2	-	2608	61913441	61916048	0.31095847258198206	0.5049767686391852	0.6780810073158007	6	3	0.4	13	8	0.5833	102	26	0.2475	4	4	1.0	7	4	0.5	9	2	0.125
XR_013428948.1	LOC120885001	12	+	297	69332627	69332923	0.3620662871276655	0.514868462723986	0.6886048478368224	1	12	NA	1	17	NA	12	56	5.0	1	11	NA	3	37	18.0	4	27	8.6667
XR_013428152.1	Or10j5	11	+	178	120177041	120177218	0.30240632927164374	0.5149827513704657	0.6886048478368224	2	82	81.0	2	68	67.0	5	209	52.0	3	154	76.5	3	184	91.5	6	236	47.0
XM_078017150.1	Bpnt2	7	+	5760	71480097	71485856	0.08561885475056208	0.5150069870376235	0.6886048478368224	90	34	0.3708	73	27	0.3611	182	77	0.4199	80	32	0.3924	110	47	0.422	134	57	0.4211
XM_040286783.2	Vma21	x	-	139	3765198	3765336	0.5703200922367117	0.516383259196938	0.6894766658562201	1	29	NA	1	22	NA	2	42	41.0	1	29	NA	1	33	NA	1	44	NA
XM_078046831.1	Tmem135	4	+	2341	74211919	74214259	-0.08316370150236053	0.5171638421387077	0.6895517895182769	30	104	3.5517	27	68	2.5769	75	210	2.8243	35	102	2.9706	45	121	2.7273	67	178	2.6818
XM_078050735.1;XM_005339139.5	Cpsf2	5	+	2618	112404035	112406652	0.09246959532115212	0.5179953997198365	0.6896945741724257	38	42	1.1081	36	42	1.1714	92	102	1.1099	31	41	1.3333	47	55	1.1739	70	80	1.1449
XR_005726126.2	LOC120883982	14	-	994	68274067	68275060	-0.06965054524829187	0.5241900962606114	0.6965351718190236	17	109	6.75	49	246	5.1042	80	320	4.038	43	210	4.9762	71	268	3.8143	95	477	5.0638
XM_005325763.5	Eif4e	9	+	361	103834410	103834770	0.19669969310116148	0.5249895354151682	0.6965351718190236	6	45	8.8	6	77	15.2	10	127	14.0	8	67	9.4286	4	76	25.0	8	110	15.5714
XM_005329805.5	Tnfaip3	8	-	139	26588913	26589051	-0.22370354104720788	0.5253279972332552	0.6965351718190236	8	8	1.0	12	8	0.6364	7	10	1.5	6	13	2.4	16	7	0.4	18	12	0.6471
XM_021734874.3	Adcy9	10	-	139	138832018	138832156	0.2753953786002705	0.5284405732757567	0.6996876575222815	5	61	15.0	3	39	19.0	10	109	12.0	1	43	NA	3	31	15.0	5	54	13.25
XM_005333932.5	Tmem229a	2	+	2893	182518014	182520906	-0.10401544401333528	0.5327737982135015	0.7044453554156297	64	37	0.5714	43	9	0.1905	83	31	0.3659	59	17	0.2759	98	37	0.3711	115	48	0.4123
XM_040288771.2;XM_040288773.2;XM_013363982.4	Atg4c	11	+	1085	48822371	48823455	0.17481020554521715	0.5352412522547769	0.7047713307697755	6	32	6.2	6	15	2.8	19	50	2.7222	17	24	1.4375	4	37	12.0	9	50	6.125
XR_013436426.1	LOC101959776	3	+	443	64190474	64190916	0.8990710911492193	0.5351867032904527	0.7047713307697755	1	1	NA	1	1	NA	1	1	NA	1	2	NA	1	3	NA	1	1	NA
XM_040271527.2	Sptlc1	13	+	1361	99745788	99747148	0.15008704080889482	0.5352033796109477	0.7047713307697755	16	41	2.6667	9	40	4.875	24	106	4.5652	11	29	2.8	7	42	6.8333	14	62	4.6923
XM_078030543.1	Ercc6l2	13	+	1983	92217750	92219732	0.13970201218914205	0.5409213247218314	0.7112667142751153	11	32	3.1	14	45	3.3846	28	71	2.5926	8	36	5.0	19	48	2.6111	15	45	3.1429
XM_078028725.1	Nck2	12	-	265	41232652	41232916	-0.25975093809278227	0.5451279858262722	0.7148234745270127	4	29	9.3333	4	41	13.3333	6	64	12.6	4	20	6.3333	3	28	13.5	4	40	13.0
XM_040272589.2	Pyroxd2	1	+	138	28414838	28414975	-0.6791086568265353	0.544381754871996	0.7148234745270127	1	7	NA	1	5	NA	1	4	NA	1	2	NA	1	4	NA	1	4	NA
XM_040288092.2	Hnrnpr	11	-	155	15499567	15499721	0.11686809362957565	0.5478830831183013	0.715737050870857	14	57	4.3077	13	61	5.0	32	112	3.5806	10	61	6.6667	25	78	3.2083	24	113	4.8696
XM_005332479.5	Rpl22l1	3	-	154	115725878	115726031	0.10403937339607992	0.5480801576521585	0.715737050870857	14	45	3.3846	11	35	3.4	50	80	1.6122	28	52	1.8889	24	85	3.6522	53	120	2.2885
XR_013440415.1;XM_005324422.4	Tmtc3	6	-	305	29763625	29763929	-0.09236550155302518	0.5470420888918496	0.715737050870857	58	32	0.5439	53	27	0.5	140	42	0.295	80	31	0.3797	51	27	0.52	116	38	0.3217
XM_005339312.5	Coq2	9	-	291	63883606	63883896	-0.09327054384829753	0.5526921511917842	0.7207711341569568	24	59	2.5217	19	53	2.8889	43	120	2.8333	20	73	3.7895	49	91	1.875	40	105	2.6667
XM_005340196.5	Ube2g2	3	-	149	215054419	215054567	0.09003910118566827	0.5617803224745614	0.7310472027275049	32	40	1.2581	31	58	1.9	75	82	1.0946	16	28	1.8	53	54	1.0192	48	84	1.766
XM_078030181.1	Galnt1	13	-	132	35638851	35638982	0.10732090161309278	0.5622522354851744	0.7310472027275049	23	28	1.2273	32	24	0.7419	57	67	1.1786	22	27	1.2381	29	33	1.1429	38	39	1.027
XM_040287035.2	Psmg1	3	-	19	210994536	210994554	-0.5602517774365102	0.5636435365567107	0.7310472027275049	1	27	NA	1	20	NA	1	56	NA	1	16	NA	1	19	NA	1	29	NA
XM_005324849.5;XM_021726107.3	Pus7l	6	+	2628	70202028	70204655	0.18876757544215808	0.5631124616499308	0.7310472027275049	4	8	2.3333	17	7	0.375	19	13	0.6667	9	7	0.75	14	18	1.3077	25	15	0.5833
XM_005340159.5	Efnb1	x	+	1838	72235215	72237052	0.09812188117283015	0.566253405027068	0.7334329817493452	19	38	2.0556	29	28	0.9643	47	99	2.1304	28	29	1.037	30	69	2.3448	32	67	2.129
XR_005737676.2	LOC120892882	7	+	3665	7567243	7570907	-0.03592143608598224	0.5674419245835705	0.7339737937548356	146	376	2.5862	91	170	1.8778	311	650	2.0935	164	355	2.1718	186	453	2.4432	308	579	1.8827
XM_005329077.4	Aasdhppt	4	+	1915	90498348	90500262	-0.09298476658494123	0.5683712611467665	0.73417834547045	26	52	2.04	16	37	2.4	60	72	1.2034	36	42	1.1714	39	64	1.6579	36	69	1.9429
XM_005334255.5	Fdx1	4	+	1043	94100011	94101053	0.10452603515838994	0.5694499315354554	0.7345749794332704	14	95	7.2308	12	94	8.4545	60	259	4.3729	11	89	8.8	23	94	4.2273	19	141	7.7778
XM_005326135.5	Fam174a	1	+	139	107639311	107639449	-0.3494466815605387	0.5744160314737308	0.7399784329675124	1	21	NA	2	25	24.0	4	38	12.3333	2	16	15.0	2	18	17.0	3	37	18.0
XM_005321601.3	Mmd	3	-	280	29932476	29932755	-0.12183785665521933	0.5851048627571802	0.7527294991146426	13	39	3.1667	18	70	4.0588	29	91	3.2143	9	25	3.0	17	50	3.0625	15	51	3.5714
XM_005334397.5	Bms1	1	-	201	77866380	77866580	-0.12074636849159469	0.5874689096718042	0.754750879902237	11	22	2.1	18	34	1.9412	17	44	2.6875	18	33	1.8824	20	36	1.8421	27	62	2.3462
XM_005317067.4	Ubl3	6	+	2944	175352936	175355879	-0.05096076497276752	0.5887093336270388	0.7553251827667667	48	107	2.2553	139	300	2.1667	99	147	1.4898	76	132	1.7467	82	174	2.1358	117	202	1.7328
XM_078053030.1	Btg1	6	+	1312	26288497	26289808	0.0588706187693335	0.5932493652997278	0.7591040265663184	81	384	4.7875	21	111	5.5	55	241	4.4444	76	248	3.2933	43	265	6.2857	58	365	6.386
XM_013356923.4	Cnksr3	8	+	1388	12134195	12135582	-0.16384421341629649	0.5930342995847064	0.7591040265663184	6	37	7.2	6	24	4.6	10	71	7.7778	6	41	8.0	9	32	3.875	13	74	6.0833
XM_078024681.1	LOC144367608	10	+	474	60967516	60967989	-0.28782007084917843	0.6041360039853569	0.7709617637990078	3	23	11.0	2	8	7.0	3	23	11.0	1	12	NA	6	19	3.6	4	25	8.0
XM_005339379.5	Pigm	11	+	2112	119709427	119711538	-0.0849297324520711	0.603764102397967	0.7709617637990078	36	44	1.2286	46	13	0.2667	116	71	0.6087	38	21	0.5405	51	27	0.52	69	49	0.7059
XM_005317339.4;XM_005317338.4	Pdcd6ip	2	-	353	27722574	27722926	0.11363863948559938	0.6102896227942451	0.7777720493977529	15	36	2.5	19	49	2.6667	24	78	3.3478	5	30	7.25	22	38	1.7619	18	64	3.7059
XM_005327667.5	Dtx3l	3	-	187	145844552	145844738	-0.10592217468579411	0.6130915646063091	0.7802983549534843	16	62	4.0667	7	47	7.6667	35	148	4.3235	10	49	5.3333	29	60	2.1071	10	104	11.4444
XM_005324398.3	Zc3h15	7	+	803	152954169	152954971	-0.11886308471928023	0.6213265039280227	0.787033528203589	7	30	4.8333	13	29	2.3333	23	70	3.1364	14	26	1.9231	15	41	2.8571	17	66	4.0625
XM_021730013.3	Hgsnat	14	+	1366	68115986	68117351	-0.07720786263467445	0.6209562675039879	0.787033528203589	27	80	3.0385	20	72	3.7368	80	252	3.1772	19	53	2.8889	37	99	2.7222	28	104	3.8148
XM_078023461.1;XM_040277661.2	Map3k8	10	+	2425	94279027	94281451	-0.0869374961085982	0.6203073216368986	0.787033528203589	33	49	1.5	26	21	0.8	62	76	1.2295	22	24	1.0952	37	43	1.1667	43	46	1.0714
XM_013363894.4	Pdlim5	9	-	22	107629688	107629709	-0.45388369377022003	0.6216903500095576	0.787033528203589	1	112	NA	1	57	NA	1	173	NA	1	66	NA	1	98	NA	2	138	137.0
XM_078028929.1	LOC144369325	12	-	2545	49115170	49117714	-0.24389784756916374	0.6246683294395852	0.787661257783424	4	4	1.0	32	25	0.7742	23	21	0.9091	6	4	0.6	6	4	0.6	3	3	1.0
XM_078030861.1	Adra1a	14	+	5873	9536149	9542021	-0.03580485897062206	0.6231419065064724	0.787661257783424	151	198	1.3133	166	157	0.9455	305	315	1.0329	157	153	0.9744	157	174	1.109	219	237	1.0826
XM_005340087.4	Ccser2	1	-	263	39258116	39258378	0.09870998467263431	0.6242695184965489	0.787661257783424	18	27	1.5294	22	18	0.8095	57	37	0.6429	24	22	0.913	42	33	0.7805	29	35	1.2143
XM_005315786.5;XM_013363243.4	Gpd2	7	+	3348	126930071	126933418	0.07942104306834821	0.6263556847513922	0.7887441956128644	20	36	1.8421	23	19	0.8182	61	62	1.0167	53	61	1.1538	40	50	1.2564	70	85	1.2174
XM_040293824.2	Stk3	7	+	1340	36943149	36944488	-0.1367694869970372	0.6294968360863107	0.7916525600451358	11	17	1.6	11	33	3.2	14	28	2.0769	12	25	2.1818	9	20	2.375	15	24	1.6429
XM_005337716.5	Pgm1	11	+	661	49509677	49510337	-0.07819018876595174	0.632417773252357	0.7931840624737252	24	130	5.6087	26	75	2.96	38	235	6.3243	14	76	5.7692	29	129	4.5714	29	112	3.9643
XM_078039728.1;XM_078039733.1	Cobl	2	+	584	126509464	126510047	0.19071783158397337	0.6332141675210412	0.7931840624737252	5	91	22.5	4	75	24.6667	7	115	19.0	5	85	21.0	2	76	75.0	6	97	19.2
XM_005327639.5	Gtf2e1	3	-	159	147263994	147264152	-0.09752649950453574	0.6326510929599974	0.7931840624737252	20	19	0.9474	28	29	1.037	58	48	0.8246	17	16	0.9375	38	23	0.5946	35	39	1.1176
XM_005323219.5;XM_078046696.1;XM_021725108.3;XM_021725113.3;XM_021725107.3;XM_021725112.3;XM_021725115.3;XM_021725109.3;XM_040284968.2;XM_078046697.1	Emsy	4	+	8266	64458382	64466647	0.06990940807055537	0.6341489936235731	0.7933112246118812	78	39	0.4935	59	25	0.4138	189	72	0.3777	51	22	0.42	75	41	0.5405	112	43	0.3784
XR_013424810.1	LOC144366015	8	-	803	22404375	22405177	-0.3188791878575457	0.6355624928198227	0.7940360802683348	21	1	0.0	16	2	0.0667	67	5	0.0606	13	1	0.0	41	3	0.05	43	2	0.0238
XM_040281467.2;XM_040281475.2;XM_005339673.5	Akap11	6	+	3938	156441334	156445271	-0.0729650309758685	0.6434894892818723	0.8019079460171591	21	41	2.0	32	41	1.2903	73	86	1.1806	30	37	1.2414	47	58	1.2391	54	78	1.4528
XM_040293339.2	Dok2	14	+	1864	13313041	13314904	0.22944976631641928	0.6435479734843588	0.8019079460171591	2	9	8.0	7	5	0.6667	13	10	0.75	5	5	1.0	2	7	6.0	8	8	1.0
XR_013439319.1;XM_078051014.1	Atp5mj	5	-	159	122892215	122892373	0.12600284595661596	0.6490681332299716	0.8072265775128435	37	6	0.1389	30	5	0.1379	41	13	0.3	30	14	0.4483	74	13	0.1644	95	16	0.1596
XM_040293984.2	Ythdf3	7	+	3113	64641039	64644151	-0.04633852689236775	0.6495121411500401	0.8072265775128435	76	106	1.4	45	74	1.6591	164	189	1.1534	62	75	1.2131	108	137	1.271	135	185	1.3731
XM_078051872.1	Npepl1	5	-	208	187423933	187424140	-0.19322295312635318	0.6562800024450703	0.8145743967766714	3	22	10.5	5	21	5.0	6	44	8.6	2	28	27.0	7	20	3.1667	5	27	6.5
XR_013438794.1;XR_013438793.1	LOC144377749	5	+	292	34224230	34224521	0.1663068625630718	0.6607783901562515	0.8180247430803009	5	110	27.25	9	38	4.625	6	148	29.4	2	34	33.0	6	61	12.0	4	63	20.6667
XM_005320073.5;XM_078051273.1	Tm2d3	5	-	156	149576714	149576869	-0.07079995966721922	0.6603067375493255	0.8180247430803009	42	39	0.9268	36	21	0.5714	71	68	0.9571	23	23	1.0	95	53	0.5532	55	56	1.0185
XM_078040238.1	Ccdc71l	2	-	1913	177021031	177022943	-0.11405795138403675	0.6650331342193174	0.8187827585598164	19	33	1.7778	29	28	0.9643	34	28	0.8182	6	6	1.0	20	23	1.1579	18	16	0.8824
XM_013358824.4	Mfsd1	3	-	202	95356919	95357120	0.10460177708524425	0.6659776023059466	0.8187827585598164	7	39	6.3333	16	26	1.6667	23	101	4.5455	10	39	4.2222	12	52	4.6364	18	53	3.0588
XM_005324505.4	Prkce	12	-	1377	85144872	85146248	0.12872405343520552	0.6665256927691856	0.8187827585598164	8	15	2.0	14	6	0.3846	34	27	0.7879	15	6	0.3571	15	17	1.1429	15	22	1.5
XR_013434434.1	LOC144375063	2	-	165	42955960	42956124	0.16578328535306344	0.6665510902141363	0.8187827585598164	5	43	10.5	6	12	2.2	8	78	11.0	3	17	8.0	6	37	7.2	6	46	9.0
XM_021726289.3	Slc9a6	x	-	119	16436990	16437108	-0.4646102286966417	0.6643639709156548	0.8187827585598164	1	37	NA	1	18	NA	1	40	NA	1	20	NA	1	17	NA	1	29	NA
XR_013437379.1	Fer	1	+	26	115234991	115235016	0.47434769314493264	0.6634231291265218	0.8187827585598164	1	13	NA	1	16	NA	1	21	NA	1	19	NA	1	25	NA	1	25	NA
XR_013430874.1	LOC144370853	15	-	544	30180675	30181218	-0.25515809267690726	0.6683144065591851	0.8198908699025054	1	5	NA	3	5	2.0	4	10	3.0	5	6	1.25	6	15	2.8	5	15	3.5
XM_078021724.1;XM_078021735.1;XM_078021731.1;XM_078021732.1;XM_078021744.1;XM_078021728.1;XM_078021737.1;XM_078021739.1;XM_078021746.1;XM_078021726.1;XM_078021736.1;XM_078021745.1;XM_078021730.1;XM_078021741.1;XM_078021748.1;XM_078021725.1;XM_078021734.1;XM_078021751.1;XM_078021729.1;XM_078021738.1;XM_078021740.1;XM_078021747.1;XM_078021727.1;XM_078021742.1	Camk2d	9	+	2125	90939845	90941969	-0.12435876835612747	0.6704233634929982	0.8214196165319618	13	29	2.3333	6	11	2.0	41	33	0.8	9	9	1.0	8	15	2.0	23	25	1.0909
XM_040286935.2;XM_005334166.5	C3H3orf38	3	-	135	179144942	179145076	-0.25216134162586384	0.6767189256031108	0.8280673742598477	1	63	NA	3	44	21.5	4	133	44.0	1	39	NA	5	54	13.25	1	77	NA
XM_078019696.1	Tent5a	8	+	4756	77494601	77499356	0.06048366994175026	0.6862040995928851	0.8364485311298676	91	32	0.3444	92	16	0.1648	254	44	0.17	124	28	0.2195	155	36	0.2273	170	39	0.2249
XR_013435682.1	LOC144375817	3	-	276	58255356	58255631	-0.2903126248660431	0.6857979266885192	0.8364485311298676	5	68	16.75	5	32	7.75	6	51	10.0	1	7	NA	2	10	9.0	1	12	NA
XM_005327223.5	Slc25a46	1	+	4163	116541994	116546156	-0.05064955368655049	0.6848791132129273	0.8364485311298676	51	73	1.44	33	60	1.8438	149	180	1.2095	50	67	1.3469	63	83	1.3226	68	96	1.4179
XM_005330906.5	Plrg1	9	+	230	120946074	120946303	-0.17841629818671248	0.6871106429904124	0.8364825219013716	2	51	50.0	2	43	42.0	9	93	11.5	6	52	10.2	6	65	12.8	2	82	81.0
XM_005329233.5	Ing2	14	+	2003	32918937	32920939	-0.06741367043860967	0.6898106173556602	0.838696944728721	34	75	2.2424	21	45	2.2	76	134	1.7733	19	46	2.5	28	41	1.4815	36	71	2.0
XM_078042665.1	LOC144376144	3	-	247	47237953	47238199	0.33603890064187464	0.694267322883267	0.8413920779099606	2	7	6.0	1	2	NA	3	6	2.5	1	7	NA	2	5	4.0	4	9	2.6667
XM_005340532.4	Vps50	2	-	179	201058743	201058921	-0.09941389663790848	0.6946787534004506	0.8413920779099606	13	19	1.5	6	9	1.6	44	34	0.7674	16	15	0.9333	21	29	1.4	43	34	0.7857
XM_005327485.5	Snrnp48	8	+	193	140403145	140403337	-0.22505325998876022	0.6941393629531241	0.8413920779099606	3	60	29.5	2	61	60.0	4	75	24.6667	2	30	29.0	3	48	23.5	3	78	38.5
XM_078022520.1	Cfh	10	+	239	25897496	25897734	0.06848304190460792	0.696337035645354	0.8423289173244943	8	185	26.2857	16	266	17.6667	43	508	12.0714	25	277	11.5	18	351	20.5882	25	469	19.5
XM_040270443.2	Cblb	3	+	3654	161672843	161676496	0.07078403735976128	0.6979605184727521	0.8432213370381473	29	33	1.1429	36	16	0.4286	71	34	0.4714	37	22	0.5833	41	34	0.825	83	48	0.5732
XM_078029430.1	Memo1	12	+	670	96796535	96797204	0.11768776338568021	0.701481353048597	0.8463726488796044	6	34	6.6	9	49	6.0	18	108	6.2941	9	45	5.5	7	37	6.0	7	64	10.5
XM_078033581.1	Ppp4r2	16	-	270	51356351	51356620	-0.044057742485422685	0.7023470510660583	0.8463726488796044	58	124	2.1579	58	77	1.3333	126	196	1.56	47	70	1.5	78	112	1.4416	63	118	1.8871
XM_013363966.3	Rap2c	x	+	2504	19536944	19539447	-0.09570240732400719	0.7089343792481473	0.8532307573252038	20	26	1.3158	19	7	0.3333	28	25	0.8889	11	11	1.0	35	25	0.7059	32	23	0.7097
XM_078052143.1;XM_078052142.1	Ythdf1	5	-	265	199666506	199666770	-0.0516024950055571	0.7118066693474139	0.8556059964883055	35	109	3.1765	34	113	3.3939	68	197	2.9254	24	81	3.4783	44	114	2.6279	44	137	3.1628
XM_013364115.4;XM_013364118.4;XM_005337992.5	Ppp1r12a	6	+	2190	36941324	36943513	0.06148696252969202	0.7144581028875139	0.8577101058624378	25	64	2.625	21	51	2.5	62	130	2.1148	25	53	2.1667	24	63	2.6957	40	100	2.5385
XM_021720499.3	Tbck	9	+	1695	97411069	97412763	-0.12713475963257095	0.7228964538721173	0.8667473854990625	7	17	2.6667	4	13	4.0	11	26	2.5	7	17	2.6667	7	27	4.3333	19	31	1.6667
XM_005322670.5	Egln3	5	+	108	80734553	80734660	-0.2114381191630518	0.7268333848682154	0.8670994766848885	4	51	16.6667	2	68	67.0	4	117	38.6667	2	25	24.0	1	46	NA	4	64	21.0
XM_005322683.4	Nfkbia	5	+	560	79431644	79432203	-0.04305833920754917	0.7264727176004924	0.8670994766848885	39	202	5.2895	24	98	4.2174	72	292	4.0986	63	192	3.0806	37	205	5.6667	58	282	4.9298
XR_013428861.1	LOC144369336	12	+	20566	59994738	60015303	-0.12738005732052926	0.726334649367202	0.8670994766848885	356	9	0.0225	491	2	0.002	657	6	0.0076	427	4	0.007	470	6	0.0107	659	7	0.0091
XM_005320311.5	Asb13	10	-	155	70873732	70873886	-0.03650651785363565	0.7248138394328187	0.8670994766848885	68	117	1.7313	87	51	0.5814	190	178	0.9365	61	71	1.1667	146	112	0.7655	108	119	1.1028
XM_005337128.5	Aqr	5	+	3791	44469909	44473699	-0.06744252005047324	0.729640886108571	0.8693593536612761	24	32	1.3478	24	31	1.3043	40	69	1.7436	17	40	2.4375	26	36	1.4	44	42	0.9535
XM_078047487.1	C4H9orf40	4	+	1600	137252623	137254222	-0.126619992440617	0.7370449115503686	0.8728622684008206	4	18	5.6667	8	18	2.4286	12	45	4.0	5	15	3.5	5	23	5.5	13	30	2.4167
XM_005337382.5	Alox15	3	+	564	50744574	50745137	0.33322811244486517	0.7350512734810489	0.8728622684008206	2	5	4.0	5	6	1.25	5	7	1.5	2	2	1.0	1	4	NA	1	2	NA
XM_005336386.5	Txndc9	12	-	158	38430661	38430818	0.06349330983392537	0.7371651930611972	0.8728622684008206	42	27	0.6341	42	23	0.5366	74	39	0.5205	18	21	1.1765	57	26	0.4464	73	36	0.4861
XM_013360044.3	Mthfs	5	+	809	5580663	5581471	0.06843465048727629	0.7364898202331687	0.8728622684008206	16	113	7.4667	20	139	7.2632	39	330	8.6579	5	66	16.25	18	120	7.0	24	178	7.6957
XM_078042266.1	Stxbp4	3	+	177	29643969	29644145	-0.41971016229601676	0.7355548676920305	0.8728622684008206	1	8	NA	1	15	NA	1	14	NA	1	9	NA	1	7	NA	1	11	NA
XM_005322771.4;XM_078050014.1	Slc38a6	5	+	794	56523527	56524320	0.1349082984559724	0.7394458466898616	0.8744750882593145	5	18	4.25	6	11	2.0	7	38	6.1667	3	18	8.5	9	24	2.875	9	36	4.375
XM_078028752.1	LOC101973136	2	-	334	7455901	7456234	0.3772740854199152	0.7485847896654644	0.8841845158331539	1	3	NA	1	4	NA	3	4	1.5	1	3	NA	2	4	3.0	1	5	NA
XR_013437891.1;XR_013437892.1;XR_013437893.1	Rexo2	4	+	13352	97768895	97782246	-0.0442653729133139	0.7538444792436934	0.8885421185445735	105	22	0.2019	186	43	0.227	305	75	0.2434	118	45	0.3761	127	22	0.1667	204	32	0.1527
XM_078047480.1	Ostf1	4	-	228	137138520	137138747	0.059997067039996126	0.7541407896890918	0.8885421185445735	33	33	1.0	18	35	2.0	60	83	1.3898	14	33	2.4615	31	35	1.1333	42	53	1.2683
XM_078038382.1	LOC101957654	1	+	1013	35564548	35565560	0.19306680821239866	0.7574766925981685	0.8913693589041489	7	4	0.5	6	1	0.0	16	5	0.2667	10	4	0.3333	16	5	0.2667	8	4	0.4286
XM_021722251.3	Skap2	2	+	300	148399960	148400259	-0.3198225091116588	0.7625141649449682	0.896189487688407	1	13	NA	1	16	NA	2	35	34.0	2	14	13.0	1	18	NA	1	19	NA
XM_013363106.4;XM_005335801.5	Lyrm7	1	-	141	161398985	161399125	-0.10278481143150774	0.775328972237749	0.9101272275836462	7	12	1.8333	12	12	1.0	17	24	1.4375	6	7	1.2	11	15	1.4	21	25	1.2
XR_005725878.2	LOC120883695	7	+	510	183208124	183208633	0.0	0.7789555081438077	0.9121348631647047	1	2	NA	1	1	NA	1	1	NA	1	1	NA	1	2	NA	1	1	NA
XM_005329835.5;XM_021729495.3	Dhx35	5	+	1132	181660348	181661479	-0.07800053243123443	0.7788508832700889	0.9121348631647047	7	44	7.1667	7	36	5.8333	30	93	3.1724	9	30	3.625	16	57	3.7333	12	64	5.7273
XM_005337410.5	Sec61g	2	+	153	122952013	122952165	0.16291517688174176	0.7801883176825741	0.9124561160120523	2	98	97.0	4	123	40.6667	5	194	48.25	3	111	55.0	3	89	44.0	2	152	151.0
XR_001230024.4	Papola	5	+	1216	116147081	116148296	-0.036492860468828686	0.7822950617842711	0.9137974218633449	25	259	10.75	30	220	7.5517	73	485	6.7222	28	233	8.5926	35	299	8.7647	63	401	6.4516
XM_013356765.4;XM_040286211.2	Tlr4	4	+	4042	194040666	194044707	-0.031728609831576104	0.7855771852093204	0.9165067160775405	48	51	1.0638	84	57	0.6747	175	199	1.1379	82	81	0.9877	98	112	1.1443	92	65	0.7033
XM_078046699.1	Thap12	4	-	141	64324258	64324398	-0.10073210097203639	0.787912939453467	0.9181066320192174	2	52	51.0	5	51	12.5	14	129	9.8462	3	73	36.0	8	78	11.0	13	102	8.4167
XR_013424694.1;XM_078018769.1;XM_078018768.1;XM_078018766.1	Qki	8	-	271	5059630	5059900	-0.11545533244154672	0.7891866861810735	0.9184666567779731	4	98	32.3333	4	115	38.0	5	309	77.0	4	164	54.3333	7	159	26.3333	6	258	51.4
XM_005321775.5;XM_005321776.4;XM_005321774.5	Cdk12	3	-	1646	22511768	22513413	0.030288331856615353	0.7914735761876124	0.9200034731753443	69	74	1.0735	105	50	0.4712	191	147	0.7684	67	54	0.803	113	71	0.625	129	109	0.8438
XM_005339688.5	Vcam1	11	+	901	85161202	85162102	-0.06075741138222311	0.7967669578358892	0.9220312844054235	21	59	2.9	11	21	2.0	37	129	3.5556	9	24	2.875	20	65	3.3684	22	50	2.3333
XM_078023465.1;XM_005334284.5	Wac	10	-	449	95277637	95278085	-0.0660888313234219	0.7970921712874617	0.9220312844054235	5	188	46.75	16	152	10.0667	14	373	28.6154	8	194	27.5714	15	200	14.2143	13	267	22.1667
XM_078023399.1;XM_078023411.1;XM_078023404.1;XM_078023400.1;XM_078023403.1;XM_078023405.1;XM_078023414.1;XM_078023407.1;XM_078023412.1;XM_078023415.1	Pard3	10	+	2004	90554493	90556496	0.054556000465337436	0.7964549586151767	0.9220312844054235	13	41	3.3333	20	29	1.4737	28	61	2.2222	20	53	2.7368	25	72	2.9583	37	56	1.5278
XM_078050449.1;XM_078050450.1;XM_078050446.1;XM_078050447.1;XM_021723731.3;XM_078050445.1;XM_078050452.1;XM_078050455.1;XM_078050453.1;XM_078050454.1;XM_078050457.1;XM_078050456.1;XM_078050458.1	Sipa1l1	5	+	1981	94556597	94558577	-0.0641906901675728	0.7944429139985323	0.9220312844054235	13	21	1.6667	9	14	1.625	48	78	1.6383	18	11	0.5882	16	50	3.2667	33	49	1.5
XM_005315832.5	Hnmt	7	+	1600	110518521	110520120	0.05362600272380957	0.8000127198684193	0.9237715668733605	15	51	3.5714	20	33	1.6842	43	97	2.2857	22	45	2.0952	19	53	2.8889	23	56	2.5
XR_013428838.1	LOC144369319	12	-	1404	47630631	47632034	0.3184599400422004	0.8005373347379438	0.9237715668733605	34	1	0.0	28	1	0.0	105	2	0.0096	23	1	0.0	38	1	0.0	31	1	0.0
XM_078021720.1	LOC144366859	9	-	2904	87026966	87029869	0.09396136852048065	0.8045771738333334	0.9251326264668187	17	7	0.375	17	14	0.8125	36	17	0.4571	14	6	0.3846	8	14	1.8571	19	4	0.1667
XM_078033588.1	Rybp	16	+	3781	51708913	51712693	-0.05289899568991966	0.8046321583135776	0.9251326264668187	60	11	0.1695	63	12	0.1774	182	57	0.3094	54	16	0.283	111	17	0.1455	78	22	0.2727
