Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50kb	associated_gene-4DGenome	Cell_Tissue	Detection_method	PMID	closest_gene	distance
837	9	17127656	17130077	17128968	N	NA	NA	NA	NA	NA	NA	LOC120892394	111537
838	9	17131120	17133078	17132396	N	NA	NA	NA	NA	NA	NA	LOC120892394	108536
839	9	17135022	17139456	17135994,17138148	N,N	NA;NA	NA	NA	NA	NA	NA	LOC120892394	102158
840	9	18416680	18448947	18445161,18448103	N,N	NA;NA	Pi4k2b,Sepsecs	NA	NA	NA	NA	Pi4k2b	13156
841	9	22923425	22924541	22923996	N	NA	NA	NA	NA	NA	NA	Stim2	3189076
842	9	28046444	28048045	28047321	N	NA	NA	NA	NA	NA	NA	Pgcka1	188481
843	9	28870241	28872251	28870964	N	NA	NA	NA	NA	NA	NA	LOC144366648	73322
844	9	30701182	30703255	30702171	N	NA	NA	NA	NA	NA	NA	Rbm47	96473
845	9	30766448	30768264	30767250	N	NA	NA	NA	NA	NA	NA	Rbm47	161739
846	9	30783230	30784384	30783961	N	NA	NA	NA	NA	NA	NA	Rbm47	178521
847	9	30785711	30787298	30786335	N	NA	NA	NA	NA	NA	NA	Rbm47	181002
848	9	39150439	39151899	39151300	N	NA	NA	NA	NA	NA	NA	Chic2	205984
849	9	39152969	39155879	39154185	N	NA	NA	NA	NA	NA	NA	Chic2	202004
850	9	39171423	39173145	39172174	N	NA	NA	NA	NA	NA	NA	Chic2	184738
851	9	39192540	39216282	39209433	N	NA	NA	NA	NA	NA	NA	Chic2	141601
852	9	40323021	40327350	40324475	N	NA	NA	NA	NA	NA	NA	Kdr	66434
853	9	51451848	51454616	51453590	N	NA	LOC101969097	NA	NA	NA	NA	LOC101969097	36400
854	9	51842934	51855247	51847652,51849752	N,N	NA;NA	LOC144366700	NA	NA	NA	NA	LOC144366700	12349
855	9	51855834	51861274	51857302	N	NA	LOC144366700	NA	NA	NA	NA	LOC144366700	25249
856	9	53302968	53304382	53304086	N	NA	Grsf1,Mob1b	NA	NA	NA	NA	Mob1b	7783
857	9	53492743	53493667	53493059	N	NA	Slc4a4	NA	NA	NA	NA	Slc4a4	20208
858	9	55198482	55201724	55199797	N	NA	LOC101970734	NA	NA	NA	NA	LOC101970734	5958
859	9	55261432	55266029	55263732	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	2999
860	9	55272897	55276719	55274035	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	14464
861	9	55279133	55282942	55280558	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	20700
862	9	55284622	55288292	55285445,55287103	N,N	NA;NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC101965856	16646
863	9	58279838	58283716	58282666	N	NA	NA	NA	NA	NA	NA	Sowahb	51020
864	9	6707434	6708810	6708004	N	NA	NA	NA	NA	NA	NA	Znf518b	413075
865	9	67280280	67282726	67281703	N	NA	LOC144366764	NA	NA	NA	NA	LOC144366764	17177
866	9	71471450	71472607	71472111	N	NA	NA	NA	NA	NA	NA	Nudt9	3306507
867	9	75468071	75469605	75469023	N	NA	NA	NA	NA	NA	NA	LOC144366802	1654124
868	9	89990149	89991926	89991072	N	NA	NA	NA	NA	NA	NA	Ugt8	56051
869	9	90001168	90004016	90003196	N	NA	NA	NA	NA	NA	NA	Ugt8	67070
870	9	90013136	90015322	90013860	N	NA	NA	NA	NA	NA	NA	Ugt8	79038
871	9	90039557	90040765	90040147	N	NA	NA	NA	NA	NA	NA	Ugt8	105459
872	9	93780886	93786442	93781902,93784585	N,N	NA;NA	NA	NA	NA	NA	NA	Elovl6	69034
873	9	93815020	93816466	93815708	N	NA	Elovl6,LOC120892545	NA	NA	NA	NA	Elovl6	39010
874	9	93818570	93821792	93820781	N	NA	Elovl6,LOC120892545	NA	NA	NA	NA	Elovl6	33684
875	x	12848271	12851599	12849543	N	NA	NA	NA	NA	NA	NA	Atp11c	58450
876	x	12860704	12864629	12861395,12863461	N,N	NA;NA	Atp11c	NA	NA	NA	NA	Atp11c	45420
877	x	16680853	16682348	16681728	N	NA	LOC144364651	NA	NA	NA	NA	LOC144364651	27519
878	x	30380668	30383527	30382231	N	NA	Slc25a5	NA	NA	NA	NA	Slc25a5	29603
879	x	32973916	32974943	32974397	N	NA	NA	NA	NA	NA	NA	Pls3	644693
880	x	33483254	33484603	33483672	N	NA	NA	NA	NA	NA	NA	Pls3	135033
881	x	40355022	40357994	40356122	N	NA	Tsc22d3	NA	NA	NA	NA	Tsc22d3	30499
882	x	40361493	40366124	40362328,40362364,40364552	N,N,N	NA;NA;NA	Tsc22d3	NA	NA	NA	NA	Tsc22d3	36970
883	x	41127331	41128620	41127897	N	NA	NA	NA	NA	NA	NA	Rbm41	251335
884	x	76976190	76979302	76977657	N	NA	NA	NA	NA	NA	NA	LOC101960618	88282
885	x	79782330	79785034	79783572	N	NA	Hsd17b10,Smc1a	NA	NA	NA	NA	Hsd17b10	19600
886	x	87802821	87804934	87803698	N	NA	Araf	NA	NA	NA	NA	Araf	33912
887	x	88850019	88851255	88851008	N	NA	NA	NA	NA	NA	NA	Krabd4	100788
888	x	89242654	89247084	89243178,89244398	N,N	NA;NA	NA	NA	NA	NA	NA	Krabd4	493423
889	x	93469717	93471818	93471089	N	NA	Usp9x	NA	NA	NA	NA	Usp9x	34378
890	x	94530432	94531751	94530644	N	NA	NA	NA	NA	NA	NA	LOC144371779	176492
891	x	94542913	94544936	94544034	N	NA	NA	NA	NA	NA	NA	LOC144371779	163307
892	x	94559411	94560952	94560248	N	NA	NA	NA	NA	NA	NA	LOC144371779	147291
893	x	94698635	94701127	94700233	N	NA	LOC144371779	NA	NA	NA	NA	LOC144371779	7116
894	x	95813503	95815177	95814589	N	NA	Otc	NA	NA	NA	NA	Otc	4919
895	x	95819726	95821773	95820972	N	NA	Otc	NA	NA	NA	NA	Otc	11142
896	y	24602784	24611398	24607065	N	NA	NA	NA	NA	NA	NA	LOC144371868	1719778
897	y	3429692	3429954	3429846	N	NA	NA	NA	NA	NA	NA	LOC144371991	485852
