Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652341	tts_down_50k_SRR13652341	ratio_SRR13652341	last_exon_SRR13652342	tts_down_50k_SRR13652342	ratio_SRR13652342	last_exon_SRR13652343	tts_down_50k_SRR13652343	ratio_SRR13652343
XM_005342995.5	Ch25h	1	+	1456	36332001	36333456	4.015284981877032	6.3263832124485574e-09	1.5536587832281074e-08	7	1	0.0	22	3	0.0952	7	1	0.0	1	3	NA	1	1	NA	1	3	NA
XR_013438149.1	Caap1	4	-	418	167321234	167321651	0.9402989347354566	7.83901139405948e-09	1.919666994795248e-08	41	23	0.55	27	21	0.7692	91	40	0.4333	67	43	0.6364	6	34	6.6	42	32	0.7561
XM_005322353.5	Igf1	6	+	6192	17638933	17645124	0.5624207235670109	8.77224217611782e-09	2.14211692799251e-08	35	20	0.5588	355	141	0.3955	130	37	0.2791	212	73	0.3412	209	160	0.7644	158	97	0.6115
XM_005316874.5	Tmed3	5	-	295	6014420	6014714	0.927813323872114	8.873842815586937e-09	2.1608057929480056e-08	25	49	2.0	50	44	0.8776	68	79	1.1642	36	44	1.2286	3	59	29.0	21	34	1.65
XM_005316323.5	Ptdss1	7	-	318	38843419	38843736	0.8616197691516158	9.19322393536977e-09	2.2322701499404906e-08	86	34	0.3882	97	39	0.3958	171	34	0.1941	81	28	0.3375	3	21	10.0	61	26	0.4167
XM_040287030.2	Erg	3	-	159	210474595	210474753	2.017630671762552	1.6164440242153564e-08	3.913974013689992e-08	5	22	5.25	5	9	2.0	11	31	3.0	1	48	NA	3	17	8.0	4	40	13.0
XM_005328706.5	Llph	6	+	374	48750370	48750743	1.0950868015617465	1.6625361907594864e-08	4.014303071245595e-08	10	46	5.0	8	20	2.7143	22	50	2.3333	19	118	6.5	24	141	6.087	19	126	6.9444
XM_078034968.1	Mid1ip1	x	-	25	95411316	95411340	2.3436431752531623	1.8157663114568414e-08	4.372040671720104e-08	4	287	95.3333	7	57	9.3333	4	555	184.6667	1	152	NA	1	261	NA	1	182	NA
XM_005341913.4	Maged1	x	-	220	84422277	84422496	2.3401381352401573	2.0021406969920882e-08	4.8073684702149864e-08	17	2	0.0625	17	2	0.0625	22	7	0.2857	11	9	0.8	1	3	NA	6	4	0.6
XM_078039704.1	Mtmr3	2	+	2171	119744214	119746384	0.943938223778189	2.2942841554739924e-08	5.4935359500516156e-08	21	46	2.25	14	23	1.6923	37	67	1.8333	35	88	2.5588	11	63	6.2	30	118	4.0345
XR_013434468.1	LOC144375072	2	-	637	48680532	48681168	1.1809258588185954	2.8477132859199126e-08	6.799802915409874e-08	10	19	2.0	9	20	2.375	13	44	3.5833	18	127	7.4118	22	106	5.0	15	86	6.0714
XM_078051872.1	Npepl1	5	-	208	187423933	187424140	2.5565199515828083	2.961045210050708e-08	7.05088666039699e-08	3	22	10.5	5	21	5.0	6	44	8.6	2	78	77.0	1	28	NA	1	41	NA
XM_021730097.3;XM_021730098.3;XM_078026498.1;XM_078026499.1	Tyw3	11	+	454	59143513	59143966	1.3436624607405616	4.3359195215873266e-08	1.0296315778535195e-07	9	33	4.0	8	14	1.8571	16	48	3.1333	4	59	19.3333	15	57	4.0	7	67	11.0
XM_005324107.5	Anxa1	4	-	210	138849016	138849225	1.8491109226148097	4.3537041274696515e-08	1.031014548867813e-07	4	17	5.3333	15	21	1.4286	8	14	1.8571	5	28	6.75	2	17	16.0	4	34	11.0
XM_078052896.1;XM_078052895.1	Polr3b	6	-	256	14440090	14440345	1.330995064219881	4.7349904357003496e-08	1.1182360974174525e-07	21	23	1.1	20	14	0.6842	45	45	1.0	17	27	1.625	3	14	6.5	7	19	3.0
XM_005329392.5	Pole4	12	-	260	58884253	58884512	1.5375602150163201	5.0831570544349115e-08	1.1971807051701893e-07	12	13	1.0909	10	28	3.0	12	45	4.0	9	32	3.875	2	37	36.0	4	32	10.3333
XR_013438598.1	LOC144377606	5	+	204	168513096	168513299	1.411133859196647	5.478105494585885e-08	1.2866830889190825e-07	4	11	3.3333	6	15	2.8	5	81	20.0	15	427	30.4286	15	296	21.0714	7	61	10.0
XM_078050707.1	Calm1	5	+	3518	110996382	110999899	-0.422485360924093	5.9006299612911974e-08	1.382158431150275e-07	127	94	0.7381	106	93	0.8762	208	141	0.6763	430	247	0.5734	220	102	0.4612	257	164	0.6367
XM_078030212.1	Cdh2	13	+	1424	42077850	42079273	-0.7620345060971727	6.20477561932686e-08	1.4494624888508816e-07	14	43	3.2308	22	48	2.2381	60	145	2.4407	66	98	1.4923	64	92	1.4444	30	44	1.4828
XM_021726645.3	Slc39a8	9	+	1516	100825221	100826736	1.1699949118562507	6.909082586026201e-08	1.6096295105823202e-07	11	26	2.5	11	16	1.5	34	49	1.4545	13	51	4.1667	9	48	5.875	15	40	2.7857
XM_078031994.1	Plpp2	2	-	1952	168928	170879	0.8657358323175013	7.972656633418213e-08	1.8524070129397574e-07	19	48	2.6111	24	43	1.8261	60	85	1.4237	49	135	2.7917	10	49	5.3333	18	54	3.1176
XM_005331743.5	Rps29	5	+	109	67136413	67136521	1.0929849046751452	8.715822693713342e-08	2.0196341833281992e-07	12	85	7.6364	4	65	21.3333	15	142	10.0714	20	334	17.5263	15	319	22.7143	12	291	26.3636
XM_078034770.1	Fam120c	x	-	1066	80706935	80708000	0.8832942371537299	9.005772246378505e-08	2.081226722889617e-07	37	21	0.5556	27	25	0.9231	76	57	0.7467	37	31	0.8333	11	43	4.2	39	40	1.0263
XM_078019135.1	Akap7	8	-	382	32344228	32344609	1.3474078895855475	9.353332069137927e-08	2.1557679795713614e-07	16	35	2.2667	6	21	4.0	16	78	5.1333	10	50	5.4444	3	55	27.0	7	66	10.8333
XR_013427531.1	LOC144367912	11	-	1742	12233764	12235505	-1.1697692948161231	1.0440223792893885e-07	2.3998594425265407e-07	13	8	0.5833	22	25	1.1429	26	34	1.32	59	44	0.7414	18	9	0.4706	28	4	0.1111
XM_005335753.5	Hspa4	1	-	345	159714647	159714991	0.6995658517933377	1.051849110724937e-07	2.4114200357577013e-07	29	62	2.1786	35	64	1.8529	63	83	1.3226	60	140	2.3559	9	88	10.875	60	101	1.6949
XM_013366258.4	LOC101970443	9	-	782	51508291	51509072	0.48215720828270825	1.1566459307551204e-07	2.6446387063949964e-07	164	92	0.5583	77	48	0.6184	257	351	1.3672	140	99	0.705	36	82	2.3143	104	144	1.3883
XM_005328827.4	Brwd3	x	+	5704	65103338	65109041	-0.9565383826823279	1.2575456686151802e-07	2.867736418905517e-07	11	22	2.1	21	21	1.0	42	50	1.1951	26	32	1.24	55	26	0.463	45	23	0.5
XM_040292152.2	Gc	9	-	152	54006686	54006837	-0.512046702041688	1.4722634781097437e-07	3.348525377653296e-07	51	367	7.32	80	530	6.6962	91	524	5.8111	111	208	1.8818	9	197	24.5	36	276	7.8571
XM_005339885.5	Dpysl2	14	-	330	9674642	9674971	1.7740784844680122	1.55374532740278e-07	3.524548611108411e-07	13	46	3.75	9	19	2.25	39	58	1.5	3	25	12.0	2	17	16.0	3	17	8.0
XR_013427545.1	LOC144367919	11	-	454	12961165	12961618	1.8669634579381558	1.6073617591896724e-07	3.636603245200781e-07	5	14	3.25	28	20	0.7037	43	41	0.9524	4	22	7.0	1	7	NA	3	5	2.0
XM_005330139.5	Ostm1	8	+	2311	55224641	55226951	1.2756204672075628	1.8296010769944408e-07	4.1285762522754134e-07	12	33	2.9091	9	26	3.125	35	59	1.7059	11	42	4.1	6	43	8.4	5	33	8.0
XR_013434529.1	LOC110599118	2	-	124	56361748	56361871	1.4604676535060208	2.652392664901471e-07	5.969614822833075e-07	28	16	0.5556	34	8	0.2121	19	17	0.8889	4	14	4.3333	8	8	1.0	9	8	0.875
XM_005328899.4	Etnk1	6	-	439	86167335	86167773	0.5754621914663155	2.7308726301687797e-07	6.130240122930959e-07	68	52	0.7612	99	28	0.2755	208	74	0.3527	185	59	0.3152	15	69	4.8571	114	42	0.3628
XM_040285124.2	Fam76b	4	-	503	81861948	81862450	1.5149493733607449	2.9191093854650453e-07	6.535772182521738e-07	4	40	13.0	5	39	9.5	8	110	15.5714	11	179	17.8	4	167	55.3333	2	163	162.0
XM_078019369.1	Frk	8	+	4861	46910207	46915067	0.9971672034705954	3.2240097671367176e-07	7.199731656144691e-07	32	27	0.8387	14	15	1.0769	40	45	1.1282	28	44	1.5926	13	29	2.3333	14	35	2.6154
XM_078039910.1	Plekha8	2	-	76	145500534	145500609	-1.0534601359389768	4.048204389557954e-07	9.016930707490844e-07	7	49	8.0	12	55	4.9091	32	118	3.7742	11	48	4.7	5	22	5.25	31	31	1.0
XM_040294663.2	Ftcdnl1	7	-	103	164115044	164115146	1.161783411237262	4.4235059643044047e-07	9.827479745439168e-07	13	77	6.3333	24	64	2.7391	30	143	4.8966	12	50	4.4545	2	36	35.0	5	96	23.75
XM_005333731.4	Ide	1	+	2261	33658856	33661116	0.7383605529994762	6.550545412569178e-07	1.4515604487492628e-06	22	49	2.2857	14	35	2.6154	59	85	1.4483	43	124	2.9286	26	83	3.28	36	117	3.3143
XM_021728028.3	Znf644	11	-	338	74432420	74432757	0.8906838502478466	7.371871421406159e-07	1.6293726064748996e-06	23	71	3.1818	21	29	1.4	44	110	2.5349	25	51	2.0833	3	55	27.0	16	76	5.0
XM_005317518.4	Tas1r2	11	-	2607	12082553	12085159	-2.3034348749312534	9.230854478391665e-07	2.035037483471513e-06	8	2	0.1429	4	1	0.0	12	3	0.1818	148	7	0.0408	38	1	0.0	51	4	0.06
XM_078035373.1	Sts	y	+	654	4546606	4547259	0.7033317396552567	1.0069435954740984e-06	2.214248416578247e-06	28	266	9.8148	37	298	8.25	69	368	5.3971	29	321	11.4286	8	138	19.5714	19	183	10.1111
XR_005725879.2	LOC120883698	7	-	204	184839820	184840023	1.282401601783482	1.4050417546265856e-06	3.081796418544826e-06	18	27	1.5294	40	107	2.7179	32	31	0.9677	6	31	6.0	4	9	2.6667	5	20	4.75
XR_002484123.3	LOC106144929	2	+	2339	226552370	226554708	-0.5194821232277622	1.4342801093072632e-06	3.1379427772153832e-06	59	58	0.9828	33	57	1.75	118	135	1.1453	168	144	0.8563	62	68	1.0984	108	71	0.6542
XM_078032256.1	LOC144370843	15	-	1384	27516346	27517729	1.2724306383697028	1.6746981578696606e-06	3.6546577521105e-06	22	6	0.2381	27	6	0.1923	57	17	0.2857	24	11	0.4348	6	9	1.6	24	13	0.5217
XM_005326576.5	Fh	10	+	193	57735922	57736114	-0.8491464919544451	1.845933581374796e-06	4.018168553396652e-06	8	449	64.0	13	250	20.75	24	492	21.3478	25	276	11.4583	10	181	20.0	15	255	18.1429
XM_005322482.5	Lbh	12	-	251	98061963	98062213	-0.7685028647123772	2.0411948689332114e-06	4.432015055467074e-06	175	49	0.2759	211	28	0.1286	337	93	0.2738	191	9	0.0421	7	14	2.1667	92	9	0.0879
XM_078046699.1	Thap12	4	-	141	64324258	64324398	1.5274874215167447	2.203724572905263e-06	4.7728909091566245e-06	2	52	51.0	5	51	12.5	14	129	9.8462	6	126	25.0	1	129	NA	5	142	35.25
XM_005341715.4	Necap1	6	+	1031	99315531	99316561	0.8753518745758783	2.282780985854756e-06	4.931722330342857e-06	16	29	1.8667	10	40	4.3333	15	60	4.2143	31	137	4.5333	16	150	9.9333	22	108	5.0952
XM_005324073.4;XM_078047586.1	Pum3	4	-	153	145733664	145733816	1.594925711939779	2.647818302373484e-06	5.706048441614858e-06	6	26	5.0	4	36	11.6667	5	78	19.25	4	89	29.3333	3	77	38.0	3	96	47.5
XM_078021368.1	LOC144366698	9	-	90	51754286	51754375	-1.4158004469175782	3.2205919163590217e-06	6.923067909978745e-06	13	96	7.9167	2	29	28.0	15	427	30.4286	12	34	3.0	1	16	NA	3	25	12.0
XM_005330042.5	Ttc17	4	-	192	22829989	22830180	0.9705098475384092	3.2997614903722384e-06	7.07560797189271e-06	23	51	2.2727	20	33	1.6842	39	70	1.8158	15	40	2.7857	4	26	8.3333	13	49	4.0
XM_005328715.5	Dyrk2	6	-	468	47426043	47426510	0.7320832764794591	3.522246337327303e-06	7.533936334432098e-06	34	131	3.9394	22	54	2.5238	46	218	4.8222	32	94	3.0	5	122	30.25	14	98	7.4615
XR_013429863.1	LOC144369981	13	+	1167	90162969	90164135	-1.004071753564121	3.715467796147111e-06	7.927557525442599e-06	10	42	4.5556	7	46	7.5	13	55	4.5	17	66	4.0625	15	32	2.2143	21	34	1.65
XR_001229796.3;XR_001229795.3	LOC106144938	4	-	160	52537381	52537540	1.025819820043291	3.7792189484978054e-06	8.043670947173108e-06	20	18	0.8947	23	6	0.2273	61	28	0.45	21	14	0.65	11	23	2.2	21	17	0.8
XR_013431360.1	LOC110598950	16	-	655	52181425	52182079	1.4643794208426009	3.79192970213937e-06	8.050845820798366e-06	18	4	0.1765	8	7	0.8571	12	20	1.7273	7	19	3.0	2	11	10.0	9	8	0.875
XM_005331082.5	Bpgm	2	+	964	211616266	211617229	1.1080261093256363	4.246360108836918e-06	8.993519444268854e-06	3	23	11.0	11	19	1.8	11	20	1.9	15	89	6.2857	10	74	8.1111	22	86	4.0476
XM_078051612.1	Commd7	5	-	135	176471836	176471970	1.6327793472110939	4.683225307804664e-06	9.894461312077502e-06	7	72	11.8333	8	47	6.5714	8	89	12.5714	2	85	84.0	3	53	26.0	2	58	57.0
XM_021725626.3	Abhd17b	4	+	1536	140041168	140042703	-0.8271701857270098	5.466442360432119e-06	1.1520961649614882e-05	13	32	2.5833	9	43	5.25	27	104	3.9615	21	55	2.7	34	48	1.4242	25	58	2.375
XM_078024208.1	Mgmt	1	-	111	2826819	2826929	1.2423741767550356	6.382723831665624e-06	1.3419287665599435e-05	31	72	2.3667	21	33	1.6	150	175	1.1678	5	13	3.0	5	16	3.75	3	20	9.5
XM_078050267.1	Scfd1	5	-	154	83567472	83567625	0.7140076976638876	7.2782034714397435e-06	1.526474791333591e-05	22	53	2.4762	22	42	1.9524	24	60	2.5652	29	98	3.4643	21	110	5.45	37	114	3.1389
XM_078014875.1	Gxylt1	6	+	7835	71538518	71546352	0.6706281267280358	7.743189242810768e-06	1.6200556134230295e-05	49	39	0.7917	53	23	0.4231	113	67	0.5893	47	37	0.7826	35	31	0.8824	31	39	1.2667
XR_005737857.2	LOC120892981	7	+	4517	66082980	66087496	0.6076361373571622	8.653116199714735e-06	1.8060499186813806e-05	59	69	1.1724	18	29	1.6471	47	54	1.1522	37	90	2.4722	53	94	1.7885	53	86	1.6346
XM_040291540.2	Asns	2	+	345	197179544	197179888	1.5648338879762873	9.579988249405289e-06	1.9946738818810044e-05	3	15	7.0	7	13	2.0	3	14	6.5	2	24	23.0	4	62	20.3333	12	75	6.7273
XM_078015950.1	Rgs7bp	1	-	865	213625239	213626103	0.7128265910556176	1.0571289892553035e-05	2.1957715391278833e-05	59	61	1.0345	31	12	0.3667	66	33	0.4923	52	25	0.4706	4	23	7.3333	58	64	1.1053
XM_005316325.5	Uqcrb	7	+	207	38873246	38873452	-1.1189412436920045	1.0765580862164338e-05	2.2307525728811682e-05	1	135	NA	7	94	15.5	11	221	22.0	12	92	8.2727	11	101	10.0	6	129	25.6
XM_078032667.1	Wdr59	15	-	168	50085126	50085293	1.124752035566165	1.344568117230397e-05	2.779418985737655e-05	11	32	3.1	5	11	2.5	24	54	2.3043	9	41	5.0	9	27	3.25	4	56	18.3333
XM_078017211.1	LOC110596984	7	+	5657	81148925	81154581	1.349585695781418	1.4009456543639645e-05	2.8890314690472187e-05	37	3	0.0556	34	1	0.0	74	7	0.0822	74	17	0.2192	66	15	0.2154	61	6	0.0833
XM_078024681.1	LOC144367608	10	+	474	60967516	60967989	-1.5850931569623397	1.517264369303673e-05	3.121436482911137e-05	3	23	11.0	2	8	7.0	3	23	11.0	12	21	1.8182	6	21	4.0	13	24	1.9167
XM_021727184.3;XM_005326570.5;XM_021727190.3	Cep170	10	+	2274	56312764	56315037	0.9186822483221394	1.5304703782018904e-05	3.141108252404832e-05	14	27	2.0	19	23	1.2222	30	36	1.2069	12	35	3.0909	12	28	2.4545	16	42	2.7333
XM_040282899.2	Lmbrd1	8	+	699	87815397	87816095	0.906289622962798	1.5868809174398928e-05	3.2491481017415384e-05	7	88	14.5	6	71	14.0	17	189	11.75	22	337	16.0	9	340	42.375	14	304	23.3077
XM_078052984.1;XM_013358233.3;XM_005324441.5	Vezt	6	-	159	23647483	23647641	0.9802164026381145	1.609774630532643e-05	3.2882126339316065e-05	20	28	1.4211	17	23	1.375	41	70	1.725	13	31	2.5	5	27	6.5	10	24	2.5556
XM_078034607.1	Hmgn5	x	+	1410	64735998	64737407	0.9233935639423066	1.816995332001875e-05	3.702718619824152e-05	12	14	1.1818	6	6	1.0	15	30	2.0714	29	69	2.4286	62	131	2.1311	18	91	5.2941
XM_078053030.1	Btg1	6	+	1312	26288497	26289808	-0.5031875583850297	1.8841286538249333e-05	3.830469102823332e-05	81	384	4.7875	21	111	5.5	55	241	4.4444	55	157	2.8889	29	92	3.25	40	165	4.2051
XM_040294268.2	Kynu	7	+	228	115036933	115037160	1.031873289352547	1.9051454356239818e-05	3.8640832129596995e-05	5	125	31.0	10	69	7.5556	29	227	8.0714	8	116	16.4286	5	179	44.5	6	102	20.2
XM_078018461.1	Mtrr	1	-	139	256958529	256958667	1.30632380372018	2.1230266491763818e-05	4.295889604671458e-05	12	34	3.0	9	20	2.375	12	60	5.3636	5	40	9.75	2	26	25.0	5	29	7.0
XM_005319570.4	Cwc27	1	-	79	213365384	213365462	1.354703438340055	2.213467324771917e-05	4.468404763356891e-05	2	10	9.0	10	7	0.6667	9	20	2.375	10	34	3.6667	2	31	30.0	7	20	3.1667
XM_013357562.4	Serpinb8	13	-	335	12169207	12169541	0.7032932443640376	2.3501266086059657e-05	4.733198917332576e-05	16	25	1.6	24	13	0.5217	90	39	0.427	56	46	0.8182	12	49	4.3636	47	23	0.4783
XM_040277574.2	Lyplal1	10	+	853	45696585	45697437	-1.2664859711167817	2.4512124253668036e-05	4.9252799782428546e-05	8	32	4.4286	4	32	10.3333	25	101	4.1667	6	16	3.0	11	10	0.9	2	11	10.0
XR_013436882.1	LOC110598519	1	-	559	89761504	89762062	1.073993248250738	2.747029606823697e-05	5.506836095539597e-05	226	5	0.0178	226	4	0.0133	668	12	0.0165	249	8	0.0282	85	10	0.1071	248	3	0.0081
XM_078017038.1	Tram1	7	+	1578	59672409	59673986	0.4266750089314362	2.7697582399223028e-05	5.5395164798446056e-05	31	101	3.3333	38	93	2.4865	90	337	3.7753	76	311	4.1333	75	350	4.7162	66	284	4.3538
XM_078040933.1;XM_078040934.1	Ube3c	2	+	1346	230567266	230568611	-0.7749411209535436	2.789538477663223e-05	5.566162425337265e-05	15	67	4.7143	16	75	4.9333	17	94	5.8125	27	86	3.2692	9	34	4.125	28	61	2.2222
XM_078053231.1	Lrig3	6	+	1274	54835123	54836396	0.7602116569514082	2.9305598281827557e-05	5.834047510146734e-05	17	32	1.9375	9	11	1.25	36	47	1.3143	29	79	2.7857	32	65	2.0645	25	69	2.8333
XM_005335445.5	Cox4i1	15	+	242	58249587	58249828	0.5302707343948623	3.165601920154748e-05	6.287439758464038e-05	21	92	4.55	15	95	6.7143	32	213	6.8387	84	1011	12.1687	56	286	5.1818	53	537	10.3077
XM_078018134.1;XM_078018136.1	Agfg1	7	+	685	188091501	188092185	1.1107353932579627	3.1987041383380396e-05	6.338581533902046e-05	9	40	4.875	8	43	6.0	20	123	6.4211	7	68	11.1667	3	55	27.0	7	72	11.8333
XM_078030298.1	LOC120886266	13	-	455	48091936	48092390	1.7989878570918754	3.581093589620509e-05	7.080052005167153e-05	14	7	0.4615	15	3	0.1429	33	10	0.2812	6	3	0.4	2	3	2.0	2	5	4.0
XM_005323219.5;XM_078046696.1;XM_021725108.3;XM_021725113.3;XM_021725107.3;XM_021725112.3;XM_021725115.3;XM_021725109.3;XM_040284968.2;XM_078046697.1	Emsy	4	+	8266	64458382	64466647	0.49801953870836574	3.6166156607978226e-05	7.133919221070304e-05	78	39	0.4935	59	25	0.4138	189	72	0.3777	100	64	0.6364	88	47	0.5287	105	66	0.625
XM_078022135.1;XM_078022138.1;XM_078022137.1	Ankrd50	9	+	2944	144840468	144843411	-0.7748612290318134	5.565702851891165e-05	0.00010953506525868001	22	23	1.0476	15	19	1.2857	41	71	1.75	30	19	0.6207	28	30	1.0741	25	18	0.7083
XM_005329285.5;XM_013360346.4	Ints10	14	-	221	15080761	15080981	1.019537059988654	6.777653076418329e-05	0.00013308284628411388	23	16	0.6818	21	19	0.9	26	34	1.32	18	21	1.1765	1	10	NA	9	19	2.25
XM_040271067.2	C1d	12	+	1173	66101527	66102699	1.0195512222506993	6.892532042282976e-05	0.00013503096864654374	3	28	13.5	8	22	3.0	6	49	9.6	16	199	13.2	17	169	10.5	12	155	14.0
XM_078044474.1;XM_078044475.1;XM_078044476.1;XM_078044477.1	Usp25	3	+	604	191336986	191337589	-0.5946338681992259	7.808674496553767e-05	0.00015263214095304642	21	174	8.65	11	104	10.3	54	315	5.9245	19	104	5.7222	27	103	3.9231	30	162	5.5517
XM_078030701.1	LOC120891991	14	-	325	145033	145357	0.8960690954689048	7.95792535965079e-05	0.00015519754886920772	14	82	6.2308	13	25	2.0	36	107	3.0286	9	46	5.625	3	52	25.5	11	42	4.1
XM_078016321.1	LOC101967703	6	+	7339	191818219	191825557	-1.046966284411549	9.447008889620147e-05	0.00018382215943233787	11	7	0.6	18	5	0.2353	118	54	0.453	36	10	0.2571	17	5	0.25	49	6	0.1042
XR_013427816.1	LOC120890779	11	+	710	44833004	44833713	1.1362858092422397	9.488990404441155e-05	0.00018422319208622243	6	18	3.4	7	17	2.6667	30	24	0.7931	7	26	4.1667	5	9	2.0	5	27	6.5
XM_005335195.5	Ar	x	+	6597	71289429	71296025	0.5451504747174644	9.682830723599643e-05	0.00018756404682568296	46	50	1.0889	35	16	0.4412	64	34	0.5238	95	106	1.117	56	45	0.8	56	58	1.0364
XR_013423076.1	LOC144364924	6	-	866	94555088	94555953	-1.1508595850075931	0.00010317622543623433	0.00019941234602249773	8	4	0.4286	13	6	0.4167	12	11	0.9091	44	16	0.3488	21	7	0.3	51	9	0.16
XR_013427986.1;XM_013366069.4;XM_078026908.1;XM_078026909.1	Prkab2	11	+	2986	100742358	100745343	0.7916318450697769	0.00010552741123375521	0.00020350028743511633	17	26	1.5625	17	20	1.1875	27	37	1.3846	20	43	2.2105	15	37	2.5714	15	37	2.5714
XM_021723344.3	Fam204a	1	+	804	11708167	11708970	1.2151061606430515	0.00010846125420030713	0.00020869107393005525	5	30	7.25	3	28	13.5	14	71	5.3846	6	87	17.2	3	42	20.5	6	83	16.4
XM_078050790.1	Dicer1	5	-	372	114971647	114972018	0.9923210266289687	0.00011063483455013699	0.00021239917011629865	8	84	11.8571	6	81	16.0	18	158	9.2353	13	169	14.0	2	106	105.0	6	134	26.6
XM_078021344.1	LOC144366693	9	-	996	50205482	50206477	1.3052906898676542	0.00011889674239504445	0.00022775331543228514	2	3	2.0	6	28	5.4	24	52	2.2174	5	37	9.0	2	24	23.0	6	25	4.8
XM_005329460.5	Utp25	10	+	4263	37575240	37579502	0.8115306277215523	0.00013879849820504494	0.0002652867083209506	23	15	0.6364	19	6	0.2778	37	12	0.3056	52	51	0.9804	31	15	0.4667	42	31	0.7317
XR_013431301.1	LOC144371155	1	+	1947	29723603	29725549	1.0246579077205697	0.00015332333271655312	0.00029239980708333803	23	11	0.4545	9	6	0.625	30	9	0.2759	16	17	1.0667	18	15	0.8235	14	11	0.7692
XM_005316248.5	Eif3e	7	+	179	29213471	29213649	0.7278668946705904	0.00017443639835948245	0.0003319297469886841	13	67	5.5	9	38	4.625	16	109	7.2	13	154	12.75	32	151	4.8387	7	161	26.6667
XM_078038661.1	LOC120891377	2	-	174	61241465	61241638	0.8377712335950226	0.0001760429670875848	0.00033424898156277116	14	13	0.9231	36	14	0.3714	68	20	0.2836	36	19	0.5143	4	15	4.6667	22	11	0.4762
XM_078040594.1	Akr1d1	2	+	468	215602434	215602901	0.42158116746451446	0.0002061776055541155	0.00039060460656625834	30	158	5.4138	24	101	4.3478	85	336	3.9881	41	240	5.975	72	371	5.2113	38	259	6.973
XM_005324600.5	Pdk1	7	+	6649	141058389	141065037	0.41041157309586596	0.00023455123194893838	0.00044338412706137033	38	38	1.0	41	18	0.425	115	86	0.7456	164	173	1.0552	108	130	1.2056	198	143	0.7208
XM_078047487.1	C4H9orf40	4	+	1600	137252623	137254222	-1.068837817560819	0.00023955580683729364	0.00045185362252461074	4	18	5.6667	8	18	2.4286	12	45	4.0	8	15	2.0	14	17	1.2308	7	13	2.0
XM_013360376.4	Hmgb1	6	+	640	174763907	174764546	0.5986973284916938	0.00025258520490980044	0.00047538962146779037	7	121	20.0	9	41	5.0	18	137	8.0	61	1279	21.3	83	673	8.1951	53	864	16.5962
XM_005328905.5	Kcnj8	6	+	1639	86890253	86891891	-0.6169692706266457	0.00026355534811493424	0.0004949557953705301	188	194	1.0321	49	21	0.4167	267	230	0.8609	54	10	0.1698	10	14	1.4444	26	20	0.76
XM_005329783.4	Hbs1l	8	+	15044	29051949	29066992	0.3335612899083981	0.0002842294496991949	0.0005326212731319697	155	51	0.3247	181	69	0.3778	366	123	0.3342	205	75	0.3627	163	81	0.4938	177	82	0.4602
XM_078049364.1;XM_078049368.1;XM_078049366.1;XM_078049369.1;XM_078049365.1;XM_078049367.1;XM_078049370.1;XM_078049371.1;XM_078049374.1;XM_078049372.1;XM_078049375.1;XM_078049378.1	Tle3	5	+	2029	13820869	13822897	0.834120640387951	0.0002854998679532973	0.0005338414016827381	16	37	2.4	32	42	1.3226	19	75	4.1111	14	54	4.0769	8	20	2.7143	3	25	12.0
XM_013358906.4;XM_013358907.4	Ecd	1	+	345	49135201	49135545	1.4751705171346945	0.00029576387973017667	0.0005518365028731868	1	23	NA	5	10	2.25	5	38	9.25	3	48	23.5	1	38	NA	4	45	14.6667
XR_013424636.1	LOC144365914	8	+	283	144194455	144194737	-2.1483618506813684	0.0002978412157843164	0.0005545121555206927	5	95	23.5	2	32	31.0	10	309	34.2222	1	4	NA	1	5	NA	1	5	NA
XM_005324505.4	Prkce	12	-	1377	85144872	85146248	0.7757776689782862	0.0003130123378090315	0.0005815013689469508	8	15	2.0	14	6	0.3846	34	27	0.7879	32	23	0.7097	15	48	3.3571	23	35	1.5455
XM_005330135.4	Qrsl1	8	-	159	56381446	56381604	0.8369083014880291	0.0003264610914274453	0.0006051816361515223	12	10	0.8182	11	12	1.1	20	21	1.0526	32	33	1.0323	7	30	4.8333	22	38	1.7619
XM_005337655.5	Bcas2	11	-	163	107331037	107331199	0.2863541725674254	0.00034024877925915446	0.000629387226869938	94	127	1.3548	89	92	1.0341	288	220	0.7631	178	251	1.4124	111	121	1.0909	154	164	1.0654
XR_013425728.1	LOC120892394	9	-	915	17240695	17241609	1.2738393846377445	0.00036058327826240844	0.0006655734172638031	3	1	0.0	4	11	3.3333	9	11	1.25	13	29	2.3333	4	9	2.6667	5	42	10.25
XM_078023181.1	Sfmbt2	10	-	325	72378545	72378869	0.8795436434844851	0.00036537206509587084	0.0006729716241723091	12	29	2.5455	10	33	3.5556	42	112	2.7073	8	57	8.0	5	28	6.75	8	25	3.4286
XR_013434817.1	LOC144375238	2	-	777	90879656	90880432	0.31367610960458797	0.00038021518790055074	0.0006988176801071956	66	34	0.5077	97	19	0.1875	270	649	2.4089	148	617	4.1905	30	15	0.4828	122	14	0.1074
