chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
13	Aopep	XR_013429875.1	XR_013429874.1;XR_013429873.1	91471051	91477509	64.667	50.333	22.0	2.288	53.0	49.333	30.333	1.626	0.6916936197120039	0.0033462617802296197	0.01636358782639759			
6	Ppp1r12a	XM_040280275.2	XM_013364115.4;XM_013364118.4;XM_005337992.5	36928091	36943513	30.667	22.333	30.667	0.728	27.0	12.333	27.0	0.457	0.6388264132976911	0.003358933645664683	0.01641428109617882	transcript2	transcript2	
7	Znf7	XM_013356732.4;XM_021723038.3;XM_005316014.5	XM_078016419.1	248213	265996	55.667	55.667	4.333	12.847	59.333	59.333	8.333	7.12	0.5370578052152458	0.003419372846936001	0.016675297719304333	transcript1	transcript1	
11	Rprd2	XM_021730414.2;XM_005331160.3	XM_040287516.2;XM_040287515.2	131341445	131346072	141.667	141.667	39.667	3.571	96.333	96.333	36.333	2.651	0.7679689124703006	0.00347278642786929	0.016912612425738265	transcript1	transcript1	
8	Rnf217	XM_078019248.1	XM_078019249.1	37846329	37850242	67.333	44.667	52.667	0.848	113.333	33.333	29.0	1.149	1.3940891418365444	0.0034884003773435965	0.01696544445811913			
14	Hook3	XM_078031296.1	XM_005342505.2	67949310	67961174	36.0	19.333	27.0	0.716	49.667	28.333	29.0	0.977	1.5056956607051462	0.003514883553438215	0.017082573993501767			
11	Clcn6	XM_040287926.2	XM_005317463.5	7628196	7633590	22.0	13.0	22.0	0.591	21.667	17.0	18.667	0.911	1.634183761766051	0.0035186946846366236	0.017089431210513477	transcript2		
5	Tasp1	XM_078051403.1;XM_078051405.1	XR_005728942.2;XR_013439542.1	163276986	163422793	19.667	19.667	9.667	2.034	21.333	15.333	12.667	1.21	0.5693063506067142	0.003528351702077709	0.01711805494959199	transcript1		
9	Coq2	XM_078021514.1	XM_078021515.1	63841553	63856796	35.333	18.333	32.0	0.573	49.667	14.0	36.333	0.385	0.6524951014851599	0.003529396722752955	0.01711805494959199			
13	LOC101968704	XM_078030582.1	XR_013429916.1	93416685	93428802	4.333	4.333	1.333	3.251	6.333	6.333	5.667	1.118	0.3042737351337887	0.0035567351637023873	0.017238906988128657	transcript1	transcript1	
5	Pml	XM_021728229.3;XM_005316784.5	XM_078049312.1	10317973	10321562	51.333	51.333	23.667	2.169	32.0	27.0	19.333	1.397	0.671891014627774	0.0035615461003332366	0.017250481792090235	transcript1		
3	LOC144376311	XR_013436622.1	XM_078043591.1	106163520	106170730	13.667	13.667	12.333	1.108	13.667	13.667	7.0	1.952	1.8768024471075226	0.0036197594903744656	0.017498565504898166	transcript1	transcript1	
4	LOC106145028	XR_013438204.1	XR_013438203.1	183232957	183243093	127.0	123.0	119.0	1.034	75.333	62.333	75.333	0.827	0.8034126789322451	0.0036201386220105335	0.017498565504898166		transcript2	
2	Depdc5	XR_013434977.1	XM_078039563.1	112133160	112180358	48.0	15.667	16.333	0.959	42.333	23.667	15.0	1.578	1.6606229539637996	0.0036799946802118415	0.01776377093092089			
6	Pex26	XM_078015562.1	XM_005340579.5	113092299	113096860	31.667	31.667	18.333	1.727	18.333	18.333	17.0	1.078	0.6327308781726226	0.003757488138205953	0.018113280666233165	transcript1	transcript1	
7	LOC144365382	XR_013423743.1;XR_013423740.1	XR_013423741.1	2914431	2918955	6.667	1.667	6.667	0.25	2.0	2.0	2.0	1.0	4.126633404609172	0.0037636241250807623	0.01813058441852167	transcript2	transcript1;transcript2	
2	Hscb	XM_021733756.3	XM_078039664.1;XM_078039666.1	118688030	118695977	27.333	14.333	19.0	0.754	27.333	7.0	15.667	0.447	0.5591946062251512	0.003812060406550399	0.01835150107818718			
6	Plekha5	XM_078015172.1;XM_078015170.1	XM_078015176.1;XM_078015174.1	88731605	88779703	41.667	24.667	41.667	0.592	51.667	34.333	41.667	0.824	1.4121377641202235	0.0038322294017568734	0.01843613063547901	transcript2		
11	S100pbp	XM_078025862.1	XM_021735223.3;XM_078025861.1	22533831	22546704	36.667	36.667	17.0	2.157	32.333	21.0	14.667	1.432	0.6304922498350409	0.0038455844352891693	0.01848788735939155	transcript1		
12	Rmdn2	XR_013429053.1;XR_013429056.1;XR_013429054.1;XR_013429050.1	XM_078029346.1;XM_078029345.1	91593381	91732474	68.0	1.667	60.667	0.027	45.333	2.333	29.333	0.08	2.811716397966192	0.003857992001919199	0.018535022303417473			
12	Kidins220	XM_021727752.3;XM_078029711.1;XM_078029712.1;XM_078029714.1;XM_078029716.1;XM_078029718.1;XM_021727753.3;XM_078029713.1;XM_078029715.1;XM_078029717.1;XM_078029719.1	XM_040271239.2	115293427	115307618	51.0	51.0	2.333	21.86	67.667	67.667	7.0	9.667	0.4388859353123435	0.0038788067300521236	0.018622457126076276	transcript1	transcript1	
1	Pwwp2a	XR_013439747.1	XM_078051873.1	171139255	171150543	39.0	35.333	39.0	0.906	35.667	21.0	35.667	0.589	0.6935052605384573	0.003907270928067634	0.018733851183731685	transcript2	transcript2	
9	Herc3	XM_005337527.5	XM_040293093.2	112631013	112682456	9.667	6.333	8.667	0.731	12.333	12.333	7.0	1.762	2.0960590122450276	0.003913945035726127	0.01875322251303501		transcript1	
x	Ints6l	XM_021726293.3	XM_040286025.2	16538534	16540936	7.333	4.667	6.333	0.737	11.333	11.333	6.667	1.7	2.330599588439046	0.003971169912141545	0.0189890730520133		transcript1	
10	Rabgap1l	XM_078022356.1	XM_005319782.5	8301384	8416034	21.667	9.333	7.333	1.273	17.333	11.0	16.333	0.673	0.5333178837906707	0.0039931724749785145	0.019081468471038268			
16	Nr2c2	XM_078033421.1	XM_078033415.1	38442243	38446020	28.333	26.333	20.0	1.317	24.667	23.0	24.667	0.932	0.6472697593279798	0.004022685596431547	0.01920960526263757		transcript2	
10	Rabgap1l	XM_078022356.1	XR_013426383.1	8301384	8398548	21.667	9.333	6.333	1.474	17.333	11.0	14.333	0.767	0.52077943169209	0.004053322232621855	0.01934293183395952			
3	LOC144376372	XM_078043908.1	XM_078043910.1	139397440	139425452	11.333	10.667	3.333	3.2	15.0	15.0	10.0	1.5	0.47430865616783935	0.00411676897699759	0.01963254863779159		transcript1	
11	Rnpc3	XR_005735329.1;XM_013364674.4;XM_005339094.4	XR_005735328.1;XR_005735330.1;XR_005735331.1	87723149	87728939	48.0	28.0	48.0	0.583	78.667	33.0	78.667	0.419	0.7287363266797237	0.004131625992028867	0.0196902122243946	transcript2	transcript2	
7	Mettl21a	XM_005335118.5	XM_078017904.1	171317540	171322396	32.667	26.333	32.667	0.806	53.0	31.0	53.0	0.585	0.7120643730558992	0.004163892374684882	0.01983071151020492	transcript2	transcript2	
6	Apaf1	XR_013440374.1	XM_078052954.1	20677109	20700295	19.0	16.0	14.0	1.143	22.333	11.333	5.333	2.125	1.9407665722665082	0.004208700772235329	0.02003071490529114			
11	Espn	XM_021732812.3;XM_040287843.2	XM_078025144.1;XM_078025138.1;XM_078025139.1;XM_078025140.1;XM_078025141.1;XM_078025142.1;XM_078025143.1	3582483	3585100	93.0	45.333	93.0	0.487	61.0	22.667	61.0	0.372	0.7417476943826725	0.004237042473680363	0.020152132540149754	transcript2	transcript2	
12	Asap2	XR_013429282.1	XM_078029689.1	114831366	114859915	31.333	12.667	30.0	0.422	26.0	10.333	15.667	0.66	1.7122145203692132	0.004245532207275707	0.020165569923817902			
15	LOC106145435	XM_078032707.1;XM_078032708.1	XM_078032711.1	53758100	53764767	23.0	23.0	17.0	1.353	40.333	27.333	29.0	0.943	0.6548357593897501	0.004257737536830592	0.020210060841489214	transcript1		
4	Kmt5b	XM_078045476.1	XM_078045477.1	5363193	5368713	130.667	72.0	80.333	0.896	121.667	57.0	85.0	0.671	0.7861728406171116	0.004271651321132108	0.02026259653994711			
8	Prkn	XM_078018783.1	XM_078018778.1;XM_078018779.1	6318163	6816204	12.0	12.0	2.333	5.144	17.333	15.0	6.333	2.369	0.42086259443143437	0.004324600129616199	0.02050010181282779	transcript1		
8	LOC120889134	XR_013424881.1	XR_013424857.1	35518921	35531573	24.667	16.333	9.667	1.69	20.333	8.333	8.667	0.961	0.5337749162810638	0.004372586791900366	0.020713784403413576			
x	Krabd4	XM_078034920.1	XM_078034918.1	88733983	88736158	24.333	24.333	14.0	1.738	25.667	25.667	8.667	2.961	1.6741132685692315	0.004393945390743257	0.020801124456178183	transcript1	transcript1	
15	Med25	XM_078031589.1	XM_078031593.1	6407648	6410970	60.667	50.333	31.0	1.624	53.667	53.667	22.333	2.403	1.4055896791161955	0.004422770306508011	0.020923670818828597		transcript1	
8	LOC120889134	XR_013424861.1	XR_013424881.1	35502145	35518921	24.667	24.667	16.333	1.51	20.333	20.333	8.333	2.44	1.6642630456343732	0.0044278218021460095	0.020932257221615656	transcript1	transcript1	
9	Haus3	XM_078020871.1	XM_078020875.1	1493391	1502501	16.333	16.333	15.0	1.089	46.0	46.0	27.667	1.663	1.5236374167944098	0.004430465116990841	0.020932257221615656	transcript1	transcript1	
4	Strbp	XM_078048158.1	XM_078048162.1	199063754	199077491	51.333	35.333	51.333	0.688	36.0	35.0	36.0	0.972	1.3694317062277694	0.004473774312735985	0.021122860150318445	transcript2	transcript2	
6	Plekha5	XR_013423041.1	XR_013423044.1	88735380	88763001	41.667	24.667	27.0	0.914	51.667	39.667	28.667	1.384	1.4532638794842638	0.00449037791141693	0.021173172668403007			
1	Sufu	XM_005333617.5	XM_078018465.1	24650873	24661099	21.0	20.667	15.667	1.319	21.667	14.333	17.667	0.811	0.6144768739366065	0.0045179111718672005	0.021288899764192234			
5	Lin52	XM_078050538.1;XM_021723765.3;XM_021723766.3	XM_078050542.1	96793306	96797929	19.0	16.667	19.0	0.877	36.667	20.0	36.667	0.545	0.6442203261260858	0.004533171069838002	0.021346678582835035	transcript2	transcript2	
6	Magohb	XM_078015243.1	XM_013366347.4	96905742	96925829	9.0	9.0	1.667	5.399	29.333	29.333	1.667	17.596	3.0578212579550303	0.004597905703986117	0.021637203312875844	transcript1	transcript1	
6	Arhgef7	XR_013423536.1;XR_013423537.1	XM_005316979.5	198232811	198236343	31.333	31.333	24.0	1.306	32.0	32.0	17.667	1.811	1.4817126837804904	0.004611256289869437	0.021685696686836453	transcript1	transcript1	
6	Nap1l1	XM_078053115.1	XM_078053113.1	40151718	40153788	30.667	27.333	30.667	0.891	51.667	33.0	51.667	0.639	0.7036752064547173	0.004694919479198071	0.02200313191658895	transcript2	transcript2	
10	Uchl5	XM_005335351.5;XM_005335350.5	XM_078022508.1	22882611	22888689	42.667	42.667	25.667	1.662	39.667	39.667	32.0	1.24	0.7112132294875704	0.0047000062375168825	0.02200313191658895	transcript1	transcript1	
12	LOC120885096	XR_013428405.1;XM_078028003.1	XR_013428408.1;XM_078028009.1	8649936	8694133	12.667	2.0	12.667	0.158	22.667	1.0	22.667	0.044	0.2815455952404088	0.004700388152406151	0.02200313191658895	transcript2	transcript2	
12	LOC120885096	XR_013428405.1;XM_078028003.1	XR_013428412.1;XR_013428406.1	8649936	8694137	12.667	2.0	12.667	0.158	22.667	1.0	22.667	0.044	0.2815455952404088	0.004700388152406151	0.02200313191658895	transcript2	transcript2	
3	Hemk1	XM_078043244.1	XM_078043248.1	76223195	76234724	28.0	28.0	11.333	2.471	8.0	7.0	5.667	1.235	0.5085538711120764	0.0047414199716250705	0.022180624308784824	transcript1		
6	Amdhd1	XM_078052971.1	XM_078052973.1	23040181	23042488	225.667	168.0	112.333	1.496	117.0	112.0	63.0	1.778	1.2137294156269787	0.004823769570842803	0.022530470178134906			
1	Cwc27	XM_005319570.4	XM_078015913.1	213148328	213203413	12.0	6.0	6.0	1.0	15.333	11.0	5.0	2.2	2.23691702336134	0.004825697615401086	0.022530470178134906			
5	Glce	XM_078049392.1;XM_078049390.1;XM_078049391.1	XR_013438718.1	14487468	14491455	20.333	11.667	20.333	0.574	23.667	20.667	23.667	0.873	1.5888124383995068	0.004845826948944726	0.022596652104359283	transcript2	transcript2	
4	Nucb2	XM_040284674.2;XM_040284676.2	XM_021727318.3	45446105	45454917	25.667	24.0	25.667	0.935	10.333	5.333	10.333	0.516	0.5512819359686915	0.004846220191482672	0.022596652104359283	transcript2	transcript2	
3	Mtnap1	XM_078041757.1	XM_078041760.1	7632207	7636259	45.0	45.0	28.0	1.607	21.0	21.0	19.333	1.086	0.6759731376599434	0.004900087534680753	0.022832868617098795	transcript1	transcript1	
x	Ints6l	XM_021726293.3	XM_021726294.3	16538534	16574020	7.333	4.667	5.0	0.933	11.333	11.333	4.333	2.616	2.363966997671675	0.004920884562786376	0.02289980267126732		transcript1	
2	Wnt2	XM_005332273.3	XR_005736443.2	188353206	188356899	7.667	7.667	7.667	1.0	7.333	3.333	7.333	0.455	0.4344503856673119	0.0049361311128908545	0.022955750178826183	transcript1;transcript2	transcript2	
12	Rmdn2	XR_013429053.1;XR_013429056.1;XR_013429054.1;XR_013429050.1	XM_078029347.1	91593381	91758296	68.0	1.667	56.667	0.029	45.333	2.333	23.667	0.099	2.7435384841297457	0.004978761018637839	0.023123795468167913			
14	Mfhas1	XM_005330781.5	XM_078031316.1	69976142	70060012	50.333	42.0	50.333	0.834	35.333	26.333	23.667	1.113	1.409020234631034	0.005071043022888384	0.02352171095958651	transcript2		
5	Tasp1	XR_013439540.1	XR_005728944.2	163406775	163453093	19.667	14.667	8.667	1.692	21.333	17.0	5.333	3.188	1.915917096063463	0.005169448659247224	0.023946958005100997			
3	Pigl	XR_005726567.2	XM_078042951.1	60076219	60124624	41.0	21.667	37.667	0.575	55.0	25.0	28.333	0.882	1.4482302912650542	0.005207188374574552	0.02410609962741925			
3	Stxbp4	XM_078042268.1	XM_005321604.5;XM_013356989.4	29632795	29712905	10.333	8.0	7.0	1.143	14.667	8.0	14.667	0.545	0.5078674855750298	0.005210701014608974	0.024106686955176017		transcript2	
4	Mvb12b	XM_078048226.1	XM_078048228.1	201817591	201860887	21.333	19.667	21.333	0.922	25.667	15.333	25.667	0.597	0.6381129208585812	0.005221048329171683	0.024138872794611937	transcript2	transcript2	
1	Srd5a1	XM_078018490.1	XM_078018494.1;XM_078018493.1	257936700	257953904	24.333	15.0	21.333	0.703	12.0	7.333	5.333	1.375	1.9619854810015338	0.005268691387209524	0.024327799953553515			
10	Ppp1r12b	XM_078022599.1;XM_078022598.1	XM_078022597.1	30830150	30899632	13.333	13.333	13.333	1.0	13.667	8.0	13.333	0.6	0.5596566689132395	0.005268745439379146	0.024327799953553515	transcript1;transcript2		
3	Pigl	XM_040269604.2;XM_040269603.2;XM_005340815.5	XR_005726563.2	60062328	60075901	41.0	26.667	22.333	1.194	55.0	42.667	25.333	1.684	1.4491738250682753	0.005290167827707025	0.02441088459706676			
14	Trim35	XM_005337208.5;XM_078030858.1	XR_013430193.1;XR_013430190.1;XR_013430194.1;XR_013430195.1;XR_013430192.1;XR_013430196.1;XR_013430191.1	9046542	9052225	70.667	27.667	70.667	0.392	67.0	36.333	67.0	0.542	1.3422185291532691	0.005319111840165315	0.024513876690207857	transcript2	transcript2	
9	Dcaf16	XR_001229574.4	XM_005318939.5;XM_021722067.3	12282077	12295326	29.333	14.333	29.333	0.489	21.0	6.0	21.0	0.286	0.5810192199617734	0.005319373523366732	0.024513876690207857	transcript2	transcript2	
5	Dicer1	XM_078050799.1	XM_078050800.1	114908417	114938448	34.333	13.0	18.667	0.696	48.0	16.333	14.333	1.14	1.655515486210313	0.005328700496849922	0.024540975121326934			
3	Top2a	XM_040268804.2	XM_078042054.1	21747309	22045050	4.0	2.333	4.0	0.583	12.0	2.0	12.0	0.167	0.3240897835373445	0.005391780489672137	0.024815434445032716	transcript2	transcript2	
11	LOC120890619	XM_078025239.1	XM_078025238.1	6096368	6125008	15.667	15.667	6.0	2.611	5.667	5.0	4.0	1.25	0.4249360597160647	0.005399477020512065	0.02483480386695472	transcript1		
4	Fbxw2	XM_040286215.2	XM_040286214.2	196688812	196702532	83.667	18.667	33.667	0.554	137.333	8.333	26.667	0.312	0.6295178955613036	0.005416589248287215	0.024881364805035465			
4	Strbp	XM_078048158.1	XM_078048156.1	199063754	199077494	51.333	35.333	51.0	0.693	36.0	35.0	36.0	0.972	1.3595378647270484	0.005556013443079097	0.025505361518196757		transcript2	
6	Dennd5b	XM_078014940.1	XM_078014935.1	77233624	77291573	59.0	51.333	59.0	0.87	74.0	47.0	74.0	0.635	0.7673725291231371	0.005560070271183784	0.025507538872956537	transcript2	transcript2	
x	LOC110597940	XR_013431714.1	XM_021725231.3;XM_021725232.3;XM_040283804.2;XM_040283797.2	43577647	43610142	14.0	14.0	1.667	8.398	11.667	6.333	2.333	2.715	0.33595177285435535	0.005597782431755142	0.02564749737071854	transcript1		
11	LOC120890846	XM_078026807.1	XM_078026806.1	82321441	82335761	49.0	31.333	49.0	0.639	58.0	27.667	58.0	0.477	0.7307787572501078	0.005602298579641617	0.025651682242474803	transcript2	transcript2	
3	Son	XM_078044564.1	XM_078044563.1	206357210	206360155	135.333	81.667	135.333	0.603	219.0	75.0	104.0	0.721	1.2181837787394525	0.0056782182827659605	0.02598259265635838	transcript2		
6	Apaf1	XM_078052954.1	XM_078052955.1	20700295	20721600	19.0	14.0	12.0	1.167	22.333	5.333	9.667	0.552	0.5151246405586317	0.0056942290631722065	0.02603912069992685			
4	Ccdc15	XR_013437968.1;XM_078047263.1	XM_040285475.2;XM_078047250.1;XM_078047247.1;XM_078047255.1;XM_078047249.1;XM_078047257.1;XM_078047254.1;XM_078047260.1;XM_078047256.1;XM_078047264.1;XM_078047251.1;XM_040285474.2	108376986	108397343	17.0	12.0	15.333	0.783	10.0	10.0	7.0	1.429	1.8590975005123644	0.005743964307348462	0.0262496956792818		transcript1	
3	Cdk12	XM_078042077.1;XM_078042075.1;XM_078042076.1	XM_005321775.5;XM_005321776.4;XM_005321774.5	22409738	22449306	59.667	12.0	49.333	0.243	97.667	15.667	97.667	0.16	0.6595107560791795	0.005810599511924782	0.026537183146186305		transcript2	
13	Iars1	XM_005320861.4	XR_005727347.2	94135894	94143166	28.333	28.333	25.0	1.133	36.0	36.0	21.0	1.714	1.4567999989294307	0.005827137463174871	0.02659565303705454	transcript1	transcript1	
15	Heatr3	XM_078032271.1	XM_005318163.5	29489631	29492575	27.333	19.333	27.333	0.707	29.0	13.333	29.0	0.46	0.6486961077855896	0.005835531408975009	0.026616901750097413	transcript2	transcript2	
13	LOC120885357	XR_013429504.1	XR_013429503.1	12920528	12957102	14.0	14.0	1.333	10.503	2.333	2.333	1.0	2.333	0.224984030359049	0.005840020861085246	0.026620325563973722	transcript1	transcript1	
9	Nfxl1	XM_005319976.4	XM_040292469.2	36709638	36753179	65.0	65.0	33.333	1.95	31.667	31.667	22.0	1.439	0.7158655002875277	0.005852859216074742	0.026661777107135097	transcript1	transcript1	
8	Riok1	XM_078020513.1	XM_005327486.5	140216107	140228149	25.0	20.0	23.0	0.87	41.667	17.667	31.333	0.564	0.6670209783844138	0.0058649424769068115	0.026699738130164002			
8	LOC106145272	XR_013424939.1;XR_013424937.1;XR_013424938.1	XR_013424940.1	48498312	48513148	17.667	9.333	17.667	0.528	19.667	17.667	19.667	0.898	1.6393842363426905	0.005887869128201774	0.02678698287079657	transcript2	transcript2	
12	Gcfc2	XM_021729156.3	XM_005329396.5	58184943	58211075	22.0	20.667	17.333	1.192	22.0	18.333	9.0	2.037	1.6777463020047085	0.0058967604888843774	0.02679432881327085			
1	Cxcl12	XM_078042866.1	XM_005334409.5	76288281	76291304	166.667	166.667	113.333	1.471	64.667	64.667	59.333	1.09	0.806341857043404	0.0059034879467269	0.026806654451974186	transcript1	transcript1	
11	Masp2	XM_040287919.2	XM_040287920.2	7090693	7094692	66.333	66.333	18.667	3.553	31.667	31.667	14.0	2.262	0.669028950520092	0.005945246761888845	0.026979067523676594	transcript1	transcript1	
2	LOC110599118	XR_013434525.1;XR_013434522.1	XR_013434521.1	56333110	56343263	9.667	4.667	6.333	0.737	7.333	7.0	4.333	1.616	2.3891024952871063	0.005972748755639266	0.027086605821752596			
6	N4bp2l2	XM_078016137.1	XM_078016133.1	172925168	172961879	33.333	14.0	8.0	1.75	45.333	14.333	3.667	3.909	2.042056039281473	0.005990485294102375	0.027139237334503605			
6	Plekha5	XM_078015179.1	XM_078015181.1	88803330	88947550	41.667	30.0	41.667	0.72	51.667	24.667	51.667	0.477	0.7160051466084504	0.005991977681157256	0.027139237334503605	transcript2	transcript2	
1	Ccar1	XM_078041239.1;XM_005325967.4;XM_013358880.4	XM_078041249.1	52792130	52806200	65.0	36.667	28.333	1.294	49.0	26.333	29.667	0.888	0.7064262444321321	0.006020039803880406	0.02724900407096535			
8	LOC120889134	XR_013424881.1	XR_013424894.1	35518921	35572773	24.667	16.333	18.0	0.907	20.333	8.333	4.333	1.923	1.9354464828027844	0.00615118097532509	0.027824910129805997			
12	Alms1	XM_078029017.1;XM_078029015.1	XM_078029018.1	61301222	61359546	16.667	15.0	16.667	0.9	32.0	18.333	32.0	0.573	0.6481085628317118	0.006182151367592251	0.027947249356988463	transcript2	transcript2	
7	Ccnt2	XR_002483166.3	XM_005315852.5;XM_005315854.5	107834364	107844432	82.667	67.333	82.667	0.815	154.333	103.0	154.333	0.667	0.8206284538275875	0.006202251849875985	0.028020325616191	transcript2	transcript2	
15	Tango6	XM_078032585.1	XM_078032582.1;XM_078032583.1	45450002	45532766	12.667	5.333	10.667	0.5	11.333	8.667	8.333	1.04	2.005240708426279	0.006212481497973217	0.02804874335166094			
8	LOC144365983	XR_013424730.1	XM_078018842.1	10260451	10338801	6.667	6.667	5.333	1.25	9.667	9.667	2.667	3.625	2.473808307462569	0.0062910152378046905	0.028385315901881748	transcript1	transcript1	
4	Kdm4c	XM_040285752.2	XM_005327972.5	150091397	150209812	27.667	10.667	22.667	0.471	18.667	12.0	15.0	0.8	1.681669394548188	0.00629603028492779	0.028389952899737725			
2	Slc4a7	XM_078038259.1	XM_078038257.1	33148856	33152521	6.0	3.667	4.0	0.917	5.0	5.0	2.0	2.5	3.0366378603945714	0.006339926974840916	0.0285457136484401		transcript1	
8	Usp45	XM_040283138.2	XM_040283137.2	62639687	62658203	18.333	16.0	17.333	0.923	13.333	7.333	13.333	0.55	0.5725318803438992	0.00634260098199891	0.0285457136484401		transcript2	
12	LOC120890490	XM_078028367.1	XM_078028363.1	33215914	33296532	3.333	1.333	3.333	0.4	5.0	2.667	1.333	2.001	4.47208517268242	0.006355698813889801	0.028578495275133124	transcript2		
2	LOC144375030	XR_013434330.1	XM_078038081.1	20704263	20782805	13.333	4.667	13.333	0.35	5.333	4.333	5.333	0.812	2.2456308051776834	0.006367954495397966	0.028578495275133124	transcript2	transcript2	
2	LOC144375030	XR_013434332.1	XM_078038081.1	20704269	20782805	13.333	4.667	13.333	0.35	5.333	4.333	5.333	0.812	2.2456308051776834	0.006367954495397966	0.028578495275133124	transcript2	transcript2	
2	LOC144375030	XR_013434334.1	XM_078038081.1	20704275	20782805	13.333	4.667	13.333	0.35	5.333	4.333	5.333	0.812	2.2456308051776834	0.006367954495397966	0.028578495275133124	transcript2	transcript2	
9	Nsd2	XM_078020850.1	XM_040292811.2	1241801	1264694	24.0	24.0	23.333	1.029	14.333	12.667	7.333	1.727	1.6902566260590115	0.006369953932814082	0.028578495275133124	transcript1		
2	Phtf2	XM_078040168.1	XM_078040170.1	173040289	173046273	8.333	3.667	8.333	0.44	7.0	6.667	5.333	1.25	2.244842169638627	0.006392973824119389	0.02866371135247484	transcript2		
4	Rexo2	XM_005334199.3	XR_013437891.1;XR_013437892.1;XR_013437893.1	97768967	97782246	25.667	25.667	16.667	1.54	13.0	13.0	13.0	1.0	0.6133290045042321	0.006427923649873434	0.028801225678991536	transcript1	transcript1;transcript2	
10	Rgs11	XM_078024375.1;XM_040278192.2;XM_040278191.2;XM_078024377.1;XM_078024374.1;XM_040278187.2;XM_040278183.2;XM_078024376.1;XM_040278182.2	XM_040278195.2	135813685	135815916	39.333	39.333	2.333	16.859	7.333	7.333	1.333	5.501	0.3020488195274427	0.006442329538134275	0.028830538222197385	transcript1	transcript1	
12	LOC120885096	XR_013428405.1;XM_078028003.1	XR_013428410.1;XR_013428407.1;XM_078028011.1	8649936	8694450	12.667	2.0	11.0	0.182	22.667	1.0	19.0	0.053	0.2893660826023809	0.006500342848445541	0.0290718851010881			
10	Eef2k	XM_005323734.5	XM_078024236.1	129883642	129890869	70.333	70.333	64.667	1.088	46.0	46.0	32.333	1.423	1.3145731012930877	0.006536745670970928	0.02921633972210484	transcript1	transcript1	
5	Ppip5k1	XM_078049728.1;XM_078049727.1	XM_040274209.2;XM_078049705.1;XM_078049707.1;XM_078049704.1;XM_078049708.1;XM_078049711.1;XM_078049706.1;XM_078049710.1;XM_078049712.1;XM_078049713.1;XM_078049715.1;XM_078049716.1;XM_040274211.2;XM_078049709.1;XM_040274220.2;XM_040274223.2	36694399	36729547	10.333	5.333	6.0	0.889	14.333	6.333	14.333	0.442	0.4788123281347473	0.00657517744235059	0.02935126231318884		transcript2	
1	Fer	XM_040273799.2	XR_013437379.1	115008271	115235016	9.333	7.667	5.333	1.438	16.667	6.0	9.333	0.643	0.4780963368497101	0.0065944476041845486	0.029418838935961145			
3	Cdk12	XM_078042074.1;XM_078042072.1	XM_078042078.1	22410598	22455741	59.667	7.667	59.667	0.128	97.667	13.333	66.0	0.202	1.5848891731458388	0.006660937227000198	0.029696852258134884	transcript2		
11	Magoh	XM_040288693.2	XM_005326048.4	40005871	40014957	25.667	13.667	25.667	0.532	64.667	49.667	64.667	0.768	1.4445096845909593	0.0066913356870439865	0.02979506572342288	transcript2	transcript2	
14	Sap30	XR_013430290.1;XR_005737790.2	XR_013430291.1	24586884	24589162	22.0	11.0	22.0	0.5	35.0	16.667	21.0	0.794	1.5975071301021704	0.006783364841627686	0.03018037307997782	transcript2		
10	Ppp1r12b	XM_013360790.4	XM_078022597.1	30826855	30899632	13.333	12.667	13.333	0.95	13.667	7.333	13.333	0.55	0.5593010454756625	0.00680040704883995	0.030222559312374185	transcript2		
1	Herc4	XR_002484048.3	XR_013435738.1	53478113	53488853	74.0	74.0	36.333	2.037	28.333	28.333	20.0	1.417	0.7136015964820692	0.006804320586760649	0.030222559312374185	transcript1	transcript1	
5	Ralgapa2	XM_078051338.1	XR_013439516.1	156864625	156917943	30.667	21.667	16.0	1.354	33.0	12.333	15.667	0.787	0.6228920667811096	0.0068303508645717334	0.03031926318937079			
10	Swt1	XM_078022472.1	XM_021722552.3;XM_021722553.3	16700462	16709875	32.667	19.0	32.667	0.582	18.667	16.0	18.667	0.857	1.5361087428643416	0.006862878227317262	0.030444668522429223	transcript2	transcript2	
6	Clybl	XM_021729816.3	XM_040281673.2;XM_021729794.3;XM_021729798.3	189318639	189334454	24.0	11.333	4.0	2.833	26.0	14.333	10.333	1.387	0.4947544370797587	0.006868598507157987	0.030451071837462557			
7	Spag16	XM_021730734.3	XM_040294885.2	176333927	176350497	3.667	3.667	1.0	3.667	4.0	1.333	2.0	0.666	0.20603480972649502	0.006886509301238469	0.030511478671324144	transcript1		
12	Alms1	XM_078029018.1	XM_078029019.1	61359546	61371220	16.667	16.667	13.667	1.22	32.0	32.0	16.667	1.92	1.554490305862464	0.006922345284461919	0.03065118061279158	transcript1	transcript1	
9	Helq	XM_013364766.4	XM_021735947.3	63967976	64001544	24.0	15.333	15.0	1.022	14.667	11.333	6.333	1.79	1.786620688325973	0.006963247717667517	0.0308131284958314			
