Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652338	tts_down_50k_SRR13652338	ratio_SRR13652338	last_exon_SRR13652339	tts_down_50k_SRR13652339	ratio_SRR13652339	last_exon_SRR13652340	tts_down_50k_SRR13652340	ratio_SRR13652340
XR_005732848.2	LOC120889066	8	+	429	86349544	86349972	0.38366529809510824	0.12813279347986892	0.17361617224443424	10	115	12.6667	9	78	9.625	9	303	37.75	10	143	15.7778	6	113	22.4	5	154	38.25
XM_078021368.1	LOC144366698	9	-	90	51754286	51754375	-0.353379919738063	0.12814963505687385	0.17361617224443424	13	96	7.9167	2	29	28.0	15	427	30.4286	13	119	9.8333	12	62	5.5455	5	200	49.75
XR_013440504.1	LOC144378621	6	+	888	47755874	47756761	0.44367893385991614	0.1287028593382738	0.17411658256192186	8	15	2.0	7	6	0.8333	4	21	6.6667	12	36	3.1818	12	29	2.5455	18	59	3.4118
XM_005330042.5	Ttc17	4	-	192	22829989	22830180	-0.24087345600360338	0.1307538741528396	0.1766389712164609	23	51	2.2727	20	33	1.6842	39	70	1.8158	50	87	1.7551	59	57	0.9655	13	41	3.3333
XR_013439449.1	LOC144378019	5	+	5949	141803720	141809668	-0.160729531599917	0.134611784489396	0.18159168078555274	43	177	4.1905	28	111	4.0741	118	439	3.7436	73	231	3.1944	53	271	5.1923	40	96	2.4359
XR_013429546.1	LOC144369781	2	+	197	33618873	33619069	0.7241145516867188	0.13490317895860338	0.18172590394565774	1	18	NA	3	17	8.0	3	58	28.5	6	66	13.0	1	49	NA	2	58	57.0
XM_040277582.2	Fmo4	10	+	367	5886851	5887217	0.5611418135001373	0.1429144751035271	0.19224432943613656	5	82	20.25	2	32	31.0	8	151	21.4286	6	143	28.4	2	89	88.0	3	53	26.0
XM_078046246.1	Apip	4	+	321	29824597	29824917	0.6371867985327587	0.14385668663978812	0.19323727978422603	4	52	17.0	2	18	17.0	1	48	NA	5	98	24.25	4	86	28.3333	4	176	58.3333
XM_005335189.5	Ice1	1	-	333	258956676	258957008	0.22194595968091396	0.14717686910091404	0.19741713178267084	19	38	2.0556	12	62	5.5455	46	204	4.5111	36	199	5.6571	49	132	2.7292	14	97	7.3846
XM_005328080.4	Arl4d	3	-	134	19272790	19272923	0.13053795347490646	0.1500237640563672	0.2002293210771185	361	106	0.2917	266	28	0.1019	1008	81	0.0794	472	111	0.2335	492	52	0.1039	270	37	0.1338
XR_013426831.1	LOC101966962	10	+	563	110799069	110799631	-0.9100173203213409	0.1498394753680859	0.2002293210771185	6	2	0.2	2	2	1.0	1	6	NA	4	2	0.3333	6	3	0.4	2	2	1.0
XM_005339113.5	Prmt6	11	+	2132	90554232	90556363	-0.27805941927156963	0.14996197165785236	0.2002293210771185	35	25	0.7059	19	19	1.0	50	53	1.0612	32	28	0.871	33	18	0.5312	21	19	0.9
XM_078022220.1	LOC144367079	10	-	195	181601	181795	0.5306942644648277	0.1501191319585577	0.2002293210771185	6	28	5.4	4	13	4.0	6	37	7.2	6	32	6.2	4	35	11.3333	3	21	10.0
XM_078053012.1;XM_078053013.1	Mrpl42	6	-	193	25158160	25158352	1.1183036754788354	0.15221461649076679	0.2025197249712613	1	72	NA	1	48	NA	1	100	NA	1	152	NA	1	159	NA	1	154	NA
XM_005328985.4	Ap3b1	1	-	292	88582066	88582357	0.21722781831388066	0.15226403820436962	0.2025197249712613	16	27	1.7333	30	20	0.6552	68	55	0.806	63	70	1.1129	80	44	0.5443	31	67	2.2
XR_013427816.1	LOC120890779	11	+	710	44833004	44833713	0.3503860194598774	0.15668008103471195	0.20810103329575347	6	18	3.4	7	17	2.6667	30	24	0.7931	16	21	1.3333	15	32	2.2143	12	32	2.8182
XM_021725687.3	Arhgef37	1	+	3415	129179695	129183109	-0.15554720593135327	0.1570247966302701	0.2082667820852462	82	94	1.1481	25	27	1.0833	152	132	0.8675	119	111	0.9322	97	93	0.9583	80	63	0.7848
XR_013430845.1	LOC144370840	15	+	1024	25675874	25676897	0.44703021072256205	0.16085469170460281	0.2130481021598026	2	2	1.0	19	25	1.3333	43	94	2.2143	2	8	7.0	3	7	3.0	18	35	2.0
XM_078019332.1	Nus1	8	-	452	44778727	44779178	0.429297815506966	0.16407236140018266	0.216567913212875	2	73	72.0	6	81	16.0	7	110	18.1667	10	171	18.8889	7	159	26.3333	5	207	51.5
XM_078034210.1	Fgf13	x	+	1389	14121304	14122692	0.6698747505953827	0.16390838131375077	0.216567913212875	4	10	3.0	2	6	5.0	2	6	5.0	6	15	2.8	3	19	9.0	4	25	8.0
XM_005334460.5	Susd2	2	+	710	73720776	73721485	-0.5422587516723089	0.16419826999666765	0.216567913212875	2	25	24.0	9	39	4.75	4	63	20.6667	3	23	11.0	4	23	7.3333	4	17	5.3333
XM_005322616.5	Ttc32	12	+	7083	106596151	106603233	-0.19996835899137752	0.1727394045208602	0.22751629496697443	33	45	1.375	41	25	0.6	86	61	0.7059	59	41	0.6897	47	46	0.9783	61	34	0.55
XM_040276823.2	Sec16b	10	-	113	10847475	10847587	-0.3034920271101439	0.1735031096933736	0.22820478455503446	4	392	130.3333	5	270	67.25	17	666	41.5625	33	940	29.3438	13	658	54.75	8	603	86.0
XM_078052896.1;XM_078052895.1	Polr3b	6	-	256	14440090	14440345	0.2523337162540376	0.17742191953146214	0.2330354477063726	21	23	1.1	20	14	0.6842	45	45	1.0	43	55	1.2857	45	24	0.5227	11	28	2.7
XR_013434699.1;XR_013434700.1;XR_013434698.1;XM_078039081.1	LOC101963847	2	-	163	84029908	84030070	-0.1911903316235978	0.17912685714599183	0.23494893866655714	20	73	3.7895	12	196	17.7273	50	242	4.9184	34	139	4.1818	43	120	2.8333	8	225	32.0
XR_013428838.1	LOC144369319	12	-	1404	47630631	47632034	1.029813318226299	0.17960275087955702	0.23508761140246343	34	1	0.0	28	1	0.0	105	2	0.0096	18	1	0.0	26	1	0.0	12	1	0.0
XM_005333726.4	Cyp26a1	1	-	1517	33159063	33160579	0.21063719497376748	0.17972907144179887	0.23508761140246343	22	24	1.0952	21	14	0.65	81	190	2.3625	31	37	1.2	38	41	1.0811	28	98	3.5926
XM_005319854.4	Uck2	10	+	3222	2099640	2102861	0.33446497788912405	0.18234754518228674	0.23818362108638008	30	6	0.1724	26	15	0.56	24	10	0.3913	40	18	0.4359	30	13	0.4138	20	12	0.5789
XM_013366258.4	LOC101970443	9	-	782	51508291	51509072	0.09335595067057659	0.1842889203785285	0.2403878892540861	164	92	0.5583	77	48	0.6184	257	351	1.3672	309	151	0.487	284	214	0.7527	215	467	2.1776
XM_013363631.4;XM_021734393.3;XM_021734395.3	Ankrd12	13	+	1267	57362676	57363942	0.22054509603511474	0.1896972341648718	0.24710217435231582	16	58	3.8	10	54	5.8889	36	133	3.7714	33	114	3.5312	26	126	5.0	21	136	6.75
XM_078020315.1	LOC120888999	8	-	178	120654314	120654491	0.31933705808581386	0.19041136614093696	0.2476917084278397	104	140	1.3495	9	26	3.125	71	161	2.2857	18	32	1.8235	5	12	2.75	2	14	13.0
XM_040281467.2;XM_040281475.2;XM_005339673.5	Akap11	6	+	3938	156441334	156445271	0.19534460431386427	0.19198387988109628	0.24939469718435964	21	41	2.0	32	41	1.2903	73	86	1.1806	38	72	1.9189	36	53	1.4857	38	53	1.4054
XM_078022517.1	Cfh	10	+	239	25897496	25897734	0.19371111701928218	0.19311752448409777	0.2505236927211515	8	185	26.2857	16	266	17.6667	43	508	12.0714	24	383	16.6087	27	364	13.9615	47	1033	22.4348
XM_021734705.3	Gprin3	9	+	8761	112135228	112143988	-0.1352333033700825	0.19498104454692253	0.25259514252521975	207	97	0.466	25	15	0.5833	136	120	0.8815	227	134	0.5885	66	31	0.4615	195	123	0.6289
XM_078050225.1	Cfl2	5	+	970	80023233	80024202	0.2709306886983046	0.19594857582948033	0.25350177774660915	4	77	25.3333	8	49	6.8571	21	140	6.95	18	190	11.1176	18	174	10.1765	21	202	10.05
XR_013423342.1	LOC101978069	6	+	12529	158071857	158084385	0.20667722164957078	0.20124161792790038	0.2599942867363188	67	15	0.2121	30	5	0.1379	99	36	0.3571	181	43	0.2333	146	63	0.4276	124	37	0.2927
XM_078023471.1;XM_078023470.1;XM_078023474.1	Mpp7	10	+	3128	95697404	95700531	-0.3877143936773762	0.2025815295282187	0.26136881262019496	4	857	285.3333	5	663	165.5	3	960	479.5	5	2330	582.25	4	1027	342.0	6	195	38.8
XR_013426834.1	LOC101971393	10	+	564	111266435	111266998	0.24835373272179312	0.20557820384802822	0.26487422999194926	24	135	5.8261	2	12	11.0	20	92	4.7895	32	137	4.3871	18	131	7.6471	15	127	9.0
XM_005342507.5	Thap1	14	-	140	67804118	67804257	-0.613136647317504	0.21466570503929575	0.27620709602202864	1	49	NA	2	12	11.0	3	73	36.0	4	53	17.3333	4	29	9.3333	1	29	NA
XM_040285171.2	Ddx10	4	+	676	92953584	92954259	0.4982130162440665	0.21800696698410216	0.28012564143004715	3	8	3.5	3	14	6.5	3	23	11.0	8	31	4.2857	7	51	8.3333	3	44	21.5
XM_078052496.1	Brd1	6	+	1463	1046459	1047921	0.20403880036729896	0.2219866259703625	0.28485275717335135	18	52	3.0	22	61	2.8571	36	93	2.6286	28	90	3.2963	26	95	3.76	20	51	2.6316
XM_078024688.1	Oat	1	+	1152	6928475	6929626	0.32176740243384294	0.22917558412917366	0.29367967276093027	36	152	4.3143	38	157	4.2162	128	332	2.6063	8	26	3.5714	4	18	5.6667	3	21	10.0
XM_005319206.5;XM_013355978.4	Vps41	2	+	715	137496865	137497579	0.3160897391895094	0.2330817723444733	0.2982816735273192	6	56	11.0	3	45	22.0	10	125	13.7778	16	190	12.6	9	169	21.0	15	228	16.2143
XM_005330313.5	Snrpe	10	+	245	32142113	32142357	0.5238171856180708	0.2389084242600421	0.30532561103138983	1	52	NA	3	40	19.5	3	89	44.0	5	173	43.0	4	137	45.3333	4	164	54.3333
XM_078019693.1;XM_078019694.1;XM_078019695.1	Ibtk	8	+	2503	77101773	77104275	0.1443829776343694	0.24622447318645851	0.3142514502797523	22	87	4.0952	21	86	4.25	48	241	5.1064	62	248	4.0492	55	244	4.5	61	417	6.9333
XM_021721417.3	Il1rap	3	+	1115	135352564	135353678	-0.4129151592009723	0.2541260274119587	0.3238995261899393	7	10	1.5	3	6	2.5	8	14	1.8571	15	9	0.5714	10	12	1.2222	4	14	4.3333
XM_021727049.3	Cops8	7	+	977	195335439	195336415	0.22659987629896558	0.25628942774606317	0.3262178603165616	12	66	5.9091	8	67	9.4286	20	149	7.7895	27	162	6.1923	16	124	8.2	11	151	15.0
XM_040277138.2	Pdgfa	10	-	665	103827577	103828241	0.20053318793442723	0.2582349528718082	0.32825302063033873	16	44	2.8667	16	46	3.0	58	77	1.3333	20	54	2.7895	32	40	1.2581	13	56	4.5833
XM_040292152.2	Gc	9	-	152	54006686	54006837	-0.09329794412712722	0.25934574128209	0.32922307908061554	51	367	7.32	80	530	6.6962	91	524	5.8111	121	615	5.1167	121	406	3.375	28	646	23.8889
XM_005322482.5	Lbh	12	-	251	98061963	98062213	0.13426820068609627	0.2637031914217542	0.33430645552396415	175	49	0.2759	211	28	0.1286	337	93	0.2738	151	31	0.2	286	44	0.1509	29	28	0.9643
XM_078039979.1;XM_078039980.1	Rapgef5	2	+	3930	152383531	152387460	0.11881290771890257	0.2670146270279873	0.33805194090308016	27	30	1.1154	26	23	0.88	219	204	0.9312	171	170	0.9941	181	203	1.1222	85	83	0.9762
XM_040280275.2	Ppp1r12a	6	+	2610	36925482	36928091	0.1595826686415505	0.2752816721162284	0.3475889913254244	27	56	2.1154	31	58	1.9	52	120	2.3333	41	87	2.15	27	70	2.6538	34	81	2.4242
XR_013425751.1	LOC144366648	9	-	721	28944853	28945573	-0.17015710136770643	0.2750012242937909	0.3475889913254244	30	95	3.2414	20	39	2.0	89	154	1.7386	41	79	1.95	31	60	1.9667	14	26	1.9231
XM_005340159.5	Efnb1	x	+	1838	72235215	72237052	0.17534720583419658	0.27845859377072113	0.3511322081236657	19	38	2.0556	29	28	0.9643	47	99	2.1304	41	76	1.875	25	53	2.1667	30	50	1.6897
XM_078022578.1	Elf3	10	+	777	30448897	30449673	-0.36471564896444986	0.28083773627957015	0.35366135140525656	5	18	4.25	6	11	2.0	10	34	3.6667	3	7	3.0	6	12	2.2	19	45	2.4444
XM_078053120.1	LOC144378602	6	-	1415	42160272	42161686	0.3468785679154118	0.28574159929063303	0.35935895687679875	10	6	0.5556	8	9	1.1429	19	13	0.6667	13	15	1.1667	16	13	0.8	7	7	1.0
XM_040286756.2	Msl3	x	-	816	119685648	119686463	0.3560713854422158	0.28644746454962333	0.3597688977831476	6	10	1.8	3	9	4.0	8	27	3.7143	13	25	2.0	11	32	3.1	3	32	15.5
XM_040287035.2	Psmg1	3	-	19	210994536	210994554	-0.7917149845068678	0.2998931620956192	0.3761573834497369	1	27	NA	1	20	NA	1	56	NA	1	33	NA	1	21	NA	2	20	19.0
XM_078040933.1;XM_078040934.1	Ube3c	2	+	1346	230567266	230568611	-0.190957100738901	0.3005791856822667	0.3765191651337389	15	67	4.7143	16	75	4.9333	17	94	5.8125	32	131	4.1935	20	99	5.1579	17	66	4.0625
XM_005324102.5	Abhd17b	4	+	1536	140041168	140042703	-0.19668032928636775	0.3118202162522743	0.39008420712140524	13	32	2.5833	9	43	5.25	27	104	3.9615	30	64	2.1724	20	66	3.4211	16	76	5.0
XM_005334397.5	Bms1	1	-	201	77866380	77866580	0.20588610880930308	0.3138624458011576	0.3921210239758525	11	22	2.1	18	34	1.9412	17	44	2.6875	26	52	2.04	36	54	1.5143	7	58	9.5
XM_005337716.5	Pgm1	11	+	661	49509677	49510337	0.14383729945068163	0.3159583405442338	0.3937007217044597	24	130	5.6087	26	75	2.96	38	235	6.3243	31	210	6.9667	36	153	4.3429	23	115	5.1818
XM_005327342.4	Cmpk2	12	+	917	116656264	116657180	0.22739466225041297	0.31570718988198815	0.3937007217044597	6	26	5.0	15	15	1.0	31	103	3.4	9	27	3.25	14	47	3.5385	19	48	2.6111
XM_078019135.1	Akap7	8	-	382	32344228	32344609	0.22692973449839984	0.31843354505397203	0.39626355737991	16	35	2.2667	6	21	4.0	16	78	5.1333	10	68	7.4444	30	58	1.9655	6	46	9.0
XM_005325613.4	Fbxo4	1	+	1881	248491200	248493080	0.19166855570647312	0.3233839170789906	0.40189576046430986	12	34	3.0	11	25	2.4	27	111	4.2308	25	90	3.7083	14	63	4.7692	29	92	3.25
XM_078016330.1	Tnfsf13b	6	+	1607	196240676	196242282	-0.2786158276260808	0.3245824577978377	0.402856602273332	4	13	4.0	7	19	3.0	21	66	3.25	10	29	3.1111	9	27	3.25	13	24	1.9167
XM_040272661.2	Fech	13	+	1428	17273541	17274968	0.2065245796800272	0.3265024745680498	0.4047092191308157	12	17	1.4545	8	19	2.5714	22	63	2.9524	23	59	2.6364	25	63	2.5833	25	68	2.7917
XM_021735875.3	Pten	1	+	6653	69740644	69747296	0.07555016926442124	0.3287137247063648	0.4069175128064411	177	78	0.4375	155	74	0.474	386	113	0.2909	416	168	0.4024	337	150	0.4435	452	163	0.3592
XM_078014923.1	LOC144364878	6	+	1380	76700455	76701834	-0.3826832608954933	0.332784979117066	0.4114195499006025	3	10	4.5	23	51	2.2727	8	32	4.4286	10	14	1.4444	1	4	NA	3	12	5.5
XM_078014979.1;XM_040280858.2;XM_005339928.5	Ccdc91	6	-	141	81109865	81110005	-0.16874278438638624	0.3341828474374402	0.41260906978260214	12	32	2.8182	7	36	5.8333	48	56	1.1702	46	54	1.1778	33	56	1.7188	31	94	3.1
XM_005318554.5	Gclc	8	+	1634	98914806	98916439	0.11224796586371807	0.34140926750072204	0.42043507974406213	13	56	4.5833	43	122	2.881	107	435	4.0943	48	132	2.7872	47	199	4.3043	56	282	5.1091
XM_005323392.5	Serpina7	x	+	273	41863582	41863854	-0.21133955872793106	0.34123758305545243	0.42043507974406213	20	118	6.1579	8	32	4.4286	7	68	11.1667	25	154	6.375	14	48	3.6154	10	69	7.5556
XM_005326864.5	Nme6	3	-	154	74214509	74214662	-0.4097150231464466	0.3444373058393789	0.4236131540647946	4	9	2.6667	2	6	5.0	13	12	0.9167	8	16	2.1429	9	4	0.375	2	4	3.0
XR_013435964.1	LOC144375991	3	+	6727	8754321	8761047	-0.07589379860531695	0.3460728027174048	0.4250725605361639	178	92	0.5141	113	34	0.2946	175	103	0.5862	506	254	0.501	439	226	0.5137	529	197	0.3712
XM_021723147.3	Esf1	5	+	822	163098781	163099602	0.37042456237052007	0.348532472907918	0.42753918632616367	2	24	23.0	2	13	12.0	8	28	3.8571	6	37	7.2	6	48	9.4	5	39	9.5
XM_078030544.1	Ercc6l2	13	+	133	92217750	92217882	0.4783029790144022	0.3507298442332004	0.42967808860134643	1	32	NA	2	49	48.0	5	76	18.75	3	79	39.0	4	72	23.6667	1	78	NA
XM_078022968.1	Zbtb18	10	-	121	55481957	55482077	0.5141665071791807	0.3551390315253784	0.4345176522668389	1	27	NA	2	8	7.0	2	47	46.0	3	57	28.0	4	50	16.3333	1	65	NA
XM_013363624.3	Rab12	13	+	1247	56615053	56616299	0.16605632082478639	0.36063913559364247	0.4406777566544251	14	50	3.7692	7	38	6.1667	37	72	1.9722	25	92	3.7917	26	68	2.68	31	112	3.7
XM_078018663.1;XM_078018662.1	Ermard	8	-	144	670484	670627	0.5048057864417259	0.3661192975297711	0.4467976478874913	4	47	15.3333	1	50	NA	2	85	84.0	4	86	28.3333	1	92	NA	1	35	NA
XM_078023018.1;XM_078023020.1	Urb2	10	+	398	59608005	59608402	0.4122806424555188	0.3734227436855537	0.45512398747775984	3	18	8.5	3	30	14.5	4	51	16.6667	3	47	23.0	4	36	11.6667	2	30	29.0
XM_078032302.1	Sall1	15	-	25	30390090	30390114	0.2621015024914491	0.374232096191353	0.45552415821749526	6	165	32.8	3	139	69.0	13	375	31.1667	9	263	32.75	9	217	27.0	2	302	301.0
XM_005328838.4	Apool	x	-	100	61536355	61536454	0.2837377361606702	0.37488709172976753	0.4557356557998586	6	24	4.6	7	11	1.6667	3	42	20.5	1	42	NA	15	21	1.4286	3	42	20.5
XM_040276817.2	Nek7	10	+	144	27290630	27290773	0.4046290828084842	0.3769454169508347	0.4576503972467185	3	53	26.0	2	27	26.0	3	80	39.5	4	95	31.3333	4	85	28.0	3	103	51.0
XM_005340231.4	Tmx3	13	+	3431	8490934	8494364	0.08971606543032568	0.3776772910248839	0.4579518496806211	38	66	1.7568	61	52	0.85	129	141	1.0938	148	197	1.3333	95	133	1.4043	132	129	0.9771
XM_005325202.5	Pfdn4	5	-	157	190805558	190805714	-0.4609751324971539	0.3786298608482894	0.45851979312446306	1	31	NA	1	20	NA	3	36	17.5	2	57	56.0	8	57	8.0	5	79	19.5
XM_005317043.3	Gpr180	6	+	3147	185057659	185060805	-0.16187120128541477	0.38554278674000053	0.4662950434773697	6	48	9.4	14	35	2.6154	50	79	1.5918	34	63	1.8788	24	44	1.8696	15	59	4.1429
XM_040272865.2	LOC101968066	1	+	1777	76905473	76907249	-0.7114266254460961	0.3924178957682709	0.47340095196503507	13	1	0.0	22	2	0.0476	21	1	0.0	23	1	0.0	25	1	0.0	21	1	0.0
XM_005334076.5	Dnase2b	11	+	483	67727202	67727684	-0.3874366012387017	0.3921412566570077	0.47340095196503507	2	7	6.0	3	3	1.0	11	10	0.9	4	7	2.0	9	6	0.625	10	10	1.0
XM_013360044.3	Mthfs	5	+	809	5580663	5581471	0.1285056081210008	0.39477588841670386	0.47563965182012535	16	113	7.4667	20	139	7.2632	39	330	8.6579	32	204	6.5484	24	191	8.2609	28	321	11.8519
XR_013430884.1	LOC144370859	15	+	1742	32419913	32421654	0.16543824870229565	0.3975173320125118	0.47704073276919173	40	24	0.5897	14	9	0.6154	67	44	0.6515	60	35	0.5763	26	19	0.72	28	25	0.8889
XM_078017160.1	Sub1	1	+	331	241056467	241056797	-0.314225331797795	0.39714428284086034	0.47704073276919173	2	57	56.0	2	55	54.0	9	139	17.25	4	113	37.3333	9	96	11.875	5	91	22.5
XR_005737037.2;XR_013425759.1;XR_013425757.1	LOC120892384	9	-	2552	29189539	29192090	-0.42320486817058767	0.397408189037713	0.47704073276919173	44	1	0.0	18	3	0.1176	60	2	0.0169	99	4	0.0306	115	5	0.0351	56	2	0.0182
XR_013426521.1	LOC144367207	10	+	859	35843375	35844233	0.5687106267292403	0.39795372638612614	0.47704073276919173	1	2	NA	2	2	1.0	5	13	3.0	3	5	2.0	2	5	4.0	2	11	10.0
XR_013434318.1	LOC144375024	1	-	391	33479010	33479400	-0.20304756683319425	0.40305132023337686	0.4825405818723235	29	14	0.4643	20	5	0.2105	23	31	1.3636	37	28	0.75	30	14	0.4483	17	7	0.375
XR_013437756.1	LOC144377095	4	-	442	50507811	50508252	-0.4759895524395843	0.40628121134669526	0.48579331710267726	2	2	1.0	8	17	2.2857	6	1	0.0	5	1	0.0	2	2	1.0	8	8	1.0
XM_078024681.1	LOC144367608	10	+	474	60967516	60967989	-0.35267023908116474	0.4082880550911303	0.4875772864707445	3	23	11.0	2	8	7.0	3	23	11.0	7	38	6.1667	7	37	6.0	9	43	5.25
XM_078028829.1	Septin10	12	+	75	45702999	45703073	0.3768431315142611	0.409814953598152	0.48842140597296235	1	18	NA	1	7	NA	7	23	3.6667	6	45	8.8	5	33	8.0	6	47	9.2
XM_013358297.4;XM_005324684.3;XM_021725979.3;XM_021725978.3	Nckap1	7	-	337	150056981	150057317	0.13921191689858586	0.41002641789704863	0.48842140597296235	10	70	7.6667	15	54	3.7857	30	184	6.3103	35	137	4.0	40	149	3.7949	5	216	53.75
XM_040294665.2;XM_021720586.3;XM_040294660.2	Ftcdnl1	7	-	334	164114542	164114875	0.10481691523857435	0.4156408968339682	0.49448734836905517	33	77	2.375	23	64	2.8636	60	143	2.4068	76	123	1.6267	68	105	1.5522	6	160	31.8
XM_078023132.1;XM_078023131.1	Larp4b	10	-	140	66497815	66497954	0.4278644071026574	0.4202422983349109	0.49933432437033953	2	99	98.0	4	98	32.3333	2	244	243.0	3	212	105.5	2	87	86.0	1	97	NA
XM_040269916.2	Dipk2a	3	+	2825	89759287	89762111	0.17029696850460038	0.4208264325790516	0.4994017940505788	15	28	1.9286	12	27	2.3636	24	80	3.4348	16	36	2.3333	15	56	3.9286	21	56	2.75
XM_005317339.4;XM_005317338.4	Pdcd6ip	2	-	353	27722574	27722926	-0.14176645805229535	0.42551082318111155	0.5036984369406409	15	36	2.5	19	49	2.6667	24	78	3.3478	27	66	2.5	41	59	1.45	17	90	5.5625
XR_013431308.1	LOC144371155	1	+	1947	29723603	29725549	-0.2088659133103932	0.4249814790353945	0.5036984369406409	23	11	0.4545	9	6	0.625	30	9	0.2759	79	31	0.3846	55	20	0.3519	31	11	0.3333
XM_005322474.4	Srd5a2	12	+	4110	96998113	97002222	-0.08797676634449282	0.4315636345279641	0.5091086389632369	60	49	0.8136	157	137	0.8718	48	44	0.9149	72	73	1.0141	125	107	0.8548	119	76	0.6356
XM_078016191.1	Lnx2	6	+	2270	177217764	177220033	0.07769865216209253	0.43105245296096795	0.5091086389632369	35	171	5.0	44	189	4.3721	109	396	3.6574	72	266	3.7324	67	247	3.7273	79	463	5.9231
XM_021724313.3	Etaa1	12	-	140	66652170	66652309	0.4651235879308617	0.4316940201557331	0.5091086389632369	1	84	NA	1	51	NA	4	183	60.6667	3	191	95.0	3	149	74.0	1	203	NA
XR_013425022.1;XR_013425023.1;XM_078019685.1;XM_078019684.1;XM_078019687.1;XM_078019689.1	Ube3d	8	+	579	76535235	76535813	0.3854332768089146	0.43423433280768553	0.5114675536926345	2	14	13.0	3	11	5.0	2	33	32.0	5	32	7.75	2	44	43.0	4	36	11.6667
XR_013435708.1	LOC120883951	3	+	2142	92965468	92967609	-0.34211740158358295	0.44500715439898764	0.523505310827132	3	15	7.0	2	2	1.0	4	14	4.3333	18	41	2.3529	7	21	3.3333	4	10	3.0
XM_040291778.2	Cbx3	2	-	147	148826891	148827037	0.516741024569188	0.4517113587468832	0.5307328247311395	1	61	NA	1	31	NA	2	69	68.0	3	116	57.5	2	102	101.0	1	131	NA
XM_005337128.5	Aqr	5	+	3791	44469909	44473699	0.11172735828255093	0.4615548074417123	0.5416262734167305	24	32	1.3478	24	31	1.3043	40	69	1.7436	67	90	1.3485	52	86	1.6667	52	96	1.8627
XM_005331823.5	Bet1	2	+	161	200381227	200381387	0.32111401452449234	0.46313551632294414	0.5428085816309753	4	51	16.6667	1	49	NA	5	82	20.25	5	130	32.25	4	69	22.6667	3	84	41.5
XM_005318592.5	Mmut	8	+	1313	102725209	102726521	-0.1457585639820575	0.46492705910698373	0.5442347651104	12	47	4.1818	4	45	14.6667	24	137	5.913	32	148	4.7419	22	120	5.6667	23	131	5.9091
XM_040286935.2;XM_005334166.5	C3H3orf38	3	-	135	179144942	179145076	-0.3165262273429101	0.4670653332465926	0.5460628031907694	1	63	NA	3	44	21.5	4	133	44.0	4	140	46.3333	6	101	20.0	5	114	28.25
XM_005330145.4	Foxo3	8	-	269	54742577	54742845	-0.05208645601822404	0.4704755404077089	0.5493715619803949	86	709	8.3294	82	470	5.7901	236	1439	6.1191	150	981	6.5772	122	535	4.4132	49	504	10.4792
XM_005322936.5	Prex2	7	+	6200	68986658	68992857	0.11550132544327989	0.4716508256038424	0.5500656796143334	38	36	0.9459	10	6	0.5556	59	52	0.8793	91	101	1.1111	104	79	0.7573	40	40	1.0
XM_078021677.1;XM_078021676.1	LOC144366834	9	-	1989	80938599	80940587	-0.21148380936188368	0.48248706530409724	0.5620113786506521	10	5	0.4444	14	4	0.2308	53	15	0.2692	55	9	0.1481	36	12	0.3143	31	12	0.3667
XM_078040283.1	Znf800	2	+	302	179698012	179698313	0.5079764673117845	0.4875953760630841	0.5672401948234029	1	76	NA	3	62	30.5	3	180	89.5	1	67	NA	1	50	NA	1	59	NA
XM_005333731.4	Ide	1	+	2261	33658856	33661116	0.10398340773929801	0.48817397970546295	0.5672401948234029	22	49	2.2857	14	35	2.6154	59	85	1.4483	48	107	2.2553	56	91	1.6364	44	97	2.2326
XR_013429461.1	LOC144369745	13	+	1316	2956212	2957527	-0.20574037168948184	0.4911674786368031	0.5700191204277605	5	50	12.25	3	16	7.5	11	151	15.0	11	109	10.8	20	135	7.0526	4	58	19.0
XM_005321258.5	Ift43	5	+	279	98512731	98513009	0.4155803429789768	0.4920185072279517	0.5703078657831949	1	15	NA	2	6	5.0	3	18	8.5	3	28	13.5	2	17	16.0	3	22	10.5
XM_021726289.3	Slc9a6	x	-	119	16436990	16437108	0.5790558243761198	0.49441749993657225	0.5723879858678899	1	37	NA	1	18	NA	1	40	NA	1	68	NA	2	53	52.0	1	68	NA
XM_021728955.3	Alkbh8	4	-	35	91743864	91743898	0.6182899119528962	0.4967260405054583	0.5743584375563725	1	9	NA	1	6	NA	1	8	NA	1	20	NA	2	14	13.0	1	14	NA
XM_005324073.4;XM_078047586.1	Pum3	4	-	153	145733664	145733816	0.21352068913804625	0.49990689128159715	0.5766282899435718	6	26	5.0	4	36	11.6667	5	78	19.25	9	76	9.375	17	101	6.25	2	101	100.0
XM_005323539.4	Hunk	3	+	3258	205019895	205023152	-0.1600360237250399	0.49945120241333807	0.5766282899435718	11	25	2.4	12	31	2.7273	18	77	4.4706	19	41	2.2222	8	37	5.1429	16	37	2.4
