chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
4	Epb41l4b	XR_013438213.1	XM_078047929.1	186882608	186930226	89.667	7.0	89.667	0.078	134.0	18.667	134.0	0.139	1.6383352300107996	0.0012787601288713581	0.007499812287944044	transcript2	transcript2	
3	Gtpbp8	XR_013436876.1;XR_005726921.2	XM_040270373.2	154057242	154067688	17.0	2.667	13.333	0.2	29.0	2.0	26.667	0.075	0.3466003168339893	0.0012828759672867318	0.007517758754799614			
7	Rapgef4	XM_078017613.1	XM_005324601.5	141363128	141442553	13.0	10.333	13.0	0.795	34.333	14.667	34.333	0.427	0.556414366113243	0.001285544102635995	0.007525560060903711	transcript2	transcript2	
12	Exoc6b	XM_040271223.2	XM_005322151.4	62522603	62581405	18.667	7.667	18.667	0.411	42.667	10.0	42.667	0.234	0.5427771275689895	0.0012962619534126485	0.007577491878734037	transcript2	transcript2	
15	LOC101969663	XM_078033024.1	XM_021721130.3	3684578	3724693	47.333	9.667	47.333	0.204	113.667	14.333	113.667	0.126	0.6066782889383989	0.0012974216539221983	0.007578049364992659	transcript2	transcript2	
6	Bicd1	XM_078014920.1	XM_078014921.1	76416735	76432699	9.667	1.667	2.667	0.625	10.667	8.667	3.333	2.6	4.028989612842304	0.0013119665748563462	0.007656722961456709			
3	Nr1i2	XM_078044151.1;XM_078044153.1	XM_078044157.1	147965876	147968594	172.333	172.333	136.667	1.261	146.0	146.0	96.667	1.51	1.2170792249652624	0.0013138842892518345	0.0076616348398632775	transcript1	transcript1	
1	Csgalnact2	XM_005334399.5	XR_002484937.3	77475966	77497471	17.667	17.667	11.0	1.606	29.667	20.333	21.667	0.938	0.5793192572229008	0.0013225892937481889	0.0077060849193838835	transcript1		
8	Fam135a	XM_021732562.3;XM_040282903.1;XM_021732565.3;XM_021732563.3;XM_021732564.3;XM_021732561.2;XM_078019788.1	XM_078019789.1	87062643	87085511	36.667	28.667	15.333	1.87	56.0	56.0	19.333	2.897	1.5763684230324337	0.0013257556698678464	0.007718217800048296		transcript1	
4	Gramd1b	XM_040285437.2	XM_021728502.3	106196610	106343895	3.667	3.0	2.667	1.125	7.333	2.0	7.333	0.273	0.27853774430850636	0.0013284593715622661	0.007721331204508845		transcript2	
4	Gda	XM_078047499.1;XM_078047500.1	XM_078047502.1	139653148	139675945	15.333	6.333	15.333	0.413	24.667	18.333	24.667	0.743	1.8797630283743367	0.0013331261333575642	0.00774213545636693	transcript2	transcript2	
6	Ebpl	XM_078016043.1	XM_078016046.1	163076697	163085723	57.667	52.667	30.0	1.756	32.333	31.333	11.0	2.848	1.630479280137087	0.0013460203500034764	0.00781054576290096			
6	Plekha5	XM_078015171.1	XM_078015173.1	88741429	88769446	41.667	30.333	33.333	0.91	61.333	61.333	49.667	1.235	1.420381419701906	0.0013519994225362213	0.007832575987353861		transcript1	
7	Insig2	XM_078017240.1	XM_040294100.2	96507520	96511434	113.0	113.0	105.0	1.076	242.0	242.0	197.0	1.228	1.1990351664326337	0.0013724679045964622	0.007944692260753505	transcript1	transcript1	
6	N4bp2l2	XM_040281616.2;XM_078016140.1	XM_078016133.1	172894532	172961879	33.333	33.333	8.0	4.167	70.667	70.667	8.667	8.154	1.8176298914468394	0.001386399538873434	0.008018817804044558	transcript1	transcript1	
1	Ccar1	XM_078041249.1	XM_078041250.1	52806200	52812144	65.0	28.333	65.0	0.436	56.667	35.0	56.667	0.618	1.4072522334672237	0.0013976968918965904	0.008071047745582906	transcript2	transcript2	
1	Mtx3	XR_002484362.3	XM_021728885.3	90091033	90094981	12.333	12.333	7.0	1.762	48.0	21.333	22.333	0.955	0.5402811202646756	0.0014024463576507481	0.008091910912863312	transcript1		
9	Herc3	XM_005337527.5	XM_040293093.2	112631013	112682456	9.667	6.333	8.667	0.731	16.0	16.0	9.0	1.778	2.1445838475830517	0.0014081340111466063	0.008115896504066748		transcript1	
1	Rgs7bp	XM_005319574.5	XM_078015950.1	213525755	213553765	15.333	15.333	11.333	1.353	84.333	84.333	39.0	2.162	1.6324198373796708	0.0014088831571666435	0.008115896504066748	transcript1	transcript1	
7	Stk3	XM_078016883.1	XM_005316308.5	37002755	37006114	12.667	11.667	9.0	1.296	27.0	19.333	27.0	0.716	0.5570950134745173	0.001421471054457076	0.008181789739478078		transcript2	
6	Bicd1	XM_078014920.1	XM_078014922.1	76416735	76615687	9.667	1.667	2.667	0.625	10.667	8.667	3.333	2.6	4.089395512617941	0.0014332659220361774	0.008243015642082054			
3	Dscam	XM_078044665.1	XM_040287054.2	211651257	211736074	166.333	107.333	1.333	80.52	110.0	19.667	1.0	19.667	0.23707745878997963	0.001441789205438444	0.008285342326651915			
13	Cep192	XM_078030490.1	XR_013429861.1	90146218	90152907	23.667	21.667	10.333	2.097	29.0	29.0	23.0	1.261	0.5958808847883189	0.0014551815679470501	0.008348825756473003		transcript1	
2	Tmem243	XM_078040502.1	XM_078040501.1	206260825	206286167	85.667	85.667	6.0	14.278	88.0	88.0	3.333	26.403	2.1433732646949397	0.0014694310163179856	0.008423791333481529	transcript1	transcript1	
13	Rock1	XM_040274621.2	XM_005329028.3;XM_040274616.2;XM_078030297.1	48236554	48239552	38.0	30.0	38.0	0.789	66.0	37.333	66.0	0.566	0.6951738061389439	0.0014737284110719077	0.00844163015835236	transcript2	transcript2	
2	Rp9	XR_013435065.1;XR_013435061.1;XR_013435062.1;XR_013435063.1	XR_002483308.3;XR_013435064.1;XR_013435066.1	143125325	143133114	24.667	12.0	13.667	0.878	39.667	20.667	14.667	1.409	1.7873272645351417	0.0014751351651772766	0.008442895800693094			
12	Rmdn2	XR_013429053.1;XR_013429056.1;XR_013429054.1;XR_013429050.1	XM_078029346.1;XM_078029345.1	91593381	91732474	68.0	1.667	60.667	0.027	56.333	4.667	56.333	0.083	2.7760001449944873	0.001480788660852353	0.008468445996199801		transcript2	
5	Ralgapa2	XM_078051338.1	XM_078051331.1	156864625	157036983	30.667	21.667	12.667	1.711	80.0	30.333	29.667	1.022	0.6173573931437056	0.0014845580902228593	0.008483189086987768			
5	Dicer1	XM_078050799.1	XM_078050800.1	114908417	114938448	34.333	13.0	18.667	0.696	73.333	21.333	19.0	1.123	1.7103738839431284	0.0015025441122803848	0.008579081058088484			
7	Sf3b1	XM_005324345.4	XR_005738052.2	162036971	162042119	86.0	86.0	58.667	1.466	135.667	135.667	74.0	1.833	1.2773070418044736	0.0015052461489382847	0.00858762225996842	transcript1	transcript1	
9	Kiaa0232	XM_078020985.1;XM_078020984.1	XR_013425658.1	4017563	4019869	57.333	31.667	28.667	1.105	164.0	65.333	41.0	1.593	1.4314613581030304	0.0015149770839623692	0.00863621844500566			
1	Sufu	XR_005728708.2	XM_078018465.1	24654266	24661099	21.0	21.0	15.667	1.34	27.0	22.0	26.333	0.835	0.6151704972748058	0.0015201697926793584	0.008658887139101625	transcript1		
8	Utrn	XM_078018959.1	XR_013424804.1	20778894	20843586	15.333	15.333	7.0	2.19	53.333	53.333	12.333	4.324	1.8516800741096526	0.0015364068606984957	0.008744377976157704	transcript1	transcript1	
11	Clcn6	XM_021733504.3	XM_005317463.5	7628900	7633590	22.0	11.333	22.0	0.515	31.333	25.667	31.333	0.819	1.6351683032030986	0.0015568582714456066	0.008853698796080446	transcript2	transcript2	
6	Gpr180	XM_078016210.1	XM_005317043.3	185056574	185060805	20.0	16.0	20.0	0.8	25.0	11.667	25.0	0.467	0.5810379203174441	0.0015582216309256694	0.00885437989799742	transcript2	transcript2	
5	Ppm1a	XM_078050008.1	XM_078050006.1	55878488	55883187	44.0	34.333	44.0	0.78	59.333	33.667	59.333	0.567	0.7053850881020077	0.001559665399737755	0.008855516464220746	transcript2	transcript2	
7	Cox6c	XM_078016879.1	XM_005316301.5	35844705	35849617	27.667	25.667	27.667	0.928	74.0	49.333	74.0	0.667	0.7000461799709706	0.0015610733274278245	0.008856447881502878	transcript2	transcript2	
6	Ipo8	XM_078014966.1	XM_078014965.1	77595487	77598738	40.333	18.667	40.333	0.463	91.333	29.667	91.333	0.325	0.6879007072942454	0.001567028755805842	0.008883156641192352	transcript2	transcript2	
4	Stx3	XM_021730617.2	XM_040284284.2;XM_078045958.1	12665678	12669982	26.333	18.0	20.333	0.885	22.0	22.0	14.0	1.571	1.6912273268118514	0.001595184295375236	0.009030334771422463		transcript1	
11	Evi5	XM_040288994.2	XM_078026739.1	75701462	75746447	86.667	86.667	78.0	1.111	128.0	90.333	61.333	1.473	1.3056583407078801	0.0015955282503440252	0.009030334771422463	transcript1		
10	Ppp1r12b	XM_021729860.3	XM_078022597.1	30830599	30899632	13.333	12.0	13.333	0.9	21.0	8.333	16.667	0.5	0.5265368032854876	0.001599767621310565	0.009047136984695173	transcript2		
12	Vps54	XR_002483602.3	XM_078029118.1	69762446	69770503	51.667	41.0	28.667	1.43	68.0	45.333	44.0	1.03	0.6994385018734	0.001616692758096882	0.009135597172737937			
4	Nectin1	XM_078047169.1	XM_005328378.5	102806848	102815448	7.333	1.0	7.333	0.136	7.667	4.0	7.667	0.522	3.847599682297989	0.001618649467920547	0.009139400643611652	transcript2	transcript2	
4	Ppfia1	XM_040283980.2	XM_078045420.1	4197872	4206134	19.333	19.333	18.333	1.055	41.0	41.0	26.667	1.537	1.5699986962975225	0.0016212550531487947	0.009146858936940902	transcript1	transcript1	
7	Wdr33	XM_040294209.2	XM_021721759.3	105069259	105072520	64.333	37.0	54.333	0.681	90.0	65.0	72.333	0.899	1.3502028093293084	0.001627446672861086	0.009174521227847135			
2	Hic2	XM_078038829.1	XM_078038828.1	72352008	72361678	32.333	1.667	32.333	0.052	84.333	11.333	84.333	0.134	2.409974704549052	0.0016289516664203987	0.009175740399456676	transcript2	transcript2	
6	Ebpl	XM_078016043.1	XM_005330239.4	163076697	163085304	57.667	52.667	31.333	1.681	32.333	31.333	11.0	2.848	1.614385818537922	0.0016437280456075179	0.009244347302310843			
1	Wdr11	XM_005320730.5	XM_078038409.1	9577786	9579999	31.667	30.667	31.667	0.968	48.333	31.667	48.333	0.655	0.6895223600516089	0.0016467341560200896	0.009253944112756938	transcript2	transcript2	
4	Pcsk5	XM_078047476.1;XM_078047475.1	XM_078047479.1	136079714	136245400	9.0	6.0	6.0	1.0	22.0	4.333	10.667	0.406	0.41388192692458303	0.001653530939969861	0.009284810956297641			
7	Dis3l2	XR_013424398.1	XM_078018225.1	191748374	191819612	34.667	27.0	11.333	2.382	44.0	11.0	9.0	1.222	0.5334599904832641	0.001681651750118071	0.009435272230764905			
13	Aopep	XM_078030527.1;XM_078030528.1	XM_078030502.1	91410784	91479002	64.667	32.0	29.0	1.103	77.333	59.333	39.0	1.521	1.4395021385529942	0.0016836577334267786	0.009439089025195798			
8	Rsph9	XM_040282722.2	XM_005318634.5	107770776	107806380	12.333	2.333	12.333	0.189	10.0	5.667	10.0	0.567	2.626884119883322	0.0017002355480853556	0.009517041747144442	transcript2	transcript2	
6	Ebpl	XM_078016042.1	XM_078016046.1	163076759	163085723	57.667	54.333	30.0	1.811	32.333	32.333	11.0	2.939	1.6069578341729736	0.0017258808623533	0.009645425227594581		transcript1	
6	Ebpl	XM_078016045.1	XM_078016046.1	163076761	163085723	57.667	54.333	30.0	1.811	32.333	32.333	11.0	2.939	1.6069578341729736	0.0017258808623533	0.009645425227594581		transcript1	
8	Rngtt	XR_013425011.1	XM_005324717.5	72060565	72064570	20.667	15.333	20.667	0.742	36.333	17.0	36.333	0.468	0.6191121374357992	0.0017339055812408625	0.009682672736027404	transcript2	transcript2	
11	Bcas2	XM_005337655.5	XM_040287348.2	107317762	107319886	63.0	62.667	60.333	1.039	105.667	104.667	77.0	1.359	1.2872296045977585	0.0017358401889960174	0.009685879424491884			
15	Slc12a3	XM_078032353.1	XM_005318205.5;XM_078032350.1;XM_078032349.1;XM_078032351.1	35343930	35346329	16.333	16.333	14.667	1.114	48.333	48.333	26.667	1.812	1.5996256215687779	0.001751822420467215	0.00976740456830585	transcript1	transcript1	
1	Lmbrd2	XM_013358784.4;XM_078017438.1	XM_078017441.1	243597527	243607540	22.0	22.0	16.667	1.32	35.667	35.667	17.0	2.098	1.606044491847461	0.0017646984384714006	0.009831496777712341	transcript1	transcript1	
3	Vps53	XM_021728148.3	XM_005327885.4	44497670	44515871	13.0	9.0	13.0	0.692	43.0	16.667	43.0	0.388	0.5662523994575922	0.0017664475216329877	0.009833546797519055	transcript2	transcript2	
11	LOC110598737	XM_078027663.1	XR_013428310.1	131917449	131919901	21.333	17.333	16.0	1.083	13.0	13.0	6.333	2.053	1.9145781322258284	0.0017782714264639665	0.009891634809705814		transcript1	
5	Kif16b	XM_078051369.1	XM_078051374.1	160625409	160716372	14.667	14.667	11.333	1.294	26.0	26.0	11.0	2.364	1.8061607034975429	0.0017973441456707096	0.009989922183587395	transcript1	transcript1	
9	LOC144366758	XM_078021557.1;XM_078021556.1;XM_078021555.1	XM_078021552.1	65726272	65739412	30.0	7.667	30.0	0.256	32.0	14.667	32.0	0.458	1.7648873573649928	0.0018036665681436855	0.010017243342576474	transcript2	transcript2	
5	Klc1	XM_078051000.1	XM_078050991.1	122692279	122707544	44.0	44.0	35.333	1.245	46.0	39.0	41.667	0.936	0.7109130923061788	0.0018248665270673356	0.010123192517123302	transcript1		
1	Adk	XM_078039900.1	XM_078039907.1	47827320	47913447	150.0	138.667	81.667	1.698	387.0	243.333	173.0	1.407	0.8305289612524398	0.001825586965166618	0.010123192517123302			
2	Agap3	XM_078040829.1	XM_040291251.2	225927358	225947243	26.0	20.333	26.0	0.782	27.0	12.333	27.0	0.457	0.6076812700330113	0.001833283659400124	0.010157960820956328	transcript2	transcript2	
3	Kiaa0753	XR_005726519.2	XM_078042707.1	48834022	48838856	16.333	14.667	10.667	1.375	41.333	20.0	25.333	0.789	0.5813620754347764	0.0018666886186587404	0.010329950770310051			
4	Strbp	XM_078048158.1	XM_078048162.1	199063754	199077491	51.333	35.333	51.333	0.688	44.667	43.667	44.667	0.978	1.3830067130476242	0.001869714515580659	0.010329950770310051	transcript2	transcript2	
11	Zmym6	XR_005735093.2	XM_040288344.2	24384901	24393473	41.0	41.0	25.0	1.64	35.667	34.0	29.667	1.146	0.6745572475340007	0.0018698542036332676	0.010329950770310051	transcript1		
9	Coq2	XM_078021505.1;XM_078021506.1;XM_078021502.1;XM_078021500.1;XM_078021504.1;XM_078021499.1;XM_078021511.1;XM_078021507.1;XM_078021510.1;XM_078021508.1;XM_078021503.1;XM_078021509.1;XM_078021501.1;XM_078021497.1;XM_078021498.1	XM_078021519.1;XM_078021518.1;XM_078021516.1	63802796	63853781	35.333	3.333	11.667	0.286	86.333	12.333	19.667	0.627	2.1614093070783427	0.0018701273234451763	0.010329950770310051			
4	Uhrf2	XM_078047620.1	XM_005327969.4	149614467	149622515	43.667	30.667	43.667	0.702	35.333	13.333	35.333	0.377	0.6220319361525155	0.0018845388832424165	0.010401485929213958	transcript2	transcript2	
5	Efcab11	XM_078050704.1	XM_078050705.1	110558433	110578492	14.0	10.0	9.0	1.111	15.667	15.667	7.0	2.238	2.0241683390667387	0.001905128966428028	0.010506985469378435		transcript1	
3	Yeats2	XM_078043782.1	XM_078043775.1;XM_078043778.1;XM_078043774.1;XM_078043777.1;XM_078043779.1	129076563	129115284	26.667	14.333	15.667	0.915	25.0	13.0	25.0	0.52	0.5873049962668401	0.0019210613628427278	0.010586653950031132		transcript2	
9	LOC144366758	XM_078021552.1	XM_078021562.1	65739412	65745507	30.0	30.0	18.333	1.636	32.0	32.0	30.0	1.067	0.6493457573410614	0.0019240337064740588	0.010594833712370688	transcript1	transcript1	
9	Coq2	XM_078021514.1	XM_078021519.1;XM_078021518.1;XM_078021516.1	63841553	63853781	35.333	18.333	11.667	1.571	86.333	18.333	19.667	0.932	0.589205098721027	0.0019392495240327474	0.010670368323889614			
6	Eif3l	XM_078052769.1	XM_078052768.1	9263083	9265818	29.0	29.0	28.333	1.024	44.0	44.0	30.667	1.435	1.4734972156879158	0.0019481101172784921	0.010710844814689471	transcript1	transcript1	
6	Rad52	XM_078015511.1	XM_040281185.2;XM_078015509.1	109253582	109256304	61.0	29.667	61.0	0.486	72.667	25.667	72.667	0.353	0.7098982125906749	0.0019538923061598935	0.010734346620261143	transcript2	transcript2	
10	Decr2	XM_078024817.1;XM_078024816.1;XM_078024822.1;XM_078024823.1;XM_078024821.1;XM_078024824.1;XM_040276910.2	XM_078024819.1	135914646	135917782	488.333	201.667	488.333	0.413	566.667	244.667	534.333	0.458	1.1298543674483261	0.0019584516630188047	0.010751099337466376	transcript2		
2	Cabin1	XM_078038885.1	XM_078038878.1;XM_078038881.1;XM_078038882.1;XM_078038880.1;XM_078038884.1;XM_021732642.3;XM_021732643.3;XM_021732645.3;XM_040289326.2	73707159	73709818	37.333	18.333	37.333	0.491	73.333	24.333	73.333	0.332	0.6790070893097363	0.0019828780641230363	0.010876804173001556	transcript2	transcript2	
x	Ogt	XR_001230206.4	XM_005339941.4;XM_005339942.4	74684232	74686320	55.0	55.0	34.667	1.587	55.0	55.0	49.0	1.122	0.7284615212862607	0.001989030996736841	0.010902156040620715	transcript1	transcript1	
13	Impact	XM_078030229.1	XM_078030231.1	45168855	45172383	18.0	18.0	16.333	1.102	59.333	59.333	36.0	1.648	1.5424207984938811	0.0019965323992731892	0.01093485437140393	transcript1	transcript1	
4	Caap1	XR_013438149.1	XM_005334191.5	167243369	167269497	22.667	10.0	22.667	0.441	27.0	21.333	27.0	0.79	1.6620512554965898	0.0020017565702432263	0.010950026277560417	transcript2	transcript2	
4	Stx3	XM_021730617.2	XR_013437543.1	12665678	12674169	26.333	18.0	15.333	1.174	22.0	22.0	10.333	2.129	1.7438328399812324	0.0020023784007561327	0.010950026277560417		transcript1	
7	D2hgdh	XM_078018457.1	XM_078018456.1	198513486	198524236	27.333	13.0	19.333	0.672	38.667	10.333	28.0	0.369	0.5795246642554442	0.0020108928784489687	0.01098814834578408			
6	Atxn10	XM_078052542.1	XM_078052543.1	3198563	3202237	48.0	48.0	33.667	1.426	59.333	59.333	58.0	1.023	0.73042184376064	0.0020198695333419714	0.011020284350494128	transcript1	transcript1	
7	Wdr33	XM_013363947.4;XM_005315867.3;XM_078017275.1;XM_078017274.1	XM_021721758.3	105027198	105087175	64.333	25.667	45.0	0.57	90.0	67.333	84.333	0.798	1.36678262293595	0.0020558537686943728	0.011199448227317471			
11	LOC101975448	XM_078025913.1	XM_005317806.5	25213268	25219087	22.667	14.0	22.667	0.618	38.0	16.0	38.0	0.421	0.6207910249076416	0.002066663700200882	0.011249729010267799	transcript2	transcript2	
10	Opn3	XM_078022993.1	XM_040278715.2;XM_005326574.5	57616036	57648114	46.667	46.667	10.333	4.516	38.333	33.0	12.333	2.676	0.5877373608221462	0.0020762933209455096	0.011293512945097041	transcript1		
6	Apaf1	XR_013440374.1	XM_078052954.1	20677109	20700295	19.0	16.0	14.0	1.143	42.667	19.0	9.667	1.965	1.8246073045253537	0.002091362015309518	0.01136679202214028			
6	Ebpl	XM_078016042.1	XM_005330239.4	163076759	163085304	57.667	54.333	31.333	1.734	32.333	32.333	11.0	2.939	1.5908941846489015	0.0021114019442500663	0.011458217868186337		transcript1	
6	Ebpl	XM_078016045.1	XM_005330239.4	163076761	163085304	57.667	54.333	31.333	1.734	32.333	32.333	11.0	2.939	1.5908941846489015	0.0021114019442500663	0.011458217868186337		transcript1	
4	LOC101955567	XM_078046581.1;XM_078046583.1	XM_078046588.1	58098402	58244791	14.667	3.333	14.333	0.233	38.0	3.333	37.667	0.088	0.404157817225901	0.0021402333020480242	0.011604448028327809			
x	LOC110597940	XR_013431715.1;XR_013431716.1	XR_013431712.1	43551851	43586066	14.0	2.0	7.0	0.286	10.333	7.667	10.333	0.742	2.7103004642686472	0.002141607402980722	0.011604448028327809		transcript2	
4	Ttc12	XM_078047025.1	XM_040285232.2;XM_078047028.1	96803681	96811628	16.333	16.333	3.333	4.9	40.0	39.667	3.333	11.901	2.364216829776991	0.002170255146098909	0.011745633329468754	transcript1		
14	Ppp2r2a	XM_005339889.4;XM_040292624.2	XM_078030864.1	9847523	9851282	109.0	79.0	63.0	1.254	156.0	107.333	67.333	1.594	1.2761086074197814	0.0021709625648287756	0.011745633329468754			
x	LOC110597940	XR_013431715.1;XR_013431716.1	XM_021725231.3;XM_021725232.3;XM_040283804.2;XM_040283797.2	43551851	43610142	14.0	2.0	1.667	1.2	10.333	7.667	1.333	5.752	4.81001489044235	0.00219140504581673	0.011847231530915048			
4	Vps13a	XM_005324116.5	XM_005324117.5	135123559	135168253	18.0	15.667	15.0	1.044	36.0	36.0	20.333	1.771	1.6245667050980528	0.0021995487634975624	0.01188223611236923		transcript1	
4	Ttc12	XM_078047027.1	XM_040285232.2;XM_078047028.1	96803853	96811628	16.333	16.333	3.333	4.9	40.0	40.0	3.333	12.001	2.3500007102120346	0.0022130124393362183	0.011927818749488171	transcript1	transcript1	
10	Zscan25	XM_005339743.5	XR_013426830.1;XM_078023752.1;XM_078023753.1;XM_078023754.1	110720947	110728587	28.667	18.667	7.0	2.667	39.333	31.0	22.333	1.388	0.5682657156866636	0.002216885230623217	0.011933042400347116			
5	Sord	XM_078049682.1	XM_021726505.3	35625169	35634445	277.333	107.333	83.0	1.293	268.667	200.0	184.0	1.087	0.8267921822971581	0.0022260398666740957	0.011970848829848611			
11	Mtf2	XM_078026759.1	XM_040289003.2	76207822	76212159	28.333	14.333	28.333	0.506	48.667	16.333	48.667	0.336	0.6379335122436989	0.0022345160610670635	0.012007361777205655	transcript2	transcript2	
12	Mta3	XM_078029290.1;XM_078029289.1	XM_078029295.1	87569854	87646313	6.667	1.667	6.667	0.25	24.0	2.0	24.0	0.083	0.31022759283960527	0.0022459552115330437	0.012059729340961743	transcript2	transcript2	
6	N4bp2l2	XM_040281616.2;XM_078016140.1	XM_005317080.4;XM_078016131.1	172894532	172961432	33.333	33.333	8.0	4.167	70.667	70.667	9.0	7.852	1.771010043782185	0.002260440498789783	0.012119229180258475	transcript1	transcript1	
1	Ank3	XM_078041703.1	XM_078041667.1	60418294	60433569	6.667	4.333	5.333	0.812	21.0	16.0	8.333	1.92	2.2882411397326483	0.0022719214744568797	0.012167266740265891			
1	Dele1	XM_005324236.5	XR_013437872.1	122287221	122315047	28.333	28.333	2.0	14.166	94.333	94.333	14.333	6.582	0.44232726540648565	0.0022728180849092188	0.012167266740265891	transcript1	transcript1	
6	Rab3ip	XM_005328738.4	XM_021728703.3	45337072	45340218	27.333	27.333	10.667	2.562	24.667	24.667	16.333	1.51	0.597949735440812	0.002285385446527827	0.012225352651598893	transcript1	transcript1	
5	Rad51b	XM_078050106.1	XM_040274671.2;XM_013357493.4;XM_040274673.2	62595057	63097678	9.667	9.667	4.0	2.417	7.333	6.333	6.333	1.0	0.4229082517620292	0.002288212564997902	0.01223128638347227	transcript1		
6	Cog6	XR_013423421.1;XR_013423422.1;XR_013423426.1;XR_013423424.1;XR_013423425.1;XR_013423423.1;XR_013423420.1;XR_013423419.1	XM_078016086.1	166297856	166333486	21.667	2.333	16.667	0.14	39.333	3.0	7.333	0.409	2.8735090337579816	0.0023839831382557186	0.012714576737363833			
4	Strbp	XM_078048158.1	XM_078048156.1	199063754	199077494	51.333	35.333	51.0	0.693	44.667	43.667	44.667	0.978	1.3730837292550173	0.0023925859604641735	0.012748568423256515		transcript2	
12	Exoc6b	XM_078029031.1	XM_005322151.4	62461694	62581405	18.667	10.667	18.667	0.571	42.667	14.0	42.667	0.328	0.5967636266878088	0.002393937637906455	0.012748568423256515	transcript2	transcript2	
10	Nvl	XM_040276821.2;XM_005326517.5;XM_078022901.1	XR_013426572.1;XM_078022903.1;XM_078022902.1	50042493	50051111	26.0	26.0	20.667	1.258	54.0	54.0	28.667	1.884	1.4856431918829067	0.0023972927602883432	0.012756894210204038	transcript1	transcript1	
7	Asap1	XM_078016712.1	XR_013423781.1	11060308	11133827	21.0	18.0	16.333	1.102	26.667	20.667	11.667	1.771	1.6907766816180683	0.0024151580260884115	0.012842363813106416			
3	Nphp3	XM_078043322.1	XR_013436525.1	80120270	80130279	19.0	13.0	8.333	1.56	40.0	10.0	12.0	0.833	0.4958862673049407	0.002432670847468103	0.012925833159681266			
2	Xylb	XM_040290025.2	XM_013362015.4	23942110	23946645	288.0	18.333	288.0	0.064	449.0	25.333	449.0	0.056	0.7312985010372363	0.0024407924469752856	0.012952792029950828	transcript2	transcript2	
6	Aebp2	XM_078015135.1	XM_078015133.1	88454308	88539844	22.0	5.667	11.333	0.5	22.333	4.0	18.667	0.214	0.44837228645834	0.00244138299216208	0.012952792029950828			
6	Arsa	XM_005334980.5	XM_021733022.3	277379	283798	79.333	42.333	10.667	3.969	198.333	112.667	42.333	2.661	0.6683003046543373	0.0024455042440439233	0.012964996439011717			
3	LOC106144765	XM_078042280.1;XM_078042282.1	XR_013436140.1;XR_013436141.1	31100873	31123550	24.667	24.667	4.333	5.693	54.333	54.333	4.667	11.642	2.137399963767685	0.002467544232608377	0.013062390287116463	transcript1	transcript1	
1	Ccar1	XM_078041239.1;XM_005325967.4;XM_013358880.4	XM_078041250.1	52792130	52812144	65.0	36.667	65.0	0.564	56.667	44.333	56.667	0.782	1.3568865320427563	0.0024711038966212634	0.013071515411547843	transcript2	transcript2	
15	Zfhx3	XR_013430973.1	XM_078032602.1	47509188	47515183	108.0	39.333	108.0	0.364	112.0	33.0	112.0	0.295	0.7496029689066874	0.002474806343225754	0.013081381710295005	transcript2	transcript2	
5	Pkig	XR_013439733.1	XM_021727601.3;XM_021727600.3;XM_005327106.5	186404586	186430444	17.0	16.0	17.0	0.941	27.333	15.333	27.333	0.561	0.6006623161359845	0.002481054567103983	0.01310467990933261	transcript2	transcript2	
6	Plekha5	XM_078015180.1	XM_078015181.1	88814001	88947550	41.667	30.0	41.667	0.72	61.333	35.667	33.667	1.059	1.4304370689313435	0.0024908787467316095	0.01314681740306083	transcript2		
4	Ttc17	XM_005330042.5	XM_078046205.1	22722109	22753189	33.333	30.333	33.333	0.91	60.667	40.333	60.667	0.665	0.7153843332484119	0.0025154007808337584	0.013266410044101009	transcript2	transcript2	
9	LOC144366758	XM_078021552.1	XM_078021559.1	65739412	65744945	30.0	30.0	17.0	1.765	32.0	32.0	28.667	1.116	0.6514206868164263	0.0025405196908349055	0.013380438905157855	transcript1	transcript1	
x	Cask	XM_078034947.1	XM_005323981.2	93108556	93124447	12.333	7.667	12.333	0.622	31.333	10.333	31.333	0.33	0.5399104248228178	0.002540779971878289	0.013380438905157855	transcript2	transcript2	
7	Znf7	XM_040293423.2	XM_078016419.1	249967	265996	55.667	41.0	4.333	9.462	70.0	50.667	2.333	21.718	2.364789043328655	0.0025985502045141064	0.013674558356349177			
7	Nppc	XM_078018213.1	XM_005326434.4	191439904	191447087	1.667	1.0	1.667	0.6	9.333	1.0	9.333	0.107	0.1728776978417266	0.0026132863132238707	0.013729580142252014	transcript2	transcript2	
5	Afg2b	XM_005316526.4;XM_078049676.1	XR_013438797.1	35357164	35360594	20.667	20.667	18.333	1.127	27.333	27.333	15.667	1.745	1.5957544589660184	0.002614790824844625	0.013729580142252014	transcript1	transcript1	
7	Stk3	XM_040293824.2	XM_005316308.5	36944488	37006114	12.667	11.0	9.0	1.222	27.0	19.333	27.0	0.716	0.5699647651492041	0.0026357057171908426	0.013819016720470397		transcript2	
