chr	Gene	Transcript1	Transcript2	TSS_transcript1	TSS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
6	Pphln1	XM_005324843.4	XM_013358489.4	71362214	71418151	30.333	30.333	28.667	1.058	45.0	45.0	17.333	2.596	2.451310125231952	9.232883355863322e-12	3.834743885821827e-11	transcript1	transcript1	
7	LOC101973439	XM_078018264.1	XM_005326406.4	192907125	192916278	142.667	16.333	142.667	0.114	74.667	19.0	74.667	0.254	2.4841535684651563	9.948194918443362e-12	4.118679424833239e-11	transcript2	transcript2	
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XR_013436322.1	52133067	52135066	53.333	19.667	18.667	1.054	34.0	33.667	10.333	3.258	3.121261017706052	1.0392886157876929e-11	4.2891276207111136e-11			
9	LOC110598390	XR_013426132.1	XR_013426134.1	126372041	126374000	282.0	13.0	282.0	0.046	159.0	20.0	159.0	0.126	2.341469148806318	1.1415757770345615e-11	4.696356044762437e-11	transcript2	transcript2	
6	Pphln1	XM_040280789.2	XM_040280796.2	71362166	71418034	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_040280789.2	XM_013358489.4	71362166	71418151	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_040280791.2	XM_040280796.2	71362173	71418034	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_040280791.2	XM_013358489.4	71362173	71418151	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_078014865.1	XM_040280796.2	71362188	71418034	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_078014865.1	XM_013358489.4	71362188	71418151	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_040280796.2	71362206	71418034	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_013358489.4	71362206	71418151	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_005324841.4	XM_040280796.2	71362216	71418034	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
6	Pphln1	XM_005324841.4	XM_013358489.4	71362216	71418151	30.333	30.333	28.667	1.058	45.0	44.667	17.333	2.577	2.433120885354077	1.3909412903465432e-11	5.546698397087443e-11	transcript1		
4	Fpgs	XM_078048298.1	XM_078048299.1	202891179	202896444	80.333	80.333	19.333	4.155	175.0	175.0	19.667	8.898	2.1544602453118453	1.4148030373725346e-11	5.624599231144633e-11	transcript1	transcript1	
4	Fpgs	XM_078048300.1	XM_078048299.1	202891176	202896444	80.333	78.667	19.333	4.069	175.0	173.0	19.667	8.796	2.1565043422782737	1.4453070203309825e-11	5.7283509952142605e-11			
5	Slc25a21	XM_078050204.1	XM_078050202.1	77776289	77797279	85.333	85.0	31.333	2.713	85.0	85.0	13.0	6.538	2.3919987810713583	1.5060699185858178e-11	5.951036152466757e-11		transcript1	
5	Slc25a21	XM_078050204.1	XM_078050203.1;XM_078050199.1	77776289	77797281	85.333	85.0	32.333	2.629	85.0	85.0	13.333	6.375	2.3700504885127502	1.9959546607052744e-11	7.862851693687444e-11		transcript1	
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050202.1	77776298	77797279	85.333	85.333	31.333	2.723	85.0	85.0	13.0	6.538	2.37649842272683	2.092932033448863e-11	8.219974753726653e-11	transcript1	transcript1	
13	Wdr7	XM_005323039.3;XM_021724983.3;XM_021724980.3	XM_040272677.2	18018179	18029103	74.667	22.667	74.667	0.304	132.0	20.667	132.0	0.157	0.4646655583708856	2.1210900590856362e-11	8.305473122925684e-11	transcript2	transcript2	
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050203.1;XM_078050199.1	77776298	77797281	85.333	85.333	32.333	2.639	85.0	85.0	13.333	6.375	2.3546926686965404	2.7581182261468202e-11	1.0767428510483081e-10	transcript1	transcript1	
4	Fpgs	XM_078048298.1	XM_078048297.1	202891179	202896455	80.333	80.333	19.0	4.228	175.0	175.0	19.667	8.898	2.1228549368297926	3.8186995032075024e-11	1.4863201659190877e-10	transcript1	transcript1	
4	Fpgs	XM_078048300.1	XM_078048297.1	202891176	202896455	80.333	78.667	19.0	4.14	175.0	173.0	19.667	8.796	2.1246363789825615	3.9309770171348856e-11	1.5254537678433886e-10			
2	Thrb	XM_078038291.1	XM_078038287.1	35596634	35892692	64.0	63.333	58.333	1.086	101.0	100.667	50.0	2.013	1.8019191144983262	4.028613957283581e-11	1.5586899239490043e-10			
3	Grb7	XM_005321787.5;XM_078042064.1	XM_021724193.3	22270780	22276032	147.667	147.667	33.333	4.43	100.667	100.667	9.333	10.786	2.391450142278334	5.0018186132831085e-11	1.9181015331174164e-10	transcript1	transcript1	
3	Grb7	XM_078042065.1	XM_021724193.3	22270844	22276032	147.667	147.667	33.333	4.43	100.667	100.333	9.333	10.75	2.383724185288935	5.944078689072873e-11	2.2727359693513925e-10	transcript1		
2	Thrb	XM_078038291.1	XM_078038288.1	35596634	35892683	64.0	63.333	58.0	1.092	101.0	100.667	50.0	2.013	1.7911811079492506	6.664524533290202e-11	2.540727827940546e-10			
2	Thrb	XM_078038289.1;XM_078038293.1;XM_078038290.1	XM_078038287.1	35596896	35892692	64.0	64.0	58.333	1.097	101.0	101.0	50.0	2.02	1.7874433016715734	6.8987016023992e-11	2.622313474596187e-10	transcript1	transcript1	
15	Kifc3	XM_078032398.1	XM_078032397.1	36063171	36102917	44.333	42.667	21.667	1.969	46.333	37.333	4.0	9.333	3.4563420592696037	8.047648057290268e-11	3.0501290013053495e-10			
11	Pde4dip	XM_078026879.1	XM_078026881.1	98344669	98382395	78.667	36.333	47.333	0.768	63.667	24.333	63.667	0.382	0.4811031287621463	8.817893449275153e-11	3.322684488132667e-10		transcript2	
9	Sh3tc1	XM_078020944.1	XM_078020943.1	3175337	3184814	47.667	47.667	30.333	1.571	30.667	30.667	4.0	7.667	3.6090034110061247	1.077637055545837e-10	4.03725698043109e-10	transcript1	transcript1	
2	Thrb	XM_078038289.1;XM_078038293.1;XM_078038290.1	XM_078038288.1	35596896	35892683	64.0	64.0	58.0	1.103	101.0	101.0	50.0	2.02	1.7767752898313498	1.1369691341471576e-10	4.2364112574729445e-10	transcript1	transcript1	
1	Arid5b	XM_013362415.4	XM_005334310.5	58580040	58715226	52.333	52.333	20.667	2.532	49.333	49.333	7.0	7.048	2.814116311995694	1.1457606099457101e-10	4.2364112574729445e-10	transcript1	transcript1	
1	Arid5b	XM_013362415.4	XM_021732467.3	58580040	58715230	52.333	52.333	20.667	2.532	49.333	49.333	7.0	7.048	2.814116311995694	1.1457606099457101e-10	4.2364112574729445e-10	transcript1	transcript1	
15	Hsd17b2	XM_078032732.1	XM_078032734.1	55694360	55729299	77.333	76.667	26.333	2.911	153.0	153.0	27.667	5.53	1.9642630861439643	1.1470898174080588e-10	4.2364112574729445e-10		transcript1	
15	Hsd17b2	XM_013365548.4	XM_078032734.1	55694365	55729299	77.333	76.667	26.333	2.911	153.0	153.0	27.667	5.53	1.9642630861439643	1.1470898174080588e-10	4.2364112574729445e-10		transcript1	
5	Slc25a21	XM_078050204.1	XM_078050210.1	77776289	77797280	85.333	85.0	31.0	2.742	85.0	85.0	13.333	6.375	2.297244726827275	1.21112058058134e-10	4.4602174355686735e-10		transcript1	
15	Kifc3	XM_078032399.1	XM_078032397.1	36063173	36102917	44.333	44.333	21.667	2.046	46.333	38.333	4.0	9.583	3.3837399662608654	1.4370538302787127e-10	5.277316325882279e-10	transcript1		
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050210.1	77776298	77797280	85.333	85.333	31.0	2.753	85.0	85.0	13.333	6.375	2.282325970134431	1.6556915604588118e-10	6.063095855201283e-10	transcript1	transcript1	
15	Kifc3	XM_021721494.3;XM_021721491.3;XM_078032393.1;XM_078032395.1;XM_078032394.1;XM_078032391.1;XM_078032392.1;XM_078032389.1;XM_078032390.1	XM_078032397.1	36063230	36102917	44.333	42.667	21.667	1.969	46.333	37.0	4.0	9.25	3.3797480072845985	1.710356393260286e-10	6.245683458534751e-10			
15	Hsd17b2	XM_078032731.1	XM_078032734.1	55694362	55729299	77.333	77.333	26.333	2.937	153.0	153.0	27.667	5.53	1.9424343132957453	2.2602764354369236e-10	8.230698504392159e-10	transcript1	transcript1	
3	Map2k3	XM_005339438.5	XM_040269652.2	64037068	64038911	358.0	358.0	22.667	15.794	363.0	363.0	10.333	35.13	2.276566839088727	3.68868449421604e-10	1.3394664364471654e-09	transcript1	transcript1	
6	Ppara	XM_078052525.1	XM_013362706.4	2946759	2951964	62.0	20.333	8.333	2.44	94.667	25.667	30.333	0.846	0.3521381924859922	4.0201160088231224e-10	1.4557523151727186e-09			
5	Abhd2	XM_078051183.1	XM_005320128.5	136757069	136758755	102.0	10.667	102.0	0.105	113.333	27.333	113.333	0.241	2.1956721604594907	5.173173173121231e-10	1.868090312516e-09	transcript2	transcript2	
13	Lpin2	XM_078030322.1	XM_078030325.1	51026184	51047986	141.0	139.333	19.0	7.333	174.667	174.667	12.0	14.556	2.228836326408938	5.280910268613886e-10	1.901712839113034e-09		transcript1	
10	Prox1	XM_021732995.3	XM_040276885.2	41106321	41112632	97.333	97.333	24.0	4.056	30.333	30.333	16.0	1.896	0.43041702792996944	6.103651999509995e-10	2.1919192263433684e-09	transcript1	transcript1	
5	Abhd2	XM_078051183.1	XM_078051182.1	136757069	136758746	102.0	10.667	101.667	0.105	113.333	27.333	113.333	0.241	2.1847690064147374	6.60300190087288e-10	2.364711424555026e-09		transcript2	
7	Ftcdnl1	XM_078017805.1	XM_078017804.1	164114870	164138692	24.333	24.0	18.0	1.333	29.0	29.0	6.333	4.579	3.0003095071716843	6.761476381071252e-10	2.408197067230857e-09		transcript1	
7	Ftcdnl1	XM_040294665.2;XM_021720586.3;XM_040294660.2	XM_078017804.1	164114875	164138692	24.333	24.0	18.0	1.333	29.0	29.0	6.333	4.579	3.0003095071716843	6.761476381071252e-10	2.408197067230857e-09		transcript1	
10	Tnrc18	XM_078023650.1	XM_078023648.1;XM_078023652.1	106832752	106834942	50.0	23.0	49.333	0.466	27.667	27.667	25.0	1.107	2.2470020117544247	8.773155802885115e-10	3.1076573688693864e-09		transcript1	
2	Dynll1	XM_005336807.4	XM_005336808.5;XM_078038997.1	80938664	80969057	292.333	292.333	42.0	6.96	85.0	85.0	22.333	3.806	0.5390808191634839	9.360715290927302e-10	3.3067744234254058e-09	transcript1	transcript1	
10	Prox1	XM_021732996.3	XM_040276885.2	41106320	41112632	97.333	97.0	24.0	4.042	30.333	30.333	16.0	1.896	0.434838985278227	1.0727428625953372e-09	3.769096544253887e-09		transcript1	
10	Prox1	XM_021733002.3	XM_040276885.2	41106325	41112632	97.333	97.0	24.0	4.042	30.333	30.333	16.0	1.896	0.434838985278227	1.0727428625953372e-09	3.769096544253887e-09		transcript1	
3	Mis12	XM_040269508.2	XM_005337334.5	49765466	49766531	66.333	66.333	31.333	2.117	29.667	25.333	29.333	0.864	0.47914629131405945	1.4666647760727052e-09	5.131761618146955e-09	transcript1		
7	Ftcdnl1	XM_040294662.2;XM_040294661.2	XM_078017804.1	164114874	164138692	24.333	23.667	18.0	1.315	29.0	28.0	6.333	4.421	2.9492517247456953	1.4684733245774363e-09	5.131761618146955e-09			
3	Tbc1d16	XM_078041500.1	XM_078041503.1	2475838	2510311	19.667	16.667	11.667	1.429	24.0	9.667	21.333	0.453	0.31359548067205467	1.4742277064960318e-09	5.13805903068322e-09			
13	Lpin2	XM_078030322.1	XM_078030326.1	51026184	51047928	141.0	139.333	18.667	7.464	174.667	174.667	12.0	14.556	2.18817464843359	1.517340493561711e-09	5.27417818617707e-09		transcript1	
13	Lpin2	XM_078030323.1	XM_078030325.1	51026177	51047986	141.0	141.0	19.0	7.421	174.667	172.667	12.0	14.389	2.173987295415201	1.7461732343860016e-09	6.053400545871473e-09	transcript1		
10	Tnrc18	XM_078023650.1	XM_078023658.1	106832752	106834940	50.0	23.0	49.0	0.469	27.667	27.667	25.333	1.092	2.2104238236202853	1.8569561587516073e-09	6.420327144619919e-09		transcript1	
3	Slc2a2	XM_078043635.1	XM_078043634.1	115828350	115831955	114.667	37.667	112.667	0.334	114.0	21.667	114.0	0.19	0.5441840133437852	1.928750331723612e-09	6.59835639800183e-09		transcript2	
3	Slc2a2	XM_078043635.1	XM_005332476.5	115828350	115832010	114.667	37.667	112.667	0.334	114.0	21.667	114.0	0.19	0.5441840133437852	1.928750331723612e-09	6.59835639800183e-09		transcript2	
4	Slc25a25	XM_021723580.3;XM_005321015.4	XM_078048313.1	203123958	203126254	200.333	200.333	49.667	4.034	268.667	268.667	97.0	2.77	0.6667826215932825	2.4793188093859623e-09	8.437472387962699e-09	transcript1	transcript1	
7	Ftcdnl1	XM_078017805.1	XM_040294666.2	164114870	164138693	24.333	24.0	18.0	1.333	29.0	29.0	6.667	4.35	2.858916523998654	2.6836536361236302e-09	9.085285747293539e-09		transcript1	
7	Ftcdnl1	XM_040294665.2;XM_021720586.3;XM_040294660.2	XM_040294666.2	164114875	164138693	24.333	24.0	18.0	1.333	29.0	29.0	6.667	4.35	2.858916523998654	2.6836536361236302e-09	9.085285747293539e-09		transcript1	
3	Slc39a11	XM_078041770.1	XM_078041766.1;XM_078041777.1;XM_078041778.1	7677921	7748032	58.333	37.667	57.333	0.657	56.333	20.0	55.333	0.361	0.48764490770975427	2.810620560846547e-09	9.465820541711169e-09			
3	Slc39a11	XM_078041770.1	XM_078041774.1	7677921	7748052	58.333	37.667	57.333	0.657	56.333	20.0	55.333	0.361	0.48764490770975427	2.810620560846547e-09	9.465820541711169e-09			
7	Ftcdnl1	XM_021720585.3	XM_078017804.1	164114883	164138692	24.333	23.0	18.0	1.278	29.0	27.333	6.333	4.316	2.8985142310947043	3.0509070739968314e-09	1.0248525054769718e-08			
5	Foxa2	XM_040276062.2	XM_005334607.3	154990077	154991197	69.333	23.667	69.333	0.341	100.0	17.667	100.0	0.177	0.48968487327075255	3.1947340085098503e-09	1.0704005698615478e-08	transcript2	transcript2	
3	Tbc1d16	XM_078041502.1	XM_078041503.1	2475856	2510311	19.667	16.667	11.667	1.429	24.0	10.0	21.333	0.469	0.32286057050315187	3.2846082878381117e-09	1.0976840036476979e-08			
7	Ftcdnl1	XM_040294664.2	XM_078017804.1	164115150	164138692	24.333	24.0	18.0	1.333	29.0	28.333	6.333	4.474	2.8619489714702167	3.5602097905010007e-09	1.1848674206813342e-08			
3	Slc39a11	XM_078041770.1	XM_078041775.1	7677921	7748200	58.333	37.667	58.333	0.646	56.333	20.0	56.333	0.355	0.49080473542682507	3.5637166268184746e-09	1.1848674206813342e-08	transcript2	transcript2	
1	Tnpo1	XM_078043761.1	XM_078043765.1	86066681	86098369	51.667	22.0	51.667	0.426	35.0	35.0	35.0	1.0	2.0115195887725044	4.408408753049272e-09	1.4619722905520546e-08	transcript2	transcript1;transcript2	
13	Tgif1	XM_013363683.4;XM_040274797.2;XM_040274793.2;XM_078030327.1	XM_078030328.1	51432199	51434031	104.667	104.667	13.667	7.658	63.333	63.333	19.0	3.333	0.4571180675491779	4.720066220476114e-09	1.5573822554870426e-08	transcript1	transcript1	
13	Lpin2	XM_078030323.1	XM_078030326.1	51026177	51047928	141.0	141.0	18.667	7.553	174.667	172.667	12.0	14.389	2.1342901883186745	4.8431650069957506e-09	1.5939530402770825e-08	transcript1		
7	Ftcdnl1	XM_040294662.2;XM_040294661.2	XM_040294666.2	164114874	164138693	24.333	23.667	18.0	1.315	29.0	28.0	6.667	4.2	2.8100493431894087	5.688199575494748e-09	1.8673382444805992e-08			
7	Ftcdnl1	XM_040294663.2	XM_078017804.1	164115146	164138692	24.333	24.333	18.0	1.352	29.0	28.333	6.333	4.474	2.820062733049414	5.716373282717239e-09	1.8718602688998516e-08	transcript1		
3	Slc2a2	XM_078043635.1	XM_078043633.1	115828350	115832024	114.667	37.667	114.667	0.328	114.0	21.667	113.667	0.191	0.556046728751719	6.965730594111215e-09	2.275238636267482e-08	transcript2		
1	Tnpo1	XM_078043761.1	XM_078043750.1	86066681	86098368	51.667	22.0	51.333	0.429	35.0	35.0	35.0	1.0	1.9937038248650383	7.160818453467319e-09	2.3330987442374724e-08		transcript1;transcript2	
15	Nod2	XM_078032285.1;XM_078032288.1;XM_005318168.5;XM_078032289.1	XM_078032286.1	29976186	29979833	48.0	48.0	30.333	1.582	34.667	34.667	7.333	4.728	2.573573063263836	7.253893189843153e-09	2.3516361962085035e-08	transcript1	transcript1	
15	Nod2	XM_078032285.1;XM_078032288.1;XM_005318168.5;XM_078032289.1	XM_078032287.1	29976186	29979977	48.0	48.0	30.333	1.582	34.667	34.667	7.333	4.728	2.573573063263836	7.253893189843153e-09	2.3516361962085035e-08	transcript1	transcript1	
7	Ftcdnl1	XM_013365480.4	XM_078017804.1	164114889	164138692	24.333	23.667	18.0	1.315	29.0	27.333	6.333	4.316	2.811729534413021	7.643282164026347e-09	2.4717081624960822e-08			
4	Cpt1a	XM_078045438.1	XM_078045439.1	4875909	4884680	31.333	31.333	10.667	2.937	43.0	43.0	31.333	1.372	0.43599588808911127	7.896217097001497e-09	2.547166805484354e-08	transcript1	transcript1	
10	Tmem219	XM_040278699.2	XM_078024082.1	124632684	124659640	38.0	38.0	21.667	1.754	16.667	12.333	16.333	0.755	0.39070557690527324	8.931015449362434e-09	2.8738416049928628e-08	transcript1		
3	Col18a1	XM_040287141.2	XM_040287138.2	215571780	215585263	61.667	22.0	61.333	0.359	63.333	8.667	63.333	0.137	0.4097424115303092	9.401168333124467e-09	3.017658971126372e-08		transcript2	
10	Tmem219	XM_040278699.2	XM_078024083.1	124632684	124659231	38.0	38.0	21.333	1.781	16.667	12.333	16.0	0.771	0.38941147914870444	9.588394077268922e-09	3.0626320148524814e-08	transcript1		
10	Tmem219	XM_040278699.2	XM_021725500.3	124632684	124659671	38.0	38.0	21.333	1.781	16.667	12.333	16.0	0.771	0.38941147914870444	9.588394077268922e-09	3.0626320148524814e-08	transcript1		
6	Tdg	XM_013357315.4	XM_013357316.4	16358284	16366751	78.333	34.0	78.333	0.434	95.667	20.667	95.667	0.216	0.536085840067425	1.0239092499804929e-08	3.2624559435652965e-08	transcript2	transcript2	
7	Ftcdnl1	XM_021720585.3	XM_040294666.2	164114883	164138693	24.333	23.0	18.0	1.278	29.0	27.333	6.667	4.1	2.761735896086415	1.1611842475315247e-08	3.6818037116853225e-08			
11	Pde4dip	XM_078026892.1	XM_078026879.1	98235961	98344669	78.667	78.667	36.333	2.165	63.667	27.667	24.333	1.137	0.5102638083262886	1.1799108672317261e-08	3.723019726702048e-08	transcript1		
11	Pde4dip	XM_078026858.1;XM_078026893.1;XM_078026857.1;XM_078026856.1;XM_078026866.1;XM_078026859.1;XM_078026855.1	XM_078026879.1	98235976	98344669	78.667	78.667	36.333	2.165	63.667	27.667	24.333	1.137	0.5102638083262886	1.1799108672317261e-08	3.723019726702048e-08	transcript1		
3	Slc2a2	XM_078043637.1	XM_078043635.1	115822812	115828350	114.667	26.667	37.667	0.708	114.0	31.0	21.667	1.431	2.069912674762996	1.1872534903753182e-08	3.73711752418381e-08			
7	Ftcdnl1	XM_040294664.2	XM_040294666.2	164115150	164138693	24.333	24.0	18.0	1.333	29.0	28.333	6.667	4.25	2.728514263204289	1.3440968019812184e-08	4.220593822646338e-08			
3	Col18a1	XM_040287141.2	XM_040287137.2	215571780	215585259	61.667	22.0	61.667	0.357	63.333	8.667	63.0	0.138	0.41406974073022573	1.4009581318568742e-08	4.377994162052732e-08	transcript2		
3	Col18a1	XM_040287141.2	XM_040287136.2	215571780	215585260	61.667	22.0	61.667	0.357	63.333	8.667	63.0	0.138	0.41406974073022573	1.4009581318568742e-08	4.377994162052732e-08	transcript2		
4	Rabepk	XM_078048207.1	XM_021723540.3	200799227	200805023	87.0	86.0	22.667	3.794	77.0	76.333	10.0	7.633	2.1805898743948453	1.6354095836146363e-08	5.09839918153244e-08			
4	Slc25a25	XM_021723578.3	XM_078048313.1	203098544	203126254	200.333	51.333	49.667	1.034	268.667	61.667	97.0	0.636	0.6099128398539916	1.7599915859477398e-08	5.450474262010449e-08			
4	Slc25a25	XM_005321011.4	XM_078048313.1	203098546	203126254	200.333	51.333	49.667	1.034	268.667	61.667	97.0	0.636	0.6099128398539916	1.7599915859477398e-08	5.450474262010449e-08			
3	Acbd4	XM_021728346.3;XM_021728345.3	XM_078041961.1	17837930	17839856	152.667	152.667	24.333	6.274	91.0	91.0	5.333	17.064	2.6666686039783163	1.7651151263895377e-08	5.450474262010449e-08	transcript1	transcript1	
3	Acbd4	XM_021728346.3;XM_021728345.3	XM_078041959.1	17837930	17839857	152.667	152.667	24.333	6.274	91.0	91.0	5.333	17.064	2.6666686039783163	1.7651151263895377e-08	5.450474262010449e-08	transcript1	transcript1	
4	Rabepk	XM_078048209.1	XM_021723540.3	200799223	200805023	87.0	87.0	22.667	3.838	77.0	77.0	10.0	7.7	2.171684387540598	1.9186941895654477e-08	5.9106693043485354e-08	transcript1	transcript1	
7	Ftcdnl1	XM_040294663.2	XM_040294666.2	164115146	164138693	24.333	24.333	18.0	1.352	29.0	28.333	6.667	4.25	2.688532733088859	2.1298952063962617e-08	6.545777230059433e-08	transcript1		
15	Kifc3	XM_040279724.2;XM_021721502.3;XM_040279723.2	XM_021721494.3;XM_021721491.3;XM_078032393.1;XM_078032395.1;XM_078032394.1;XM_078032391.1;XM_078032392.1;XM_078032389.1;XM_078032390.1	36058896	36063230	44.333	31.333	42.667	0.734	46.333	46.333	37.0	1.252	1.9370064642201017	2.1638419554360538e-08	6.634421089780354e-08		transcript1	
3	Tbc1d16	XM_078041500.1	XM_078041499.1;XM_013361674.4;XM_040268373.2	2475838	2488264	19.667	16.667	19.667	0.847	24.0	9.667	24.0	0.403	0.3683855048563893	2.274115315853078e-08	6.939788522556342e-08	transcript2	transcript2	
3	Tbc1d16	XM_078041500.1	XM_078041501.1	2475838	2488464	19.667	16.667	19.667	0.847	24.0	9.667	24.0	0.403	0.3683855048563893	2.274115315853078e-08	6.939788522556342e-08	transcript2	transcript2	
4	Rabepk	XM_078048208.1	XM_021723540.3	200799224	200805023	87.0	86.667	22.667	3.823	77.0	76.667	10.0	7.667	2.159130127331523	2.4736451754017962e-08	7.513408243042839e-08			
4	Rabepk	XM_040286324.2;XM_078048206.1;XM_013356708.4;XM_078048210.1	XM_021723540.3	200799229	200805023	87.0	86.667	22.667	3.823	77.0	76.667	10.0	7.667	2.159130127331523	2.4736451754017962e-08	7.513408243042839e-08			
11	Pde4dip	XM_078026888.1	XM_078026879.1	98235964	98344669	78.667	77.667	36.333	2.138	63.667	27.667	24.333	1.137	0.5172728107170389	2.5018500319979534e-08	7.563732654877533e-08			
11	Pde4dip	XM_078026896.1;XM_078026884.1;XM_078026874.1	XM_078026879.1	98235974	98344669	78.667	77.667	36.333	2.138	63.667	27.667	24.333	1.137	0.5172728107170389	2.5018500319979534e-08	7.563732654877533e-08			
8	LOC101958905	XM_078019883.1	XM_005318562.5	99492219	99496998	160.333	24.333	160.333	0.152	183.667	15.0	183.667	0.082	0.5182462238213231	2.707682627923072e-08	8.167024167749404e-08	transcript2	transcript2	
11	Pde4dip	XM_078026891.1	XM_078026879.1	98235960	98344669	78.667	77.667	36.333	2.138	63.667	27.667	24.333	1.137	0.5183591817065084	2.734863770237593e-08	8.210907393323027e-08			
11	Pde4dip	XM_078026894.1;XM_078026872.1;XM_078026861.1;XM_078026870.1;XM_078026860.1;XM_078026883.1;XM_078026873.1;XM_078026867.1	XM_078026879.1	98235975	98344669	78.667	77.667	36.333	2.138	63.667	27.667	24.333	1.137	0.5183591817065084	2.734863770237593e-08	8.210907393323027e-08			
7	Ftcdnl1	XM_013365480.4	XM_040294666.2	164114889	164138693	24.333	23.667	18.0	1.315	29.0	27.333	6.667	4.1	2.680404600741417	2.8132391065656888e-08	8.407381238012404e-08			
11	Pde4dip	XM_078026890.1;XM_078026889.1	XM_078026879.1	98235962	98344669	78.667	78.333	36.333	2.156	63.667	28.0	24.333	1.151	0.5197522914848357	2.8437851836150094e-08	8.459772857435955e-08			
11	Pde4dip	XM_078026887.1	XM_078026879.1	98235972	98344669	78.667	78.333	36.333	2.156	63.667	28.0	24.333	1.151	0.5197522914848357	2.8437851836150094e-08	8.459772857435955e-08			
15	Nod2	XM_078032285.1;XM_078032288.1;XM_005318168.5;XM_078032289.1	XM_040279955.2	29976186	29979580	48.0	48.0	30.0	1.6	34.667	34.667	7.667	4.522	2.4555640169516075	3.150985838709606e-08	9.352241073795633e-08	transcript1	transcript1	
6	Tdg	XM_005322345.4	XM_013357316.4	16358285	16366751	78.333	34.0	78.333	0.434	95.667	21.333	95.667	0.223	0.5506863335084871	3.761107970771932e-08	1.1137677362194788e-07	transcript2	transcript2	
16	LOC120891634	XR_013431288.1	XR_013431287.1	38074075	38097681	168.667	168.667	17.667	9.547	76.0	76.0	15.667	4.851	0.4781101919284046	3.949318203953042e-08	1.1641981100088332e-07	transcript1	transcript1	
16	LOC120891634	XR_013431288.1	XR_013431289.1	38074075	38097685	168.667	168.667	17.667	9.547	76.0	76.0	15.667	4.851	0.4781101919284046	3.949318203953042e-08	1.1641981100088332e-07	transcript1	transcript1	
15	Kifc3	XM_040279724.2;XM_021721502.3;XM_040279723.2	XM_078032398.1	36058896	36063171	44.333	31.333	42.667	0.734	46.333	46.333	37.333	1.241	1.9069617653059336	4.1479203861991356e-08	1.2199765841762164e-07		transcript1	
5	Dis3l	XM_021727728.3	XM_078049420.1;XM_078049421.1;XM_078049423.1;XM_078049419.1	17054846	17055870	16.0	6.0	15.667	0.383	17.0	17.0	16.667	1.02	3.0438446745152863	4.686807587573556e-08	1.375361143080276e-07		transcript1	
3	Tbc1d16	XM_078041502.1	XM_078041499.1;XM_013361674.4;XM_040268373.2	2475856	2488264	19.667	16.667	19.667	0.847	24.0	10.0	24.0	0.417	0.3802151846700399	5.2368516035545786e-08	1.529866760588978e-07	transcript2	transcript2	
3	Tbc1d16	XM_078041502.1	XM_078041501.1	2475856	2488464	19.667	16.667	19.667	0.847	24.0	10.0	24.0	0.417	0.3802151846700399	5.2368516035545786e-08	1.529866760588978e-07	transcript2	transcript2	
4	Cpt1a	XM_078045438.1	XM_078045440.1	4875909	4884636	31.333	31.333	11.333	2.765	43.0	43.0	31.667	1.358	0.4617368266772222	5.643650804609863e-08	1.6450103242136372e-07	transcript1	transcript1	
